trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,H,--,E,6,-99,5,E,--,H,I would choose slot machine E.,1,1,11,0,86
1,1,2,3,4,I,D,F,2,3,4,I,D,F,I would choose slot machine I.,0,1,12,31,49
2,2,5,-99,6,H,--,E,5,-99,6,H,--,E,I would choose slot machine E.,1,0,10,0,83
3,0,0,-99,1,J,--,G,0,-99,1,J,--,G,I would choose slot machine J.,0,1,15,0,48
4,3,7,8,9,C,B,A,7,9,8,C,A,B,I would choose slot machine C.,0,1,17,49,87
5,1,2,3,4,I,D,F,2,4,3,I,F,D,I would choose slot machine I.,0,1,15,29,56
6,0,0,-99,1,J,--,G,0,-99,1,J,--,G,I would choose slot machine G.,1,0,12,0,47
7,0,0,-99,1,J,--,G,1,-99,0,G,--,J,I would choose slot machine G.,1,1,16,0,51
8,1,2,3,4,I,D,F,2,3,4,I,D,F,I would choose slot machine F.,1,0,16,31,51
9,3,7,8,9,C,B,A,9,8,7,A,B,C,I would choose slot machine A.,1,1,13,51,85
10,0,0,-99,1,J,--,G,1,-99,0,G,--,J,I would choose slot machine G.,1,1,12,0,52
11,2,5,-99,6,H,--,E,5,-99,6,H,--,E,I would choose slot machine E.,1,0,11,0,85
12,2,5,-99,6,H,--,E,6,-99,5,E,--,H,I would choose slot machine E.,1,1,11,0,90
13,1,2,3,4,I,D,F,2,3,4,I,D,F,I would choose slot machine F.,1,0,12,28,49
14,0,0,-99,1,J,--,G,1,-99,0,G,--,J,I would choose slot machine G.,1,1,13,0,47
15,3,7,8,9,C,B,A,9,7,8,A,C,B,I would choose slot machine A.,1,1,15,51,86
16,2,5,-99,6,H,--,E,5,-99,6,H,--,E,I would choose slot machine E.,1,0,11,0,85
17,3,7,8,9,C,B,A,7,9,8,C,A,B,I would choose slot machine A.,1,0,13,49,82
18,2,5,-99,6,H,--,E,6,-99,5,E,--,H,I would choose slot machine E.,1,1,8,0,87
19,3,7,8,9,C,B,A,9,7,8,A,C,B,I would choose slot machine A.,1,1,12,51,87
20,0,0,-99,1,J,--,G,1,-99,0,G,--,J,I would choose slot machine G.,1,1,17,0,47
21,3,7,8,9,C,B,A,7,9,8,C,A,B,I would choose slot machine A.,1,0,13,47,84
