trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,H,D,E,4,3,2,E,D,H,I would choose slot machine E.,1,1,14,30,50
1,2,5,-99,6,G,--,C,5,-99,6,G,--,C,I would choose slot machine G.,0,1,15,0,84
2,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,16,0,45
3,1,2,3,4,H,D,E,3,4,2,D,E,H,I would choose slot machine E.,1,0,11,30,51
4,3,7,8,9,I,J,F,9,8,7,F,J,I,I would choose slot machine F.,1,1,13,49,82
5,3,7,8,9,I,J,F,8,9,7,J,F,I,I would choose slot machine J.,0,1,17,46,83
6,3,7,8,9,I,J,F,8,7,9,J,I,F,I would choose slot machine F.,1,0,16,49,86
7,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,12,0,50
8,1,2,3,4,H,D,E,2,4,3,H,E,D,I would choose slot machine E.,1,0,10,34,47
9,2,5,-99,6,G,--,C,5,-99,6,G,--,C,I would choose slot machine C.,1,0,11,0,83
10,3,7,8,9,I,J,F,8,9,7,J,F,I,I would choose slot machine F.,1,0,11,48,82
11,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,15,0,52
12,2,5,-99,6,G,--,C,5,-99,6,G,--,C,I would choose slot machine C.,1,0,13,0,83
13,3,7,8,9,I,J,F,7,9,8,I,F,J,I would choose slot machine F.,1,0,18,54,85
14,2,5,-99,6,G,--,C,5,-99,6,G,--,C,I would choose slot machine C.,1,0,11,0,84
15,0,0,-99,1,B,--,A,1,-99,0,A,--,B,I would choose slot machine A.,1,1,14,0,49
16,3,7,8,9,I,J,F,8,9,7,J,F,I,I would choose slot machine J.,0,1,12,49,84
17,0,0,-99,1,B,--,A,0,-99,1,B,--,A,I would choose slot machine A.,1,0,14,0,52
18,2,5,-99,6,G,--,C,6,-99,5,C,--,G,I would choose slot machine C.,1,1,13,0,89
19,3,7,8,9,I,J,F,7,8,9,I,J,F,I would choose slot machine F.,1,0,13,51,84
20,3,7,8,9,I,J,F,7,8,9,I,J,F,I would choose slot machine F.,1,0,11,50,86
21,1,2,3,4,H,D,E,3,2,4,D,H,E,I would choose slot machine E.,1,0,14,32,51
22,3,7,8,9,I,J,F,9,8,7,F,J,I,I would choose slot machine F.,1,1,16,51,83
