trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,H,E,4,5,H,E,I would choose slot machine H.,0,1,26,31
1,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,33,35
2,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,32,38
3,0,0,1,F,D,0,1,F,D,I would choose slot machine F.,0,1,15,17
4,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,27,29
5,1,2,3,A,G,2,3,A,G,I would choose slot machine A.,0,1,20,23
6,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,31,37
7,0,0,1,F,D,0,1,F,D,I would choose slot machine D.,1,0,15,16
8,1,2,3,A,G,3,2,G,A,I would choose slot machine G.,1,1,20,23
9,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,26,28
10,0,0,1,F,D,0,1,F,D,I would choose slot machine D.,1,0,15,18
11,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,15,18
12,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,20,23
13,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,21,26
14,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,14,18
15,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,14,17
16,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,20,25
17,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,33,35
18,1,2,3,A,G,3,2,G,A,I would choose slot machine G.,1,1,20,23
19,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,25,28
20,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,29,32
21,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,15,16
22,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,32,35
23,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,25,29
24,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,20,24
25,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,32,36
26,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,34,36
27,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,21,24
28,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,14,19
29,0,0,1,F,D,0,1,F,D,I would choose slot machine D.,1,0,13,17
30,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,26,29
31,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,15,18
32,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,25,29
33,0,0,1,F,D,0,1,F,D,I would choose slot machine D.,1,0,14,16
34,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,27,31
35,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,15,18
36,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,32,35
37,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,26,28
38,1,2,3,A,G,3,2,G,A,I would choose slot machine G.,1,1,21,24
39,1,2,3,A,G,3,2,G,A,I would choose slot machine G.,1,1,20,22
40,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,22,24
41,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,33,34
42,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,32,36
43,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,14,18
44,0,0,1,F,D,1,0,D,F,I would choose slot machine D.,1,1,12,18
45,0,0,1,F,D,0,1,F,D,I would choose slot machine D.,1,0,16,18
46,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,34,35
47,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,27,29
48,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,26,28
49,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,27,29
50,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,21,23
51,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,19,24
52,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,33,34
53,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,34,36
54,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,20,22
55,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,27,30
56,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,27,30
57,1,2,3,A,G,2,3,A,G,I would choose slot machine G.,1,0,20,23
58,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,32,36
59,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,34,35
0,99,0,1,F,D,0,1,F,D,I would choose slot machine D.,1,0,0,0
