trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,33,33
1,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,32,37
2,3,6,7,G,C,6,7,G,C,I would choose slot machine C.,1,0,31,35
3,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,24,29
4,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,31,35
5,1,2,3,E,F,2,3,E,F,I would choose slot machine E.,0,1,20,23
6,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,27,30
7,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,16,15
8,0,0,1,B,A,0,1,B,A,I would choose slot machine B.,0,1,15,17
9,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,21,24
10,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,31,34
11,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,26,30
12,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,33,36
13,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,32,36
14,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,33,34
15,1,2,3,E,F,3,2,F,E,I would choose slot machine F.,1,1,21,24
16,1,2,3,E,F,3,2,F,E,I would choose slot machine F.,1,1,20,23
17,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,14,18
18,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,14,16
19,1,2,3,E,F,3,2,F,E,I would choose slot machine F.,1,1,20,23
20,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,27,30
21,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,21,24
22,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,14,17
23,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,16,18
24,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,27,29
25,1,2,3,E,F,3,2,F,E,I would choose slot machine F.,1,1,20,23
26,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,27,30
27,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,27,29
28,3,6,7,G,C,6,7,G,C,I would choose slot machine C.,1,0,33,38
29,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,21,24
30,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,26,30
31,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,14,19
32,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,15,15
33,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,16,18
34,3,6,7,G,C,6,7,G,C,I would choose slot machine C.,1,0,30,35
35,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,14,17
36,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,15,18
37,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,33,36
38,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,26,31
39,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,25,32
40,3,6,7,G,C,6,7,G,C,I would choose slot machine C.,1,0,31,37
41,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,32,36
42,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,15,16
43,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,14,18
44,1,2,3,E,F,3,2,F,E,I would choose slot machine F.,1,1,22,23
45,2,4,5,H,D,4,5,H,D,I would choose slot machine D.,1,0,27,29
46,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,28,30
47,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,32,35
48,1,2,3,E,F,3,2,F,E,I would choose slot machine F.,1,1,20,23
49,3,6,7,G,C,7,6,C,G,I would choose slot machine C.,1,1,33,34
50,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,22,24
51,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,21,23
52,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,15,18
53,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,27,30
54,2,4,5,H,D,5,4,D,H,I would choose slot machine D.,1,1,26,29
55,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,20,23
56,1,2,3,E,F,2,3,E,F,I would choose slot machine F.,1,0,22,24
