trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,D,B,7,6,B,D,I would choose slot machine B.,1,1,44.0,34.0
1,1,2,3,H,F,2,3,H,F,I would choose slot machine H.,0,1,27.0,26.0
2,2,4,5,A,E,4,5,A,E,I would choose slot machine A.,0,1,28.0,42.0
3,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,29.0,34.0
4,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,29.0,34.0
5,0,0,1,G,C,1,0,C,G,I would choose slot machine G.,0,0,20.0,25.0
6,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,28.0,27.0
7,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,28.0,27.0
8,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,28.0,27.0
9,0,0,1,G,C,1,0,C,G,I would choose slot machine C.,1,1,20.0,25.0
10,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,28.0,27.0
11,2,4,5,A,E,4,5,A,E,I would choose slot machine A.,0,1,28.0,27.0
12,3,6,7,D,B,7,6,B,D,I would choose slot machine B.,1,1,29.0,34.0
13,3,6,7,D,B,7,6,B,D,I would choose slot machine B.,1,1,29.0,34.0
14,0,0,1,G,C,0,1,G,C,I would choose slot machine G.,0,1,20.0,25.0
15,3,6,7,D,B,6,7,D,B,I would choose slot machine B.,1,0,29.0,34.0
16,3,6,7,D,B,6,7,D,B,I would choose slot machine B.,1,0,44.0,34.0
17,1,2,3,H,F,2,3,H,F,I would choose slot machine H.,0,1,27.0,26.0
18,1,2,3,H,F,3,2,F,H,I would choose slot machine H.,0,0,27.0,26.0
19,0,0,1,G,C,0,1,G,C,I would choose slot machine G.,0,1,20.0,25.0
20,2,4,5,A,E,4,5,A,E,I would choose slot machine A.,0,1,28.0,27.0
21,0,0,1,G,C,1,0,C,G,I would choose slot machine G.,0,0,20.0,25.0
22,1,2,3,H,F,2,3,H,F,I would choose slot machine H.,0,1,27.0,26.0
