trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,29.0,34.0
1,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
2,2,4,5,E,A,5,4,A,E,I would choose slot machine A.,1,1,28.0,27.0
3,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
4,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
5,1,2,3,G,F,2,3,G,F,I would choose slot machine G.,0,1,27.0,26.0
6,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
7,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
8,1,2,3,G,F,2,3,G,F,I would choose slot machine G.,0,1,27.0,26.0
9,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
10,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,25.0
11,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,20.0,25.0
12,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
13,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
14,1,2,3,G,F,3,2,F,G,I would choose slot machine G.,0,0,27.0,26.0
15,1,2,3,G,F,2,3,G,F,I would choose slot machine G.,0,1,27.0,26.0
16,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
17,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
18,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
19,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,25.0
20,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
21,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
22,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,10.0
23,1,2,3,G,F,3,2,F,G,I would choose slot machine G.,0,0,27.0,26.0
24,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,29.0,34.0
25,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
26,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,10.0
27,1,2,3,G,F,2,3,G,F,I would choose slot machine G.,0,1,27.0,26.0
28,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,44.0,34.0
29,1,2,3,G,F,2,3,G,F,I would choose slot machine G.,0,1,12.0,26.0
30,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,27.0,26.0
31,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,12.0,26.0
32,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,44.0,34.0
33,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,25.0
34,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
35,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,42.0
36,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,27.0,26.0
37,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,42.0
38,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
39,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,20.0,25.0
40,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,20.0,25.0
41,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,29.0,34.0
42,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,27.0,26.0
43,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,42.0
44,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,25.0
45,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,20.0,25.0
46,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,27.0,26.0
47,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,25.0
48,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,44.0,34.0
49,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,20.0,25.0
50,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,25.0
51,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
52,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,12.0,26.0
53,1,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,27.0,26.0
54,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
55,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
56,0,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,20.0,25.0
57,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
58,1,2,3,G,F,2,3,G,F,I would choose slot machine G.,0,1,27.0,26.0
59,0,0,1,H,D,1,0,D,H,I would choose slot machine D.,1,1,20.0,10.0
0,99,0,1,H,D,0,1,H,D,I would choose slot machine H.,0,1,0.0,0.0
1,99,0,2,H,G,0,2,H,G,I would choose slot machine G.,1,0,0.0,0.0
2,99,0,3,H,F,3,0,F,H,I would choose slot machine F.,1,1,0.0,0.0
3,99,0,4,H,E,0,4,H,E,I would choose slot machine E.,1,0,0.0,0.0
4,99,0,5,H,A,0,5,H,A,I would choose slot machine A.,1,0,0.0,0.0
5,99,0,6,H,C,6,0,C,H,I would choose slot machine C.,1,1,0.0,0.0
6,99,0,7,H,B,7,0,B,H,I would choose slot machine B.,1,1,0.0,0.0
7,99,1,2,D,G,2,1,G,D,I would choose slot machine G.,1,1,0.0,0.0
8,99,1,3,D,F,3,1,F,D,I would choose slot machine F.,1,1,0.0,0.0
9,99,1,4,D,E,4,1,E,D,I would choose slot machine E.,1,1,0.0,0.0
10,99,1,5,D,A,1,5,D,A,I would choose slot machine A.,1,0,0.0,0.0
11,99,1,6,D,C,6,1,C,D,I would choose slot machine C.,1,1,0.0,0.0
12,99,1,7,D,B,1,7,D,B,I would choose slot machine B.,1,0,0.0,0.0
13,99,2,3,G,F,3,2,F,G,I would choose slot machine F.,1,1,0.0,0.0
14,99,2,4,G,E,4,2,E,G,I would choose slot machine E.,1,1,0.0,0.0
15,99,2,5,G,A,2,5,G,A,I would choose slot machine G.,0,1,0.0,0.0
16,99,2,6,G,C,2,6,G,C,I would choose slot machine G.,0,1,0.0,0.0
17,99,2,7,G,B,7,2,B,G,I would choose slot machine B.,1,1,0.0,0.0
18,99,3,4,F,E,3,4,F,E,I would choose slot machine E.,1,0,0.0,0.0
19,99,3,5,F,A,3,5,F,A,I would choose slot machine F.,0,1,0.0,0.0
20,99,3,6,F,C,6,3,C,F,I would choose slot machine C.,1,1,0.0,0.0
21,99,3,7,F,B,3,7,F,B,I would choose slot machine B.,1,0,0.0,0.0
22,99,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,0.0,0.0
23,99,4,6,E,C,4,6,E,C,I would choose slot machine E.,0,1,0.0,0.0
24,99,4,7,E,B,4,7,E,B,I would choose slot machine E.,0,1,0.0,0.0
25,99,5,6,A,C,6,5,C,A,I would choose slot machine C.,1,1,0.0,0.0
26,99,5,7,A,B,5,7,A,B,I would choose slot machine A.,0,1,0.0,0.0
27,99,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,0.0,0.0
