trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,G,D,7,6,D,G,I would choose slot machine G.,0,0,29.0,34.0
1,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
2,3,6,7,G,D,7,6,D,G,I would choose slot machine D.,1,1,44.0,34.0
3,2,4,5,A,B,5,4,B,A,I would choose slot machine A.,0,0,28.0,27.0
4,2,4,5,A,B,5,4,B,A,I would choose slot machine A.,0,0,28.0,27.0
5,2,4,5,A,B,5,4,B,A,I would choose slot machine A.,0,0,28.0,27.0
6,1,2,3,F,H,2,3,F,H,I would choose slot machine H.,1,0,27.0,26.0
7,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,20.0,25.0
8,1,2,3,F,H,2,3,F,H,I would choose slot machine F.,0,1,27.0,26.0
9,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
10,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,10.0
11,1,2,3,F,H,3,2,H,F,I would choose slot machine F.,0,0,27.0,26.0
12,2,4,5,A,B,5,4,B,A,I would choose slot machine A.,0,0,28.0,27.0
13,3,6,7,G,D,7,6,D,G,I would choose slot machine G.,0,0,29.0,34.0
14,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
15,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,20.0,25.0
16,1,2,3,F,H,2,3,F,H,I would choose slot machine F.,0,1,27.0,26.0
17,2,4,5,A,B,4,5,A,B,I would choose slot machine A.,0,1,28.0,42.0
18,1,2,3,F,H,3,2,H,F,I would choose slot machine F.,0,0,27.0,26.0
19,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,10.0
20,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
21,1,2,3,F,H,3,2,H,F,I would choose slot machine F.,0,0,12.0,26.0
22,1,2,3,F,H,2,3,F,H,I would choose slot machine H.,1,0,27.0,26.0
23,2,4,5,A,B,5,4,B,A,I would choose slot machine B.,1,1,28.0,27.0
24,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
25,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,10.0
26,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
27,3,6,7,G,D,7,6,D,G,I would choose slot machine D.,1,1,44.0,34.0
28,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
29,2,4,5,A,B,5,4,B,A,I would choose slot machine B.,1,1,28.0,42.0
30,2,4,5,A,B,5,4,B,A,I would choose slot machine B.,1,1,28.0,27.0
31,3,6,7,G,D,7,6,D,G,I would choose slot machine D.,1,1,29.0,34.0
32,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,27.0,26.0
33,2,4,5,A,B,4,5,A,B,I would choose slot machine B.,1,0,28.0,42.0
34,3,6,7,G,D,7,6,D,G,I would choose slot machine D.,1,1,29.0,34.0
35,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
36,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,20.0,25.0
37,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
38,2,4,5,A,B,5,4,B,A,I would choose slot machine B.,1,1,28.0,27.0
39,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,27.0,26.0
40,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,20.0,25.0
41,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,27.0,26.0
42,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
43,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
44,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,27.0,26.0
45,3,6,7,G,D,7,6,D,G,I would choose slot machine D.,1,1,44.0,34.0
46,2,4,5,A,B,4,5,A,B,I would choose slot machine B.,1,0,28.0,27.0
47,2,4,5,A,B,5,4,B,A,I would choose slot machine B.,1,1,28.0,27.0
48,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
49,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
50,3,6,7,G,D,7,6,D,G,I would choose slot machine D.,1,1,29.0,34.0
51,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,27.0,26.0
52,2,4,5,A,B,4,5,A,B,I would choose slot machine B.,1,0,28.0,27.0
53,2,4,5,A,B,4,5,A,B,I would choose slot machine B.,1,0,28.0,27.0
54,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,12.0,26.0
55,1,2,3,F,H,2,3,F,H,I would choose slot machine F.,0,1,27.0,26.0
56,3,6,7,G,D,6,7,G,D,I would choose slot machine D.,1,0,29.0,34.0
57,1,2,3,F,H,3,2,H,F,I would choose slot machine H.,1,1,12.0,26.0
58,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
59,2,4,5,A,B,4,5,A,B,I would choose slot machine B.,1,0,28.0,27.0
0,99,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,0.0,0.0
1,99,0,2,E,F,0,2,E,F,I would choose slot machine F.,1,0,0.0,0.0
2,99,0,3,E,H,0,3,E,H,I would choose slot machine E.,0,1,0.0,0.0
3,99,0,4,E,A,0,4,E,A,I would choose slot machine A.,1,0,0.0,0.0
4,99,0,5,E,B,5,0,B,E,I would choose slot machine B.,1,1,0.0,0.0
5,99,0,6,E,G,0,6,E,G,I would choose slot machine E.,0,1,0.0,0.0
6,99,0,7,E,D,0,7,E,D,I would choose slot machine D.,1,0,0.0,0.0
7,99,1,2,C,F,1,2,C,F,I would choose slot machine C.,0,1,0.0,0.0
