trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,20.0,25.0
1,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,29.0,34.0
2,1,2,3,A,D,3,2,D,A,I would choose slot machine D.,1,1,27.0,26.0
3,1,2,3,A,D,2,3,A,D,I would choose slot machine A.,0,1,12.0,26.0
4,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,27.0
5,1,2,3,A,D,3,2,D,A,I would choose slot machine D.,1,1,27.0,26.0
6,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,20.0,25.0
7,1,2,3,A,D,2,3,A,D,I would choose slot machine A.,0,1,27.0,26.0
8,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,20.0,25.0
9,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,12.0,26.0
10,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,20.0,25.0
11,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
12,2,4,5,G,E,5,4,E,G,I would choose slot machine G.,0,0,28.0,27.0
13,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,20.0,25.0
14,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
15,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,20.0,10.0
16,1,2,3,A,D,3,2,D,A,I would choose slot machine D.,1,1,27.0,26.0
17,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
18,2,4,5,G,E,5,4,E,G,I would choose slot machine G.,0,0,28.0,27.0
19,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
20,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,42.0
21,1,2,3,A,D,2,3,A,D,I would choose slot machine A.,0,1,27.0,26.0
22,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,20.0,25.0
23,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,27.0
24,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
25,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
26,2,4,5,G,E,5,4,E,G,I would choose slot machine G.,0,0,28.0,27.0
27,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,42.0
28,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,20.0,25.0
29,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
30,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,44.0,34.0
31,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,29.0,34.0
32,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,27.0
33,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,28.0,27.0
34,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,44.0,34.0
35,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,27.0
36,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,20.0,25.0
37,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,27.0,26.0
38,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,27.0,26.0
39,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,28.0,27.0
40,1,2,3,A,D,2,3,A,D,I would choose slot machine A.,0,1,12.0,26.0
41,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,29.0,34.0
42,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,44.0,34.0
43,1,2,3,A,D,2,3,A,D,I would choose slot machine A.,0,1,27.0,26.0
