trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,A,E,2,3,A,E,"Slot machine A has a 30% chance of winning $10, a 60% chance of winning $0, and a 10% chance of losing $5.
Slot machine E has a 20% chance of winning $15, a 70% chance of winning $0, and a 10% chance of losing $10.

I would choose slot machine E.",1,0,-0.1,-0.1
1,2,4,5,H,G,5,4,G,H,I would choose slot machine G.,1,1,0.0,0.1
2,2,4,5,H,G,5,4,G,H,I would choose slot machine G.,1,1,0.1,0.1
3,1,2,3,A,E,2,3,A,E,I would choose slot machine A.,0,1,-0.1,0.0
4,3,6,7,C,F,6,7,C,F,I would choose slot machine C.,0,1,0.0,0.0
5,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
6,3,6,7,C,F,6,7,C,F,I would choose slot machine C.,0,1,0.0,1.0
7,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
8,1,2,3,A,E,2,3,A,E,I would choose slot machine A.,0,1,0.0,0.0
9,3,6,7,C,F,7,6,F,C,I would choose slot machine F.,1,1,0.0,1.0
10,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
11,1,2,3,A,E,2,3,A,E,I would choose slot machine A.,0,1,0.0,0.0
12,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,0.0
13,0,0,1,B,D,0,1,B,D,I would choose slot machine D.,1,0,0.0,0.0
14,3,6,7,C,F,7,6,F,C,I would choose slot machine F.,1,1,0.0,1.0
15,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,0.0,0.0
16,0,0,1,B,D,0,1,B,D,I would choose slot machine D.,1,0,0.0,-1.0
17,1,2,3,A,E,2,3,A,E,I would choose slot machine A.,0,1,-0.1,0.0
18,2,4,5,H,G,4,5,H,G,I would choose slot machine G.,1,0,0.0,0.1
19,3,6,7,C,F,6,7,C,F,I would choose slot machine F.,1,0,1.0,0.0
20,2,4,5,H,G,5,4,G,H,I would choose slot machine G.,1,1,0.0,0.0
21,0,0,1,B,D,1,0,D,B,I would choose slot machine D.,1,1,-1.0,-1.0
22,3,6,7,C,F,7,6,F,C,I would choose slot machine F.,1,1,0.0,1.0
23,3,6,7,C,F,6,7,C,F,I would choose slot machine F.,1,0,0.0,1.0
24,1,2,3,A,E,2,3,A,E,I would choose slot machine A.,0,1,-0.1,0.0
25,3,6,7,C,F,7,6,F,C,I would choose slot machine F.,1,1,1.0,1.0
26,2,4,5,H,G,5,4,G,H,I would choose slot machine G.,1,1,0.0,0.1
27,3,6,7,C,F,7,6,F,C,I would choose slot machine F.,1,1,1.0,0.0
28,1,2,3,A,E,3,2,E,A,I would choose slot machine E.,1,1,-0.1,0.0
29,2,4,5,H,G,4,5,H,G,I would choose slot machine G.,1,0,0.0,0.1
30,2,4,5,H,G,4,5,H,G,I would choose slot machine G.,1,0,0.1,0.1
31,1,2,3,A,E,3,2,E,A,I would choose slot machine E.,1,1,0.0,-0.1
32,0,0,1,B,D,0,1,B,D,I would choose slot machine B.,0,1,-1.0,0.0
33,1,2,3,A,E,3,2,E,A,I would choose slot machine E.,1,1,-0.1,0.0
