trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,F,B,7,6,B,F,"Slot machine B has a 30% chance of winning $10, a 30% chance of winning $5, and a 40% chance of losing $5.
Slot machine F has a 20% chance of winning $15, a 30% chance of winning $10, and a 50% chance of losing $10.


Please enter your choice: I would choose slot machine",-99,-99,0.0,1.0
1,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
2,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,0.0,1.0
3,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,1.0,0.0
4,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,0.0,-0.1
5,3,6,7,F,B,7,6,B,F,I would choose slot machine B.,1,1,0.0,0.0
6,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.0
7,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
8,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,0.0
9,3,6,7,F,B,7,6,B,F,I would choose slot machine B.,1,1,1.0,1.0
10,0,0,1,G,A,1,0,A,G,I would choose slot machine G.,0,0,-1.0,0.0
11,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.1,0.1
12,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,0.0
13,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,0.0,0.0
14,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.1
15,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,0.0,0.0
16,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,-1.0,0.0
17,3,6,7,F,B,6,7,F,B,I would choose slot machine F.,0,1,0.0,1.0
18,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,-1.0,-1.0
19,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
20,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,0.0,0.0
21,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,-1.0,0.0
22,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,-1.0,-1.0
23,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
24,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,-1.0,0.0
25,3,6,7,F,B,6,7,F,B,I would choose slot machine F.,0,1,1.0,1.0
26,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.1
27,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,0.0
28,0,0,1,G,A,1,0,A,G,I would choose slot machine A.,1,1,-1.0,0.0
29,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.1,0.1
30,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,-0.1
31,3,6,7,F,B,6,7,F,B,I would choose slot machine F.,0,1,0.0,1.0
32,3,6,7,F,B,7,6,B,F,I would choose slot machine B.,1,1,0.0,1.0
33,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,-1.0,0.0
34,0,0,1,G,A,0,1,G,A,I would choose slot machine A.,1,0,-1.0,-1.0
35,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.1,0.1
36,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.1
37,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
38,0,0,1,G,A,0,1,G,A,I would choose slot machine G.,0,1,0.0,0.0
39,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.1
40,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.0
41,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.1
42,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,0.0,1.0
43,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.1
44,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,0.0,-0.1
45,0,0,1,G,A,0,1,G,A,I would choose slot machine G.,0,1,0.0,0.0
46,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,0.0,1.0
47,2,4,5,H,C,4,5,H,C,I would choose slot machine H.,0,1,0.0,0.0
0,99,0,1,G,A,1,0,A,G,I would choose slot machine G.,0,0,0.0,0.0
1,99,0,2,G,D,0,2,G,D,I would choose slot machine G.,0,1,0.0,0.0
2,99,0,3,G,E,0,3,G,E,I would choose slot machine G.,0,1,0.0,0.0
3,99,0,4,G,H,4,0,H,G,I would choose slot machine H.,1,1,0.0,0.0
4,99,0,5,G,C,5,0,C,G,I would choose slot machine G.,0,0,0.0,0.0
5,99,0,6,G,F,6,0,F,G,I would choose slot machine F.,1,1,0.0,0.0
6,99,0,7,G,B,7,0,B,G,I would choose slot machine B.,1,1,0.0,0.0
