trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,H,G,3,2,G,H,"Slot machine G has a 30% chance of winning $10, a 50% chance of winning $0, and a 20% chance of losing $5.
Slot machine H has a 25% chance of winning $8, a 35% chance of winning $0, and a 40% chance of losing $4.

I would choose slot machine G.",1,1,0.0,0.0
1,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,-1.0,-1.0
2,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,0.0,0.0
3,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,0.0,0.0
4,0,0,1,A,E,0,1,A,E,I would choose slot machine E.,1,0,-1.0,0.0
5,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.1
6,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.0,0.1
7,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,1.0,1.0
8,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,0.0,0.0
9,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.0
10,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.1,0.1
11,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.1,0.1
12,2,4,5,C,F,4,5,C,F,I would choose slot machine C.,0,1,0.0,0.1
13,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,0.0,1.0
14,1,2,3,H,G,2,3,H,G,I would choose slot machine G.,1,0,-0.1,0.0
15,1,2,3,H,G,3,2,G,H,I would choose slot machine G.,1,1,-0.1,-0.1
16,1,2,3,H,G,2,3,H,G,I would choose slot machine G.,1,0,-0.1,0.0
17,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,-1.0,0.0
18,1,2,3,H,G,2,3,H,G,I would choose slot machine G.,1,0,-0.1,0.0
19,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,0.0,0.0
20,3,6,7,D,B,7,6,B,D,I would choose slot machine D.,0,0,0.0,1.0
21,1,2,3,H,G,3,2,G,H,I would choose slot machine G.,1,1,0.0,0.0
22,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,-1.0,0.0
23,3,6,7,D,B,7,6,B,D,I would choose slot machine B.,1,1,0.0,1.0
24,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,0.0,1.0
25,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.0,0.1
26,1,2,3,H,G,2,3,H,G,I would choose slot machine G.,1,0,-0.1,-0.1
27,0,0,1,A,E,0,1,A,E,I would choose slot machine E.,1,0,-1.0,0.0
28,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,-1.0,0.0
29,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.0,0.1
30,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,-1.0,-1.0
31,1,2,3,H,G,3,2,G,H,I would choose slot machine G.,1,1,0.0,0.0
32,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.0
33,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,0.0,0.0
34,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,-1.0,0.0
35,1,2,3,H,G,3,2,G,H,I would choose slot machine G.,1,1,-0.1,0.0
36,3,6,7,D,B,7,6,B,D,I would choose slot machine B.,1,1,0.0,1.0
37,1,2,3,H,G,2,3,H,G,I would choose slot machine G.,1,0,-0.1,0.0
38,0,0,1,A,E,1,0,E,A,I would choose slot machine E.,1,1,0.0,-1.0
39,1,2,3,H,G,2,3,H,G,I would choose slot machine G.,1,0,-0.1,-0.1
40,0,0,1,A,E,0,1,A,E,I would choose slot machine E.,1,0,-1.0,0.0
41,1,2,3,H,G,3,2,G,H,I would choose slot machine G.,1,1,-0.1,0.0
42,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.1
43,3,6,7,D,B,7,6,B,D,I would choose slot machine B.,1,1,1.0,1.0
44,3,6,7,D,B,6,7,D,B,I would choose slot machine D.,0,1,1.0,1.0
