trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,C,F,4,5,C,F,I would choose slot machine C.,0,1,0.1,0.1
1,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,0.0,0.0
2,1,2,3,G,H,3,2,H,G,I would choose slot machine H.,1,1,-0.1,0.0
3,3,6,7,D,A,6,7,D,A,I would choose slot machine D.,0,1,0.0,1.0
4,3,6,7,D,A,7,6,A,D,I would choose slot machine A.,1,1,0.0,0.0
5,0,0,1,E,B,1,0,B,E,I would choose slot machine E.,0,0,-1.0,0.0
6,3,6,7,D,A,7,6,A,D,I would choose slot machine A.,1,1,0.0,1.0
7,2,4,5,C,F,4,5,C,F,I would choose slot machine C.,0,1,0.0,0.0
8,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,-1.0,0.0
9,3,6,7,D,A,7,6,A,D,I would choose slot machine A.,1,1,0.0,1.0
10,2,4,5,C,F,5,4,F,C,I would choose slot machine C.,0,0,0.0,0.1
11,3,6,7,D,A,7,6,A,D,I would choose slot machine A.,1,1,0.0,0.0
12,1,2,3,G,H,2,3,G,H,I would choose slot machine G.,0,1,-0.1,0.0
13,3,6,7,D,A,6,7,D,A,I would choose slot machine A.,1,0,1.0,1.0
14,0,0,1,E,B,0,1,E,B,I would choose slot machine B.,1,0,-1.0,0.0
15,3,6,7,D,A,7,6,A,D,I would choose slot machine A.,1,1,1.0,1.0
16,1,2,3,G,H,2,3,G,H,I would choose slot machine G.,0,1,0.0,0.0
17,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.0,0.0
18,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,0.0,0.0
19,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.1
20,1,2,3,G,H,3,2,H,G,I would choose slot machine H.,1,1,-0.1,0.0
21,2,4,5,C,F,4,5,C,F,I would choose slot machine F.,1,0,0.1,0.1
22,3,6,7,D,A,7,6,A,D,I would choose slot machine A.,1,1,0.0,1.0
23,1,2,3,G,H,2,3,G,H,I would choose slot machine G.,0,1,-0.1,0.0
24,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.1
25,3,6,7,D,A,6,7,D,A,I would choose slot machine A.,1,0,0.0,1.0
26,0,0,1,E,B,1,0,B,E,I would choose slot machine E.,0,0,-1.0,-1.0
27,0,0,1,E,B,0,1,E,B,I would choose slot machine E.,0,1,-1.0,0.0
28,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.1,0.1
29,1,2,3,G,H,3,2,H,G,I would choose slot machine H.,1,1,-0.1,0.0
30,1,2,3,G,H,3,2,H,G,I would choose slot machine H.,1,1,0.0,0.0
31,0,0,1,E,B,1,0,B,E,I would choose slot machine B.,1,1,-1.0,0.0
32,2,4,5,C,F,5,4,F,C,I would choose slot machine F.,1,1,0.0,0.1
