trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,E,A,5,4,A,E,I would choose slot machine A.,1,1,28.0,42.0
1,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
2,2,4,5,E,A,4,5,E,A,I would choose slot machine A.,1,0,28.0,27.0
3,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,12.0,26.0
4,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,20.0,25.0
5,2,4,5,E,A,5,4,A,E,I would choose slot machine A.,1,1,28.0,27.0
6,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
7,1,2,3,B,G,2,3,B,G,I would choose slot machine G.,1,0,27.0,26.0
8,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
9,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,29.0,34.0
10,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
11,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
12,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,42.0
13,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
14,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,44.0,34.0
15,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
16,2,4,5,E,A,5,4,A,E,I would choose slot machine A.,1,1,28.0,27.0
17,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
18,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,29.0,34.0
19,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
20,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,44.0,34.0
21,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,20.0,10.0
22,3,6,7,D,F,7,6,F,D,I would choose slot machine D.,0,0,29.0,34.0
23,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
24,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,12.0,26.0
25,1,2,3,B,G,3,2,G,B,I would choose slot machine G.,1,1,27.0,26.0
26,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,10.0
27,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,20.0,25.0
28,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
29,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
30,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,27.0
31,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,44.0,34.0
32,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
33,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,29.0,34.0
34,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
35,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
36,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,29.0,34.0
37,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,29.0,34.0
38,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,29.0,34.0
39,3,6,7,D,F,6,7,D,F,I would choose slot machine D.,0,1,29.0,34.0
40,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
41,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
42,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,20.0,25.0
43,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,29.0,34.0
44,2,4,5,E,A,4,5,E,A,I would choose slot machine E.,0,1,28.0,27.0
45,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
46,2,4,5,E,A,5,4,A,E,I would choose slot machine E.,0,0,28.0,42.0
47,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,29.0,34.0
48,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
49,0,0,1,C,H,0,1,C,H,I would choose slot machine H.,1,0,20.0,25.0
50,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
51,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
52,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,29.0,34.0
53,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,29.0,34.0
54,2,4,5,E,A,5,4,A,E,I would choose slot machine A.,1,1,28.0,27.0
55,1,2,3,B,G,3,2,G,B,I would choose slot machine B.,0,0,27.0,26.0
56,1,2,3,B,G,3,2,G,B,I would choose slot machine B.,0,0,12.0,26.0
57,1,2,3,B,G,2,3,B,G,I would choose slot machine B.,0,1,27.0,26.0
58,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,10.0
59,0,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,20.0,25.0
0,99,0,1,C,H,1,0,H,C,I would choose slot machine H.,1,1,0.0,0.0
1,99,0,2,C,B,0,2,C,B,I would choose slot machine B.,1,0,0.0,0.0
2,99,0,3,C,G,0,3,C,G,I would choose slot machine G.,1,0,0.0,0.0
3,99,0,4,C,E,4,0,E,C,I would choose slot machine E.,1,1,0.0,0.0
4,99,0,5,C,A,0,5,C,A,I would choose slot machine A.,1,0,0.0,0.0
5,99,0,6,C,D,0,6,C,D,I would choose slot machine C.,0,1,0.0,0.0
6,99,0,7,C,F,0,7,C,F,I would choose slot machine F.,1,0,0.0,0.0
7,99,1,2,H,B,2,1,B,H,I would choose slot machine B.,1,1,0.0,0.0
8,99,1,3,H,G,1,3,H,G,I would choose slot machine H.,0,1,0.0,0.0
9,99,1,4,H,E,4,1,E,H,I would choose slot machine E.,1,1,0.0,0.0
10,99,1,5,H,A,1,5,H,A,I would choose slot machine H.,0,1,0.0,0.0
11,99,1,6,H,D,1,6,H,D,I would choose slot machine H.,0,1,0.0,0.0
