trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,H,A,7,6,A,H,I would choose slot machine A.,1,1,44.0,34.0
1,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
2,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,27.0,26.0
3,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
4,1,2,3,B,F,3,2,F,B,I would choose slot machine B.,0,0,12.0,26.0
5,0,0,1,E,C,0,1,E,C,I would choose slot machine C.,1,0,20.0,25.0
6,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
7,2,4,5,D,G,5,4,G,D,I would choose slot machine D.,0,0,28.0,27.0
8,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
9,1,2,3,B,F,2,3,B,F,I would choose slot machine F.,1,0,27.0,26.0
10,1,2,3,B,F,3,2,F,B,I would choose slot machine B.,0,0,27.0,26.0
11,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,10.0
12,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,20.0,10.0
13,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
14,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
15,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,20.0,25.0
16,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,12.0,26.0
17,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,42.0
18,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,10.0
19,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,44.0,34.0
20,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,27.0
21,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
22,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
23,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
24,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,27.0,26.0
25,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
26,0,0,1,E,C,1,0,C,E,I would choose slot machine E.,0,0,20.0,25.0
27,1,2,3,B,F,2,3,B,F,I would choose slot machine F.,1,0,27.0,26.0
28,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
29,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
30,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
31,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
32,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,44.0,34.0
33,1,2,3,B,F,2,3,B,F,I would choose slot machine B.,0,1,27.0,26.0
34,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
35,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
36,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
37,0,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,20.0,25.0
38,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
39,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,27.0
40,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,27.0,26.0
41,1,2,3,B,F,2,3,B,F,I would choose slot machine B.,0,1,27.0,26.0
42,3,6,7,H,A,7,6,A,H,I would choose slot machine H.,0,0,29.0,34.0
43,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,42.0
44,1,2,3,B,F,2,3,B,F,I would choose slot machine B.,0,1,27.0,26.0
45,1,2,3,B,F,3,2,F,B,I would choose slot machine B.,0,0,27.0,26.0
46,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
47,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,27.0
48,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
49,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,27.0,26.0
50,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
51,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
52,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,27.0,26.0
53,3,6,7,H,A,6,7,H,A,I would choose slot machine H.,0,1,29.0,34.0
54,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
55,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,42.0
56,0,0,1,E,C,0,1,E,C,I would choose slot machine E.,0,1,20.0,25.0
57,2,4,5,D,G,4,5,D,G,I would choose slot machine D.,0,1,28.0,27.0
58,2,4,5,D,G,5,4,G,D,I would choose slot machine G.,1,1,28.0,27.0
59,1,2,3,B,F,3,2,F,B,I would choose slot machine F.,1,1,12.0,26.0
0,99,0,1,E,C,1,0,C,E,I would choose slot machine C.,1,1,0.0,0.0
1,99,0,2,E,B,2,0,B,E,I would choose slot machine B.,1,1,0.0,0.0
