trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,28.0,27.0
1,0,0,1,B,H,0,1,B,H,I would choose slot machine B.,0,1,20.0,25.0
2,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,27.0,26.0
3,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,27.0
4,0,0,1,B,H,1,0,H,B,I would choose slot machine H.,1,1,20.0,25.0
5,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,27.0
6,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,29.0,34.0
7,0,0,1,B,H,1,0,H,B,I would choose slot machine H.,1,1,20.0,10.0
8,1,2,3,D,F,2,3,D,F,I would choose slot machine D.,0,1,27.0,26.0
9,1,2,3,D,F,3,2,F,D,I would choose slot machine D.,0,0,12.0,26.0
10,3,6,7,E,G,6,7,E,G,I would choose slot machine G.,1,0,29.0,34.0
11,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,27.0
12,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,42.0
13,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,27.0,26.0
14,0,0,1,B,H,0,1,B,H,I would choose slot machine B.,0,1,20.0,25.0
15,1,2,3,D,F,2,3,D,F,I would choose slot machine D.,0,1,12.0,26.0
16,0,0,1,B,H,0,1,B,H,I would choose slot machine H.,1,0,20.0,25.0
17,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,27.0,26.0
18,2,4,5,C,A,5,4,A,C,I would choose slot machine C.,0,0,28.0,42.0
19,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,28.0,27.0
20,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,29.0,34.0
21,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,12.0,26.0
22,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,27.0,26.0
23,1,2,3,D,F,2,3,D,F,I would choose slot machine F.,1,0,27.0,26.0
24,0,0,1,B,H,0,1,B,H,I would choose slot machine B.,0,1,20.0,25.0
25,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,29.0,34.0
26,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,27.0
27,3,6,7,E,G,6,7,E,G,I would choose slot machine G.,1,0,29.0,34.0
28,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,27.0
29,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,27.0,26.0
30,2,4,5,C,A,4,5,C,A,I would choose slot machine C.,0,1,28.0,42.0
31,2,4,5,C,A,5,4,A,C,I would choose slot machine A.,1,1,28.0,27.0
32,1,2,3,D,F,3,2,F,D,I would choose slot machine F.,1,1,27.0,26.0
33,0,0,1,B,H,0,1,B,H,I would choose slot machine B.,0,1,20.0,25.0
34,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,29.0,34.0
35,0,0,1,B,H,0,1,B,H,I would choose slot machine H.,1,0,20.0,25.0
36,0,0,1,B,H,1,0,H,B,I would choose slot machine H.,1,1,20.0,25.0
37,3,6,7,E,G,7,6,G,E,I would choose slot machine G.,1,1,29.0,34.0
38,3,6,7,E,G,6,7,E,G,I would choose slot machine G.,1,0,29.0,34.0
