trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,G,F,4,5,G,F,"Slot machine G has an expected payoff of $10 per spin.
Slot machine F has an expected payoff of $15 per spin.


I would choose slot machine F.",1,0,28.0,27.0
1,0,0,1,H,E,0,1,H,E,I would choose slot machine H.,0,1,20.0,25.0
2,3,6,7,A,D,6,7,A,D,I would choose slot machine A.,0,1,44.0,34.0
3,3,6,7,A,D,7,6,D,A,I would choose slot machine A.,0,0,29.0,34.0
4,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
5,3,6,7,A,D,6,7,A,D,I would choose slot machine A.,0,1,29.0,34.0
6,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,12.0,26.0
7,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,27.0,26.0
8,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,27.0,26.0
9,3,6,7,A,D,6,7,A,D,I would choose slot machine A.,0,1,29.0,34.0
10,3,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,29.0,34.0
11,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
12,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
13,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
14,3,6,7,A,D,6,7,A,D,I would choose slot machine D.,1,0,29.0,34.0
15,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
16,3,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,44.0,34.0
17,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,42.0
18,3,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,29.0,34.0
19,3,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,44.0,34.0
20,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,10.0
21,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
22,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,27.0,26.0
23,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
24,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,27.0,26.0
25,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,27.0,26.0
26,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
27,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,25.0
28,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,27.0,26.0
29,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,10.0
30,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
31,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,42.0
32,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
33,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
34,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
35,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
36,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
37,1,2,3,C,B,2,3,C,B,I would choose slot machine C.,0,1,27.0,26.0
38,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,12.0,26.0
39,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,27.0,26.0
40,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,10.0
41,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,12.0,26.0
42,3,6,7,A,D,6,7,A,D,I would choose slot machine A.,0,1,29.0,34.0
43,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,25.0
44,3,6,7,A,D,6,7,A,D,I would choose slot machine A.,0,1,29.0,34.0
45,3,6,7,A,D,6,7,A,D,I would choose slot machine A.,0,1,29.0,34.0
46,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,27.0,26.0
47,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,25.0
48,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
49,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,27.0
50,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
51,1,2,3,C,B,2,3,C,B,I would choose slot machine C.,0,1,27.0,26.0
52,1,2,3,C,B,2,3,C,B,I would choose slot machine C.,0,1,27.0,26.0
53,1,2,3,C,B,2,3,C,B,I would choose slot machine C.,0,1,27.0,26.0
54,3,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,29.0,34.0
55,2,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,28.0,42.0
56,3,6,7,A,D,6,7,A,D,I would choose slot machine D.,1,0,29.0,34.0
57,2,4,5,G,F,4,5,G,F,I would choose slot machine G.,0,1,28.0,27.0
58,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,25.0
59,3,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,29.0,34.0
0,99,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,0.0,0.0
1,99,0,2,H,C,2,0,C,H,I would choose slot machine C.,1,1,0.0,0.0
2,99,0,3,H,B,0,3,H,B,I would choose slot machine H.,0,1,0.0,0.0
3,99,0,4,H,G,0,4,H,G,I would choose slot machine G.,1,0,0.0,0.0
4,99,0,5,H,F,0,5,H,F,I would choose slot machine F.,1,0,0.0,0.0
5,99,0,6,H,A,6,0,A,H,I would choose slot machine A.,1,1,0.0,0.0
6,99,0,7,H,D,7,0,D,H,I would choose slot machine D.,1,1,0.0,0.0
7,99,1,2,E,C,2,1,C,E,I would choose slot machine E.,0,0,0.0,0.0
8,99,1,3,E,B,3,1,B,E,I would choose slot machine E.,0,0,0.0,0.0
9,99,1,4,E,G,1,4,E,G,I would choose slot machine G.,1,0,0.0,0.0
10,99,1,5,E,F,1,5,E,F,I would choose slot machine E.,0,1,0.0,0.0
11,99,1,6,E,A,6,1,A,E,I would choose slot machine E.,0,0,0.0,0.0
12,99,1,7,E,D,1,7,E,D,I would choose slot machine E.,0,1,0.0,0.0
13,99,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,0.0,0.0
14,99,2,4,C,G,4,2,G,C,I would choose slot machine G.,1,1,0.0,0.0
15,99,2,5,C,F,5,2,F,C,I would choose slot machine F.,1,1,0.0,0.0
16,99,2,6,C,A,2,6,C,A,I would choose slot machine C.,0,1,0.0,0.0
17,99,2,7,C,D,2,7,C,D,I would choose slot machine D.,1,0,0.0,0.0
18,99,3,4,B,G,3,4,B,G,I would choose slot machine G.,1,0,0.0,0.0
19,99,3,5,B,F,5,3,F,B,I would choose slot machine F.,1,1,0.0,0.0
20,99,3,6,B,A,6,3,A,B,I would choose slot machine A.,1,1,0.0,0.0
21,99,3,7,B,D,7,3,D,B,I would choose slot machine D.,1,1,0.0,0.0
22,99,4,5,G,F,5,4,F,G,I would choose slot machine G.,0,0,0.0,0.0
23,99,4,6,G,A,6,4,A,G,I would choose slot machine G.,0,0,0.0,0.0
24,99,4,7,G,D,7,4,D,G,I would choose slot machine D.,1,1,0.0,0.0
25,99,5,6,F,A,6,5,A,F,I would choose slot machine F.,0,0,0.0,0.0
26,99,5,7,F,D,7,5,D,F,I would choose slot machine D.,1,1,0.0,0.0
27,99,6,7,A,D,7,6,D,A,I would choose slot machine D.,1,1,0.0,0.0
