trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,G,F,2,3,G,F,,-99,-99,21,23
1,2,4,5,E,H,5,4,H,E,,-99,-99,26,32
2,2,4,5,E,H,5,4,H,E,,-99,-99,29,31
3,1,2,3,G,F,2,3,G,F,,-99,-99,21,24
4,2,4,5,E,H,4,5,E,H,,-99,-99,27,29
5,0,0,1,B,A,1,0,A,B,,-99,-99,14,20
6,0,0,1,B,A,0,1,B,A,,-99,-99,13,18
7,1,2,3,G,F,3,2,F,G,,-99,-99,21,24
8,1,2,3,G,F,3,2,F,G,,-99,-99,20,24
9,2,4,5,E,H,5,4,H,E,,-99,-99,27,30
10,1,2,3,G,F,2,3,G,F,,-99,-99,20,24
11,3,6,7,D,C,6,7,D,C,,-99,-99,32,33
12,1,2,3,G,F,3,2,F,G,,-99,-99,21,24
13,3,6,7,D,C,6,7,D,C,,-99,-99,32,37
14,3,6,7,D,C,6,7,D,C,,-99,-99,30,34
15,1,2,3,G,F,3,2,F,G,,-99,-99,21,23
16,1,2,3,G,F,3,2,F,G,,-99,-99,20,24
17,1,2,3,G,F,3,2,F,G,,-99,-99,20,23
18,3,6,7,D,C,6,7,D,C,,-99,-99,33,35
19,0,0,1,B,A,1,0,A,B,,-99,-99,13,18
20,2,4,5,E,H,4,5,E,H,,-99,-99,26,30
21,0,0,1,B,A,1,0,A,B,,-99,-99,14,17
22,2,4,5,E,H,5,4,H,E,,-99,-99,28,31
23,0,0,1,B,A,0,1,B,A,,-99,-99,14,18
24,3,6,7,D,C,7,6,C,D,,-99,-99,32,35
25,0,0,1,B,A,1,0,A,B,,-99,-99,14,18
26,2,4,5,E,H,5,4,H,E,,-99,-99,27,29
27,3,6,7,D,C,6,7,D,C,,-99,-99,33,34
28,0,0,1,B,A,1,0,A,B,,-99,-99,15,18
29,0,0,1,B,A,1,0,A,B,,-99,-99,14,19
30,3,6,7,D,C,7,6,C,D,,-99,-99,34,36
31,1,2,3,G,F,2,3,G,F,,-99,-99,20,25
32,3,6,7,D,C,7,6,C,D,,-99,-99,33,35
33,2,4,5,E,H,4,5,E,H,,-99,-99,27,29
34,2,4,5,E,H,5,4,H,E,,-99,-99,26,29
35,3,6,7,D,C,6,7,D,C,,-99,-99,33,37
36,2,4,5,E,H,4,5,E,H,,-99,-99,27,28
37,0,0,1,B,A,0,1,B,A,,-99,-99,14,17
38,3,6,7,D,C,6,7,D,C,,-99,-99,32,36
39,0,0,1,B,A,0,1,B,A,,-99,-99,15,17
0,99,0,1,B,A,0,1,B,A,B,0,1,0,0
1,99,0,2,B,G,0,2,B,G,B,0,1,0,0
2,99,0,3,B,F,0,3,B,F,B,0,1,0,0
3,99,0,4,B,E,4,0,E,B,E,1,1,0,0
4,99,0,5,B,H,5,0,H,B,H,1,1,0,0
5,99,0,6,B,D,0,6,B,D,B,0,1,0,0
6,99,0,7,B,C,0,7,B,C,B,0,1,0,0
7,99,1,2,A,G,1,2,A,G,G,1,0,0,0
8,99,1,3,A,F,1,3,A,F,F,1,0,0,0
9,99,1,4,A,E,1,4,A,E,A,0,1,0,0
10,99,1,5,A,H,5,1,H,A,H,1,1,0,0
11,99,1,6,A,D,6,1,D,A,D,1,1,0,0
12,99,1,7,A,C,7,1,C,A,C,1,1,0,0
13,99,2,3,G,F,2,3,G,F,G,0,1,0,0
14,99,2,4,G,E,2,4,G,E,G,0,1,0,0
15,99,2,5,G,H,5,2,H,G,H,1,1,0,0
16,99,2,6,G,D,6,2,D,G,D,1,1,0,0
17,99,2,7,G,C,2,7,G,C,G,0,1,0,0
18,99,3,4,F,E,4,3,E,F,E,1,1,0,0
19,99,3,5,F,H,5,3,H,F,H,1,1,0,0
20,99,3,6,F,D,6,3,D,F,D,1,1,0,0
21,99,3,7,F,C,7,3,C,F,C,1,1,0,0
22,99,4,5,E,H,4,5,E,H,H,1,0,0,0
23,99,4,6,E,D,6,4,D,E,D,1,1,0,0
24,99,4,7,E,C,4,7,E,C,C,1,0,0,0
25,99,5,6,H,D,6,5,D,H,H,0,0,0,0
26,99,5,7,H,C,7,5,C,H,C,1,1,0,0
27,99,6,7,D,C,7,6,C,D,C,1,1,0,0
