trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,E,D,2,3,E,D,,-99,-99,20,23
1,1,2,3,E,D,3,2,D,E,,-99,-99,20,24
2,0,0,1,A,G,1,0,G,A,,-99,-99,13,17
3,3,6,7,H,F,7,6,F,H,,-99,-99,31,36
4,1,2,3,E,D,2,3,E,D,,-99,-99,21,24
5,0,0,1,A,G,0,1,A,G,,-99,-99,14,18
6,3,6,7,H,F,7,6,F,H,,-99,-99,33,35
7,2,4,5,B,C,4,5,B,C,,-99,-99,29,29
8,1,2,3,E,D,3,2,D,E,,-99,-99,20,23
9,2,4,5,B,C,5,4,C,B,,-99,-99,26,31
10,3,6,7,H,F,6,7,H,F,,-99,-99,32,34
11,0,0,1,A,G,1,0,G,A,,-99,-99,14,17
12,3,6,7,H,F,7,6,F,H,,-99,-99,34,35
13,1,2,3,E,D,2,3,E,D,,-99,-99,22,24
14,2,4,5,B,C,4,5,B,C,,-99,-99,27,30
15,3,6,7,H,F,6,7,H,F,,-99,-99,33,35
16,0,0,1,A,G,0,1,A,G,,-99,-99,14,18
17,1,2,3,E,D,3,2,D,E,,-99,-99,20,23
18,0,0,1,A,G,1,0,G,A,,-99,-99,15,16
19,2,4,5,B,C,5,4,C,B,,-99,-99,27,31
20,3,6,7,H,F,6,7,H,F,,-99,-99,33,35
21,2,4,5,B,C,5,4,C,B,,-99,-99,28,29
22,1,2,3,E,D,2,3,E,D,,-99,-99,20,24
23,0,0,1,A,G,1,0,G,A,,-99,-99,15,17
24,0,0,1,A,G,0,1,A,G,,-99,-99,14,18
25,3,6,7,H,F,7,6,F,H,,-99,-99,32,35
26,2,4,5,B,C,5,4,C,B,,-99,-99,28,28
27,1,2,3,E,D,3,2,D,E,,-99,-99,20,24
28,3,6,7,H,F,7,6,F,H,,-99,-99,32,34
29,2,4,5,B,C,4,5,B,C,,-99,-99,26,31
30,2,4,5,B,C,4,5,B,C,,-99,-99,26,30
31,3,6,7,H,F,7,6,F,H,,-99,-99,33,36
32,2,4,5,B,C,5,4,C,B,,-99,-99,27,29
33,3,6,7,H,F,6,7,H,F,,-99,-99,33,35
34,2,4,5,B,C,5,4,C,B,,-99,-99,26,31
35,0,0,1,A,G,0,1,A,G,,-99,-99,15,18
36,0,0,1,A,G,0,1,A,G,,-99,-99,15,15
37,1,2,3,E,D,3,2,D,E,,-99,-99,19,23
38,1,2,3,E,D,2,3,E,D,,-99,-99,21,24
39,0,0,1,A,G,1,0,G,A,,-99,-99,14,19
0,99,0,1,A,G,1,0,G,A,G,1,1,0,0
1,99,0,2,A,E,2,0,E,A,E,1,1,0,0
2,99,0,3,A,D,3,0,D,A,D,1,1,0,0
3,99,0,4,A,B,0,4,A,B,A,0,1,0,0
4,99,0,5,A,C,5,0,C,A,C,1,1,0,0
5,99,0,6,A,H,6,0,H,A,H,1,1,0,0
6,99,0,7,A,F,7,0,F,A,F,1,1,0,0
7,99,1,2,G,E,1,2,G,E,G,0,1,0,0
8,99,1,3,G,D,3,1,D,G,D,1,1,0,0
9,99,1,4,G,B,4,1,B,G,B,1,1,0,0
10,99,1,5,G,C,5,1,C,G,C,1,1,0,0
11,99,1,6,G,H,6,1,H,G,H,1,1,0,0
12,99,1,7,G,F,1,7,G,F,F,1,0,0,0
13,99,2,3,E,D,2,3,E,D,E,0,1,0,0
14,99,2,4,E,B,2,4,E,B,E,0,1,0,0
15,99,2,5,E,C,2,5,E,C,E,0,1,0,0
16,99,2,6,E,H,6,2,H,E,H,1,1,0,0
17,99,2,7,E,F,7,2,F,E,F,1,1,0,0
18,99,3,4,D,B,3,4,D,B,D,0,1,0,0
19,99,3,5,D,C,5,3,C,D,C,1,1,0,0
20,99,3,6,D,H,3,6,D,H,H,1,0,0,0
21,99,3,7,D,F,7,3,F,D,F,1,1,0,0
22,99,4,5,B,C,4,5,B,C,B,0,1,0,0
23,99,4,6,B,H,6,4,H,B,H,1,1,0,0
24,99,4,7,B,F,7,4,F,B,F,1,1,0,0
25,99,5,6,C,H,5,6,C,H,C,0,1,0,0
26,99,5,7,C,F,5,7,C,F,F,1,0,0,0
27,99,6,7,H,F,6,7,H,F,F,1,0,0,0
