trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,C,E,7,6,E,C,,-99,-99,33,35
1,2,4,5,H,F,5,4,F,H,,-99,-99,28,29
2,0,0,1,G,D,1,0,D,G,,-99,-99,13,18
3,3,6,7,C,E,6,7,C,E,,-99,-99,33,34
4,2,4,5,H,F,4,5,H,F,,-99,-99,26,31
5,0,0,1,G,D,0,1,G,D,,-99,-99,14,17
6,1,2,3,B,A,3,2,A,B,,-99,-99,20,22
7,1,2,3,B,A,2,3,B,A,,-99,-99,22,24
8,2,4,5,H,F,4,5,H,F,,-99,-99,27,29
9,3,6,7,C,E,7,6,E,C,,-99,-99,33,35
10,3,6,7,C,E,7,6,E,C,,-99,-99,32,37
11,2,4,5,H,F,5,4,F,H,,-99,-99,27,30
12,0,0,1,G,D,1,0,D,G,,-99,-99,15,18
13,1,2,3,B,A,2,3,B,A,,-99,-99,19,23
14,2,4,5,H,F,5,4,F,H,,-99,-99,26,29
15,0,0,1,G,D,1,0,D,G,,-99,-99,14,19
16,0,0,1,G,D,1,0,D,G,,-99,-99,14,18
17,1,2,3,B,A,2,3,B,A,,-99,-99,21,25
18,1,2,3,B,A,3,2,A,B,,-99,-99,20,24
19,2,4,5,H,F,5,4,F,H,,-99,-99,27,28
20,3,6,7,C,E,6,7,C,E,,-99,-99,33,35
21,1,2,3,B,A,2,3,B,A,,-99,-99,21,25
22,0,0,1,G,D,0,1,G,D,,-99,-99,14,16
23,3,6,7,C,E,6,7,C,E,,-99,-99,32,36
24,1,2,3,B,A,2,3,B,A,,-99,-99,20,24
25,1,2,3,B,A,3,2,A,B,,-99,-99,19,24
26,1,2,3,B,A,3,2,A,B,,-99,-99,22,24
27,3,6,7,C,E,7,6,E,C,,-99,-99,31,34
28,0,0,1,G,D,1,0,D,G,,-99,-99,15,18
29,2,4,5,H,F,5,4,F,H,,-99,-99,25,29
30,0,0,1,G,D,1,0,D,G,,-99,-99,15,17
31,3,6,7,C,E,6,7,C,E,,-99,-99,33,36
32,2,4,5,H,F,4,5,H,F,,-99,-99,24,30
33,0,0,1,G,D,1,0,D,G,,-99,-99,14,17
34,2,4,5,H,F,4,5,H,F,,-99,-99,27,30
35,3,6,7,C,E,6,7,C,E,,-99,-99,33,36
36,0,0,1,G,D,1,0,D,G,,-99,-99,14,16
37,1,2,3,B,A,3,2,A,B,,-99,-99,20,22
38,2,4,5,H,F,5,4,F,H,,-99,-99,26,31
39,3,6,7,C,E,7,6,E,C,,-99,-99,32,36
0,99,0,1,G,D,1,0,D,G,D,1,1,0,0
1,99,0,2,G,B,2,0,B,G,B,1,1,0,0
2,99,0,3,G,A,3,0,A,G,A,1,1,0,0
3,99,0,4,G,H,0,4,G,H,G,0,1,0,0
4,99,0,5,G,F,0,5,G,F,F,1,0,0,0
5,99,0,6,G,C,6,0,C,G,C,1,1,0,0
6,99,0,7,G,E,0,7,G,E,E,1,0,0,0
7,99,1,2,D,B,1,2,D,B,D,0,1,0,0
8,99,1,3,D,A,3,1,A,D,A,1,1,0,0
9,99,1,4,D,H,1,4,D,H,D,0,1,0,0
10,99,1,5,D,F,5,1,F,D,F,1,1,0,0
11,99,1,6,D,C,6,1,C,D,C,1,1,0,0
12,99,1,7,D,E,1,7,D,E,E,1,0,0,0
13,99,2,3,B,A,3,2,A,B,A,1,1,0,0
14,99,2,4,B,H,2,4,B,H,B,0,1,0,0
15,99,2,5,B,F,5,2,F,B,F,1,1,0,0
16,99,2,6,B,C,6,2,C,B,C,1,1,0,0
17,99,2,7,B,E,2,7,B,E,E,1,0,0,0
18,99,3,4,A,H,4,3,H,A,H,1,1,0,0
19,99,3,5,A,F,3,5,A,F,F,1,0,0,0
20,99,3,6,A,C,6,3,C,A,C,1,1,0,0
21,99,3,7,A,E,7,3,E,A,E,1,1,0,0
22,99,4,5,H,F,4,5,H,F,F,1,0,0,0
23,99,4,6,H,C,6,4,C,H,C,1,1,0,0
24,99,4,7,H,E,4,7,H,E,E,1,0,0,0
25,99,5,6,F,C,6,5,C,F,F,0,0,0,0
26,99,5,7,F,E,5,7,F,E,F,0,1,0,0
27,99,6,7,C,E,7,6,E,C,E,1,1,0,0
