trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,F,E,4,5,F,E,,-99,-99,27,29
1,2,4,5,F,E,5,4,E,F,,-99,-99,28,29
2,0,0,1,H,B,1,0,B,H,,-99,-99,14,19
3,0,0,1,H,B,0,1,H,B,,-99,-99,15,17
4,3,6,7,D,A,6,7,D,A,,-99,-99,32,36
5,1,2,3,C,G,2,3,C,G,,-99,-99,19,23
6,1,2,3,C,G,3,2,G,C,,-99,-99,20,23
7,2,4,5,F,E,4,5,F,E,,-99,-99,26,29
8,3,6,7,D,A,6,7,D,A,,-99,-99,31,36
9,3,6,7,D,A,6,7,D,A,,-99,-99,33,36
10,3,6,7,D,A,6,7,D,A,,-99,-99,32,37
11,2,4,5,F,E,4,5,F,E,,-99,-99,25,30
12,0,0,1,H,B,1,0,B,H,,-99,-99,16,17
13,1,2,3,C,G,2,3,C,G,,-99,-99,21,26
14,1,2,3,C,G,3,2,G,C,,-99,-99,20,24
15,2,4,5,F,E,5,4,E,F,,-99,-99,27,31
16,3,6,7,D,A,7,6,A,D,,-99,-99,34,35
17,0,0,1,H,B,0,1,H,B,,-99,-99,16,17
18,1,2,3,C,G,3,2,G,C,,-99,-99,22,22
19,2,4,5,F,E,4,5,F,E,,-99,-99,25,29
20,3,6,7,D,A,6,7,D,A,,-99,-99,31,36
21,2,4,5,F,E,4,5,F,E,,-99,-99,26,28
22,0,0,1,H,B,1,0,B,H,,-99,-99,14,17
23,3,6,7,D,A,6,7,D,A,,-99,-99,31,34
24,1,2,3,C,G,2,3,C,G,,-99,-99,21,23
25,1,2,3,C,G,2,3,C,G,,-99,-99,22,24
26,1,2,3,C,G,2,3,C,G,,-99,-99,20,23
27,0,0,1,H,B,1,0,B,H,,-99,-99,15,19
28,0,0,1,H,B,0,1,H,B,,-99,-99,14,15
29,3,6,7,D,A,6,7,D,A,,-99,-99,30,34
30,2,4,5,F,E,5,4,E,F,,-99,-99,28,27
31,2,4,5,F,E,4,5,F,E,,-99,-99,26,29
32,0,0,1,H,B,1,0,B,H,,-99,-99,14,16
33,1,2,3,C,G,3,2,G,C,,-99,-99,20,23
34,3,6,7,D,A,7,6,A,D,,-99,-99,33,35
35,1,2,3,C,G,2,3,C,G,,-99,-99,21,24
36,2,4,5,F,E,4,5,F,E,,-99,-99,27,30
37,0,0,1,H,B,0,1,H,B,,-99,-99,16,17
38,3,6,7,D,A,7,6,A,D,,-99,-99,32,36
39,0,0,1,H,B,0,1,H,B,,-99,-99,16,18
0,99,0,1,H,B,1,0,B,H,B,1,1,0,0
1,99,0,2,H,C,2,0,C,H,C,1,1,0,0
2,99,0,3,H,G,0,3,H,G,H,0,1,0,0
3,99,0,4,H,F,4,0,F,H,F,1,1,0,0
4,99,0,5,H,E,0,5,H,E,H,0,1,0,0
5,99,0,6,H,D,6,0,D,H,D,1,1,0,0
6,99,0,7,H,A,0,7,H,A,H,0,1,0,0
7,99,1,2,B,C,2,1,C,B,C,1,1,0,0
8,99,1,3,B,G,3,1,G,B,G,1,1,0,0
9,99,1,4,B,F,4,1,F,B,F,1,1,0,0
10,99,1,5,B,E,5,1,E,B,E,1,1,0,0
11,99,1,6,B,D,1,6,B,D,B,0,1,0,0
12,99,1,7,B,A,7,1,A,B,A,1,1,0,0
13,99,2,3,C,G,3,2,G,C,G,1,1,0,0
14,99,2,4,C,F,4,2,F,C,F,1,1,0,0
15,99,2,5,C,E,5,2,E,C,E,1,1,0,0
16,99,2,6,C,D,6,2,D,C,D,1,1,0,0
17,99,2,7,C,A,7,2,A,C,A,1,1,0,0
18,99,3,4,G,F,4,3,F,G,F,1,1,0,0
19,99,3,5,G,E,3,5,G,E,G,0,1,0,0
20,99,3,6,G,D,6,3,D,G,D,1,1,0,0
21,99,3,7,G,A,3,7,G,A,A,1,0,0,0
22,99,4,5,F,E,4,5,F,E,F,0,1,0,0
23,99,4,6,F,D,6,4,D,F,D,1,1,0,0
24,99,4,7,F,A,4,7,F,A,F,0,1,0,0
25,99,5,6,E,D,5,6,E,D,E,0,1,0,0
26,99,5,7,E,A,5,7,E,A,A,1,0,0,0
27,99,6,7,D,A,7,6,A,D,A,1,1,0,0
