trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,G,F,7,6,F,G,,-99,-99,33,37
1,2,4,5,A,H,5,4,H,A,,-99,-99,26,30
2,0,0,1,C,B,0,1,C,B,,-99,-99,14,17
3,3,6,7,G,F,6,7,G,F,,-99,-99,33,35
4,1,2,3,D,E,3,2,E,D,,-99,-99,21,24
5,3,6,7,G,F,7,6,F,G,,-99,-99,32,36
6,1,2,3,D,E,3,2,E,D,,-99,-99,20,23
7,1,2,3,D,E,3,2,E,D,,-99,-99,21,22
8,1,2,3,D,E,2,3,D,E,,-99,-99,21,21
9,2,4,5,A,H,4,5,A,H,,-99,-99,26,29
10,1,2,3,D,E,2,3,D,E,,-99,-99,21,23
11,1,2,3,D,E,2,3,D,E,,-99,-99,19,25
12,3,6,7,G,F,6,7,G,F,,-99,-99,33,36
13,2,4,5,A,H,5,4,H,A,,-99,-99,25,31
14,1,2,3,D,E,2,3,D,E,,-99,-99,20,24
15,0,0,1,C,B,0,1,C,B,,-99,-99,14,18
16,2,4,5,A,H,5,4,H,A,,-99,-99,27,30
17,2,4,5,A,H,4,5,A,H,,-99,-99,25,30
18,3,6,7,G,F,6,7,G,F,,-99,-99,32,34
19,0,0,1,C,B,0,1,C,B,,-99,-99,15,18
20,0,0,1,C,B,0,1,C,B,,-99,-99,16,16
21,0,0,1,C,B,0,1,C,B,,-99,-99,15,18
22,2,4,5,A,H,5,4,H,A,,-99,-99,28,29
23,2,4,5,A,H,4,5,A,H,,-99,-99,25,29
24,2,4,5,A,H,5,4,H,A,,-99,-99,26,31
25,1,2,3,D,E,3,2,E,D,,-99,-99,21,26
26,3,6,7,G,F,7,6,F,G,,-99,-99,32,33
27,3,6,7,G,F,7,6,F,G,,-99,-99,34,35
28,0,0,1,C,B,0,1,C,B,,-99,-99,13,17
29,3,6,7,G,F,6,7,G,F,,-99,-99,32,36
30,3,6,7,G,F,6,7,G,F,,-99,-99,33,36
31,0,0,1,C,B,0,1,C,B,,-99,-99,14,18
32,1,2,3,D,E,3,2,E,D,,-99,-99,22,25
33,2,4,5,A,H,4,5,A,H,,-99,-99,28,28
34,2,4,5,A,H,5,4,H,A,,-99,-99,27,30
35,3,6,7,G,F,7,6,F,G,,-99,-99,32,34
36,0,0,1,C,B,0,1,C,B,,-99,-99,14,18
37,0,0,1,C,B,0,1,C,B,,-99,-99,14,20
38,0,0,1,C,B,1,0,B,C,,-99,-99,14,18
39,1,2,3,D,E,3,2,E,D,,-99,-99,21,24
0,99,0,1,C,B,0,1,C,B,B,1,0,0,0
1,99,0,2,C,D,2,0,D,C,D,1,1,0,0
2,99,0,3,C,E,3,0,E,C,E,1,1,0,0
3,99,0,4,C,A,4,0,A,C,A,1,1,0,0
4,99,0,5,C,H,0,5,C,H,H,1,0,0,0
5,99,0,6,C,G,6,0,G,C,G,1,1,0,0
6,99,0,7,C,F,0,7,C,F,F,1,0,0,0
7,99,1,2,B,D,1,2,B,D,B,0,1,0,0
8,99,1,3,B,E,1,3,B,E,B,0,1,0,0
9,99,1,4,B,A,1,4,B,A,B,0,1,0,0
10,99,1,5,B,H,5,1,H,B,H,1,1,0,0
11,99,1,6,B,G,1,6,B,G,B,0,1,0,0
12,99,1,7,B,F,7,1,F,B,F,1,1,0,0
13,99,2,3,D,E,3,2,E,D,E,1,1,0,0
14,99,2,4,D,A,4,2,A,D,A,1,1,0,0
15,99,2,5,D,H,2,5,D,H,H,1,0,0,0
16,99,2,6,D,G,6,2,G,D,G,1,1,0,0
17,99,2,7,D,F,7,2,F,D,F,1,1,0,0
18,99,3,4,E,A,4,3,A,E,E,0,0,0,0
19,99,3,5,E,H,5,3,H,E,H,1,1,0,0
20,99,3,6,E,G,6,3,G,E,G,1,1,0,0
21,99,3,7,E,F,3,7,E,F,F,1,0,0,0
22,99,4,5,A,H,5,4,H,A,H,1,1,0,0
23,99,4,6,A,G,6,4,G,A,G,1,1,0,0
24,99,4,7,A,F,4,7,A,F,F,1,0,0,0
25,99,5,6,H,G,5,6,H,G,H,0,1,0,0
26,99,5,7,H,F,7,5,F,H,F,1,1,0,0
27,99,6,7,G,F,7,6,F,G,F,1,1,0,0
