trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,G,A,2,3,G,A,,-99,-99,21,23
1,0,0,1,B,D,1,0,D,B,,-99,-99,15,15
2,0,0,1,B,D,0,1,B,D,,-99,-99,14,18
3,2,4,5,F,E,5,4,E,F,,-99,-99,26,30
4,1,2,3,G,A,2,3,G,A,,-99,-99,20,22
5,2,4,5,F,E,5,4,E,F,,-99,-99,26,30
6,0,0,1,B,D,1,0,D,B,,-99,-99,15,17
7,0,0,1,B,D,1,0,D,B,,-99,-99,14,17
8,3,6,7,C,H,6,7,C,H,,-99,-99,33,37
9,1,2,3,G,A,2,3,G,A,,-99,-99,21,23
10,1,2,3,G,A,3,2,A,G,,-99,-99,23,24
11,3,6,7,C,H,7,6,H,C,,-99,-99,31,34
12,2,4,5,F,E,4,5,F,E,,-99,-99,24,29
13,3,6,7,C,H,7,6,H,C,,-99,-99,32,34
14,1,2,3,G,A,3,2,A,G,,-99,-99,20,22
15,2,4,5,F,E,5,4,E,F,,-99,-99,27,30
16,3,6,7,C,H,6,7,C,H,,-99,-99,32,35
17,1,2,3,G,A,3,2,A,G,,-99,-99,20,24
18,2,4,5,F,E,4,5,F,E,,-99,-99,26,30
19,3,6,7,C,H,6,7,C,H,,-99,-99,32,36
20,0,0,1,B,D,0,1,B,D,,-99,-99,15,17
21,2,4,5,F,E,4,5,F,E,,-99,-99,24,31
22,0,0,1,B,D,1,0,D,B,,-99,-99,12,18
23,1,2,3,G,A,2,3,G,A,,-99,-99,19,26
24,1,2,3,G,A,2,3,G,A,,-99,-99,19,23
25,2,4,5,F,E,4,5,F,E,,-99,-99,26,29
26,1,2,3,G,A,2,3,G,A,,-99,-99,21,25
27,3,6,7,C,H,7,6,H,C,,-99,-99,33,36
28,0,0,1,B,D,1,0,D,B,,-99,-99,14,17
29,3,6,7,C,H,6,7,C,H,,-99,-99,32,35
30,0,0,1,B,D,1,0,D,B,,-99,-99,14,18
31,1,2,3,G,A,3,2,A,G,,-99,-99,19,24
32,2,4,5,F,E,5,4,E,F,,-99,-99,27,28
33,3,6,7,C,H,7,6,H,C,,-99,-99,31,34
34,3,6,7,C,H,7,6,H,C,,-99,-99,34,37
35,0,0,1,B,D,1,0,D,B,,-99,-99,14,18
36,3,6,7,C,H,6,7,C,H,,-99,-99,34,38
37,2,4,5,F,E,5,4,E,F,,-99,-99,26,31
38,0,0,1,B,D,1,0,D,B,,-99,-99,15,17
39,2,4,5,F,E,5,4,E,F,,-99,-99,26,30
0,99,0,1,B,D,1,0,D,B,D,1,1,0,0
1,99,0,2,B,G,2,0,G,B,G,1,1,0,0
2,99,0,3,B,A,0,3,B,A,A,1,0,0,0
3,99,0,4,B,F,0,4,B,F,B,0,1,0,0
4,99,0,5,B,E,0,5,B,E,E,1,0,0,0
5,99,0,6,B,C,6,0,C,B,C,1,1,0,0
6,99,0,7,B,H,0,7,B,H,H,1,0,0,0
7,99,1,2,D,G,2,1,G,D,D,0,0,0,0
8,99,1,3,D,A,3,1,A,D,A,1,1,0,0
9,99,1,4,D,F,4,1,F,D,F,1,1,0,0
10,99,1,5,D,E,5,1,E,D,E,1,1,0,0
11,99,1,6,D,C,6,1,C,D,C,1,1,0,0
12,99,1,7,D,H,1,7,D,H,H,1,0,0,0
13,99,2,3,G,A,2,3,G,A,A,1,0,0,0
14,99,2,4,G,F,2,4,G,F,G,0,1,0,0
15,99,2,5,G,E,5,2,E,G,E,1,1,0,0
16,99,2,6,G,C,6,2,C,G,C,1,1,0,0
17,99,2,7,G,H,2,7,G,H,H,1,0,0,0
18,99,3,4,A,F,3,4,A,F,A,0,1,0,0
19,99,3,5,A,E,5,3,E,A,E,1,1,0,0
20,99,3,6,A,C,6,3,C,A,C,1,1,0,0
21,99,3,7,A,H,3,7,A,H,A,0,1,0,0
22,99,4,5,F,E,5,4,E,F,E,1,1,0,0
23,99,4,6,F,C,4,6,F,C,F,0,1,0,0
24,99,4,7,F,H,4,7,F,H,H,1,0,0,0
25,99,5,6,E,C,5,6,E,C,E,0,1,0,0
26,99,5,7,E,H,7,5,H,E,H,1,1,0,0
27,99,6,7,C,H,7,6,H,C,H,1,1,0,0
