trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,D,C,6,7,D,C,I would choose slot machine D.,0,1,0.0,1.0
1,0,0,1,F,H,0,1,F,H,I would choose slot machine F.,0,1,-1.0,0.0
2,2,4,5,G,E,4,5,G,E,I would choose slot machine G.,0,1,0.0,0.1
3,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,0.0,0.0
4,1,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,-0.1,0.0
5,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,1.0
6,1,2,3,A,B,2,3,A,B,I would choose slot machine B.,1,0,0.0,-0.1
7,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,0.1,0.1
8,1,2,3,A,B,2,3,A,B,I would choose slot machine A.,0,1,0.0,0.0
9,1,2,3,A,B,2,3,A,B,I would choose slot machine A.,0,1,-0.1,-0.1
10,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,-1.0,0.0
11,1,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,-0.1,0.0
12,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,-1.0,0.0
13,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,1.0,1.0
14,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,-1.0,-1.0
15,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,1.0
16,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,0.0
17,1,2,3,A,B,2,3,A,B,I would choose slot machine B.,1,0,-0.1,-0.1
18,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,-1.0,0.0
19,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,-1.0,0.0
20,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,-1.0,0.0
21,1,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,-0.1,0.0
22,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,0.0,0.0
23,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,1.0
24,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,0.0,0.0
25,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,-1.0,-1.0
26,1,2,3,A,B,2,3,A,B,I would choose slot machine B.,1,0,-0.1,0.0
27,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,0.0,1.0
28,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,0.0,-1.0
29,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,0.0,0.1
30,1,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,-0.1,0.0
31,0,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,-1.0,0.0
32,1,2,3,A,B,2,3,A,B,I would choose slot machine B.,1,0,0.0,0.0
33,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,0.0,0.1
34,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,1.0,1.0
35,1,2,3,A,B,2,3,A,B,I would choose slot machine B.,1,0,-0.1,0.0
36,2,4,5,G,E,4,5,G,E,I would choose slot machine E.,1,0,0.0,0.1
37,1,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,-0.1,0.0
38,2,4,5,G,E,4,5,G,E,I would choose slot machine E.,1,0,0.0,0.1
39,2,4,5,G,E,5,4,E,G,I would choose slot machine E.,1,1,0.1,0.1
40,2,4,5,G,E,4,5,G,E,I would choose slot machine E.,1,0,0.0,0.1
41,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,1.0,0.0
42,2,4,5,G,E,4,5,G,E,I would choose slot machine E.,1,0,0.1,0.1
43,3,6,7,D,C,6,7,D,C,I would choose slot machine C.,1,0,0.0,1.0
44,2,4,5,G,E,4,5,G,E,I would choose slot machine E.,1,0,0.0,0.0
45,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,1.0
46,0,0,1,F,H,0,1,F,H,I would choose slot machine H.,1,0,0.0,0.0
47,3,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,0.0
0,99,0,1,F,H,1,0,H,F,I would choose slot machine H.,1,1,0.0,0.0
1,99,0,2,F,A,2,0,A,F,I would choose slot machine A.,1,1,0.0,0.0
2,99,0,3,F,B,0,3,F,B,I would choose slot machine B.,1,0,0.0,0.0
3,99,0,4,F,G,4,0,G,F,I would choose slot machine G.,1,1,0.0,0.0
4,99,0,5,F,E,5,0,E,F,I would choose slot machine E.,1,1,0.0,0.0
5,99,0,6,F,D,6,0,D,F,I would choose slot machine D.,1,1,0.0,0.0
6,99,0,7,F,C,0,7,F,C,I would choose slot machine C.,1,0,0.0,0.0
7,99,1,2,H,A,1,2,H,A,I would choose slot machine H.,0,1,0.0,0.0
8,99,1,3,H,B,3,1,B,H,I would choose slot machine B.,1,1,0.0,0.0
9,99,1,4,H,G,1,4,H,G,I would choose slot machine G.,1,0,0.0,0.0
10,99,1,5,H,E,5,1,E,H,I would choose slot machine E.,1,1,0.0,0.0
11,99,1,6,H,D,6,1,D,H,I would choose slot machine D.,1,1,0.0,0.0
12,99,1,7,H,C,7,1,C,H,I would choose slot machine C.,1,1,0.0,0.0
13,99,2,3,A,B,3,2,B,A,I would choose slot machine B.,1,1,0.0,0.0
14,99,2,4,A,G,4,2,G,A,I would choose slot machine G.,1,1,0.0,0.0
15,99,2,5,A,E,5,2,E,A,I would choose slot machine E.,1,1,0.0,0.0
16,99,2,6,A,D,6,2,D,A,I would choose slot machine D.,1,1,0.0,0.0
17,99,2,7,A,C,7,2,C,A,I would choose slot machine C.,1,1,0.0,0.0
18,99,3,4,B,G,4,3,G,B,I would choose slot machine G.,1,1,0.0,0.0
19,99,3,5,B,E,3,5,B,E,I would choose slot machine E.,1,0,0.0,0.0
20,99,3,6,B,D,3,6,B,D,I would choose slot machine D.,1,0,0.0,0.0
21,99,3,7,B,C,7,3,C,B,I would choose slot machine C.,1,1,0.0,0.0
22,99,4,5,G,E,4,5,G,E,I would choose slot machine E.,1,0,0.0,0.0
23,99,4,6,G,D,4,6,G,D,I would choose slot machine D.,1,0,0.0,0.0
24,99,4,7,G,C,7,4,C,G,I would choose slot machine C.,1,1,0.0,0.0
25,99,5,6,E,D,5,6,E,D,I would choose slot machine E.,0,1,0.0,0.0
26,99,5,7,E,C,7,5,C,E,I would choose slot machine C.,1,1,0.0,0.0
27,99,6,7,D,C,7,6,C,D,I would choose slot machine C.,1,1,0.0,0.0
