trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,C,H,2,3,C,H,I would choose slot machine C.,0,1,-0.1,0.0
1,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,-0.1,0.0
2,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,0.0,1.0
3,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,0.0,-0.1
4,2,4,5,A,E,4,5,A,E,I would choose slot machine A.,0,1,0.0,0.1
5,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,0.0,1.0
6,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,0.0
7,0,0,1,G,B,0,1,G,B,I would choose slot machine G.,0,1,0.0,0.0
8,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,0.0,1.0
9,0,0,1,G,B,0,1,G,B,I would choose slot machine G.,0,1,0.0,0.0
10,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,0.0,1.0
11,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.0,0.0
12,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.1,0.1
13,1,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,0.0,0.0
14,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,0.1,0.1
15,0,0,1,G,B,0,1,G,B,I would choose slot machine G.,0,1,-1.0,0.0
16,0,0,1,G,B,1,0,B,G,I would choose slot machine B.,1,1,-1.0,-1.0
17,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,0.0,0.0
18,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,1.0,1.0
19,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.0,0.1
20,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,0.0,0.0
21,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,-0.1
22,0,0,1,G,B,1,0,B,G,I would choose slot machine B.,1,1,-1.0,-1.0
23,0,0,1,G,B,1,0,B,G,I would choose slot machine G.,0,0,-1.0,0.0
24,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.0,0.1
25,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,0.0,1.0
26,0,0,1,G,B,0,1,G,B,I would choose slot machine B.,1,0,0.0,0.0
27,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,0.0,0.1
28,0,0,1,G,B,1,0,B,G,I would choose slot machine G.,0,0,-1.0,0.0
29,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,0.0,1.0
30,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,0.0
31,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,0.0
32,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.0,0.1
33,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,1.0,1.0
34,0,0,1,G,B,0,1,G,B,I would choose slot machine B.,1,0,-1.0,0.0
35,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,0.0
36,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,1.0,1.0
37,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,0.0
38,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,0.0,0.0
39,0,0,1,G,B,0,1,G,B,I would choose slot machine B.,1,0,-1.0,0.0
40,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,0.0,0.0
41,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,-0.1,-0.1
42,2,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.1,0.0
43,0,0,1,G,B,0,1,G,B,I would choose slot machine B.,1,0,-1.0,-1.0
44,1,2,3,C,H,2,3,C,H,I would choose slot machine H.,1,0,0.0,0.0
45,0,0,1,G,B,1,0,B,G,I would choose slot machine B.,1,1,-1.0,0.0
46,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,0.0,0.1
47,2,4,5,A,E,4,5,A,E,I would choose slot machine E.,1,0,0.0,0.1
0,99,0,1,G,B,0,1,G,B,I would choose slot machine B.,1,0,0.0,0.0
1,99,0,2,G,C,0,2,G,C,I would choose slot machine C.,1,0,0.0,0.0
2,99,0,3,G,H,0,3,G,H,I would choose slot machine H.,1,0,0.0,0.0
3,99,0,4,G,A,4,0,A,G,I would choose slot machine A.,1,1,0.0,0.0
4,99,0,5,G,E,5,0,E,G,I would choose slot machine E.,1,1,0.0,0.0
5,99,0,6,G,D,6,0,D,G,I would choose slot machine D.,1,1,0.0,0.0
6,99,0,7,G,F,7,0,F,G,I would choose slot machine F.,1,1,0.0,0.0
7,99,1,2,B,C,1,2,B,C,I would choose slot machine B.,0,1,0.0,0.0
8,99,1,3,B,H,3,1,H,B,I would choose slot machine H.,1,1,0.0,0.0
9,99,1,4,B,A,1,4,B,A,I would choose slot machine A.,1,0,0.0,0.0
10,99,1,5,B,E,1,5,B,E,I would choose slot machine E.,1,0,0.0,0.0
11,99,1,6,B,D,1,6,B,D,I would choose slot machine D.,1,0,0.0,0.0
12,99,1,7,B,F,1,7,B,F,I would choose slot machine F.,1,0,0.0,0.0
13,99,2,3,C,H,3,2,H,C,I would choose slot machine H.,1,1,0.0,0.0
14,99,2,4,C,A,4,2,A,C,I would choose slot machine A.,1,1,0.0,0.0
15,99,2,5,C,E,5,2,E,C,I would choose slot machine E.,1,1,0.0,0.0
16,99,2,6,C,D,2,6,C,D,I would choose slot machine D.,1,0,0.0,0.0
17,99,2,7,C,F,7,2,F,C,I would choose slot machine F.,1,1,0.0,0.0
18,99,3,4,H,A,4,3,A,H,I would choose slot machine A.,1,1,0.0,0.0
19,99,3,5,H,E,3,5,H,E,I would choose slot machine E.,1,0,0.0,0.0
20,99,3,6,H,D,6,3,D,H,I would choose slot machine D.,1,1,0.0,0.0
21,99,3,7,H,F,7,3,F,H,I would choose slot machine F.,1,1,0.0,0.0
22,99,4,5,A,E,5,4,E,A,I would choose slot machine E.,1,1,0.0,0.0
23,99,4,6,A,D,6,4,D,A,I would choose slot machine D.,1,1,0.0,0.0
24,99,4,7,A,F,4,7,A,F,I would choose slot machine F.,1,0,0.0,0.0
25,99,5,6,E,D,5,6,E,D,I would choose slot machine E.,0,1,0.0,0.0
26,99,5,7,E,F,5,7,E,F,I would choose slot machine F.,1,0,0.0,0.0
27,99,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,0.0,0.0
