trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,H,A,1,0,A,H,A,1,1,16,19
1,1,2,3,G,C,3,2,C,G,C,1,1,22,24
2,3,6,7,E,F,6,7,E,F,F,1,0,33,36
3,0,0,1,H,A,1,0,A,H,A,1,1,15,18
4,2,4,5,D,B,5,4,B,D,B,1,1,28,30
5,2,4,5,D,B,5,4,B,D,B,1,1,27,29
6,3,6,7,E,F,7,6,F,E,F,1,1,32,36
7,0,0,1,H,A,1,0,A,H,A,1,1,14,16
8,1,2,3,G,C,2,3,G,C,C,1,0,22,24
9,1,2,3,G,C,3,2,C,G,C,1,1,21,22
10,3,6,7,E,F,6,7,E,F,F,1,0,34,35
11,1,2,3,G,C,3,2,C,G,C,1,1,21,23
12,3,6,7,E,F,6,7,E,F,F,1,0,32,34
13,2,4,5,D,B,4,5,D,B,B,1,0,27,30
14,1,2,3,G,C,2,3,G,C,C,1,0,21,23
15,1,2,3,G,C,3,2,C,G,C,1,1,21,22
16,0,0,1,H,A,1,0,A,H,A,1,1,16,19
17,0,0,1,H,A,1,0,A,H,A,1,1,15,17
18,0,0,1,H,A,1,0,A,H,A,1,1,14,17
19,3,6,7,E,F,7,6,F,E,F,1,1,31,35
20,3,6,7,E,F,7,6,F,E,F,1,1,33,35
21,0,0,1,H,A,1,0,A,H,A,1,1,15,16
22,2,4,5,D,B,5,4,B,D,B,1,1,28,29
23,1,2,3,G,C,2,3,G,C,C,1,0,22,25
24,0,0,1,H,A,1,0,A,H,A,1,1,14,18
25,3,6,7,E,F,7,6,F,E,F,1,1,32,34
26,2,4,5,D,B,5,4,B,D,B,1,1,27,30
27,0,0,1,H,A,0,1,H,A,A,1,0,14,18
28,2,4,5,D,B,5,4,B,D,B,1,1,27,30
29,1,2,3,G,C,3,2,C,G,C,1,1,21,23
30,2,4,5,D,B,4,5,D,B,D,0,1,26,30
31,1,2,3,G,C,3,2,C,G,C,1,1,21,24
32,1,2,3,G,C,3,2,C,G,C,1,1,22,22
33,1,2,3,G,C,3,2,C,G,C,1,1,21,24
34,2,4,5,D,B,4,5,D,B,B,1,0,26,29
35,3,6,7,E,F,7,6,F,E,F,1,1,33,37
36,1,2,3,G,C,2,3,G,C,G,0,1,19,22
37,0,0,1,H,A,1,0,A,H,A,1,1,13,19
38,2,4,5,D,B,4,5,D,B,B,1,0,28,30
39,2,4,5,D,B,4,5,D,B,B,1,0,26,29
40,2,4,5,D,B,5,4,B,D,B,1,1,27,27
41,3,6,7,E,F,6,7,E,F,F,1,0,33,35
42,0,0,1,H,A,1,0,A,H,A,1,1,15,18
43,3,6,7,E,F,6,7,E,F,F,1,0,35,36
44,0,0,1,H,A,1,0,A,H,A,1,1,12,18
45,2,4,5,D,B,5,4,B,D,B,1,1,25,28
46,2,4,5,D,B,4,5,D,B,B,1,0,27,31
47,1,2,3,G,C,2,3,G,C,C,1,0,20,23
48,3,6,7,E,F,6,7,E,F,F,1,0,32,36
49,2,4,5,D,B,4,5,D,B,B,1,0,26,29
50,1,2,3,G,C,3,2,C,G,C,1,1,22,23
51,0,0,1,H,A,1,0,A,H,A,1,1,14,16
52,2,4,5,D,B,4,5,D,B,B,1,0,27,28
53,1,2,3,G,C,2,3,G,C,C,1,0,20,25
54,0,0,1,H,A,1,0,A,H,A,1,1,15,20
55,3,6,7,E,F,7,6,F,E,F,1,1,35,34
56,3,6,7,E,F,7,6,F,E,F,1,1,32,36
57,3,6,7,E,F,7,6,F,E,F,1,1,31,36
58,3,6,7,E,F,7,6,F,E,F,1,1,33,36
59,0,0,1,H,A,1,0,A,H,A,1,1,14,17
0,99,0,1,H,A,0,1,H,A,A,1,0,0,0
1,99,0,2,H,G,2,0,G,H,H,0,0,0,0
2,99,0,3,H,C,0,3,H,C,C,1,0,0,0
3,99,0,4,H,D,0,4,H,D,H,0,1,0,0
4,99,0,5,H,B,0,5,H,B,H,0,1,0,0
5,99,0,6,H,E,0,6,H,E,E,1,0,0,0
6,99,0,7,H,F,7,0,F,H,F,1,1,0,0
7,99,1,2,A,G,1,2,A,G,A,0,1,0,0
8,99,1,3,A,C,1,3,A,C,C,1,0,0,0
9,99,1,4,A,D,4,1,D,A,A,0,0,0,0
10,99,1,5,A,B,1,5,A,B,A,0,1,0,0
11,99,1,6,A,E,6,1,E,A,A,0,0,0,0
12,99,1,7,A,F,1,7,A,F,A,0,1,0,0
13,99,2,3,G,C,2,3,G,C,C,1,0,0,0
14,99,2,4,G,D,4,2,D,G,D,1,1,0,0
15,99,2,5,G,B,5,2,B,G,B,1,1,0,0
16,99,2,6,G,E,6,2,E,G,E,1,1,0,0
17,99,2,7,G,F,7,2,F,G,F,1,1,0,0
18,99,3,4,C,D,3,4,C,D,C,0,1,0,0
19,99,3,5,C,B,3,5,C,B,C,0,1,0,0
20,99,3,6,C,E,3,6,C,E,C,0,1,0,0
21,99,3,7,C,F,7,3,F,C,F,1,1,0,0
22,99,4,5,D,B,4,5,D,B,B,1,0,0,0
23,99,4,6,D,E,4,6,D,E,D,0,1,0,0
24,99,4,7,D,F,4,7,D,F,F,1,0,0,0
25,99,5,6,B,E,6,5,E,B,B,0,0,0,0
26,99,5,7,B,F,7,5,F,B,F,1,1,0,0
27,99,6,7,E,F,7,6,F,E,F,1,1,0,0
