trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,F,A,3,2,A,F,F,0,0,21,22
1,0,0,1,C,H,0,1,C,H,C,0,1,15,18
2,2,4,5,B,D,5,4,D,B,B,0,0,25,30
3,3,6,7,G,E,6,7,G,E,G,0,1,34,37
4,2,4,5,B,D,5,4,D,B,D,1,1,28,30
5,1,2,3,F,A,3,2,A,F,A,1,1,22,24
6,3,6,7,G,E,6,7,G,E,G,0,1,31,36
7,0,0,1,C,H,1,0,H,C,H,1,1,12,19
8,3,6,7,G,E,6,7,G,E,E,1,0,32,35
9,1,2,3,F,A,2,3,F,A,A,1,0,20,23
10,0,0,1,C,H,1,0,H,C,H,1,1,12,16
11,2,4,5,B,D,5,4,D,B,D,1,1,26,30
12,1,2,3,F,A,2,3,F,A,A,1,0,22,24
13,2,4,5,B,D,4,5,B,D,D,1,0,27,30
14,3,6,7,G,E,6,7,G,E,G,0,1,33,35
15,3,6,7,G,E,7,6,E,G,E,1,1,32,36
16,3,6,7,G,E,7,6,E,G,E,1,1,33,35
17,3,6,7,G,E,6,7,G,E,E,1,0,32,34
18,0,0,1,C,H,0,1,C,H,C,0,1,16,17
19,3,6,7,G,E,7,6,E,G,E,1,1,32,36
20,1,2,3,F,A,2,3,F,A,A,1,0,21,23
21,2,4,5,B,D,5,4,D,B,D,1,1,26,29
22,3,6,7,G,E,7,6,E,G,E,1,1,32,35
23,2,4,5,B,D,5,4,D,B,D,1,1,26,30
24,1,2,3,F,A,3,2,A,F,A,1,1,19,24
25,0,0,1,C,H,1,0,H,C,H,1,1,17,16
26,0,0,1,C,H,0,1,C,H,C,0,1,17,15
27,1,2,3,F,A,2,3,F,A,A,1,0,21,24
28,0,0,1,C,H,1,0,H,C,H,1,1,14,18
29,1,2,3,F,A,2,3,F,A,A,1,0,21,22
30,0,0,1,C,H,1,0,H,C,H,1,1,13,18
31,0,0,1,C,H,0,1,C,H,H,1,0,14,19
32,1,2,3,F,A,2,3,F,A,A,1,0,20,24
33,3,6,7,G,E,6,7,G,E,E,1,0,32,35
34,3,6,7,G,E,7,6,E,G,E,1,1,31,37
35,0,0,1,C,H,0,1,C,H,C,0,1,13,17
36,1,2,3,F,A,2,3,F,A,F,0,1,20,23
37,0,0,1,C,H,1,0,H,C,H,1,1,14,19
38,2,4,5,B,D,5,4,D,B,D,1,1,28,28
39,2,4,5,B,D,4,5,B,D,D,1,0,25,30
40,3,6,7,G,E,6,7,G,E,E,1,0,33,36
41,2,4,5,B,D,5,4,D,B,D,1,1,28,31
42,1,2,3,F,A,2,3,F,A,A,1,0,20,24
43,2,4,5,B,D,4,5,B,D,B,0,1,25,29
44,3,6,7,G,E,6,7,G,E,E,1,0,33,36
45,1,2,3,F,A,3,2,A,F,A,1,1,21,24
46,0,0,1,C,H,1,0,H,C,H,1,1,14,17
47,2,4,5,B,D,5,4,D,B,D,1,1,28,29
48,3,6,7,G,E,7,6,E,G,E,1,1,31,34
49,1,2,3,F,A,2,3,F,A,A,1,0,22,24
50,0,0,1,C,H,0,1,C,H,H,1,0,15,17
51,1,2,3,F,A,2,3,F,A,A,1,0,20,24
52,2,4,5,B,D,5,4,D,B,B,0,0,26,28
53,1,2,3,F,A,3,2,A,F,A,1,1,21,24
54,2,4,5,B,D,4,5,B,D,B,0,1,28,29
55,3,6,7,G,E,7,6,E,G,E,1,1,32,35
56,2,4,5,B,D,5,4,D,B,D,1,1,26,30
57,0,0,1,C,H,1,0,H,C,H,1,1,15,17
58,0,0,1,C,H,1,0,H,C,H,1,1,15,18
59,2,4,5,B,D,5,4,D,B,D,1,1,27,29
0,99,0,1,C,H,0,1,C,H,C,0,1,0,0
1,99,0,2,C,F,0,2,C,F,C,0,1,0,0
2,99,0,3,C,A,3,0,A,C,A,1,1,0,0
3,99,0,4,C,B,0,4,C,B,C,0,1,0,0
4,99,0,5,C,D,5,0,D,C,D,1,1,0,0
5,99,0,6,C,G,6,0,G,C,G,1,1,0,0
6,99,0,7,C,E,7,0,E,C,E,1,1,0,0
7,99,1,2,H,F,2,1,F,H,F,1,1,0,0
8,99,1,3,H,A,3,1,A,H,A,1,1,0,0
9,99,1,4,H,B,4,1,B,H,H,0,0,0,0
10,99,1,5,H,D,1,5,H,D,H,0,1,0,0
11,99,1,6,H,G,1,6,H,G,H,0,1,0,0
12,99,1,7,H,E,1,7,H,E,E,1,0,0,0
13,99,2,3,F,A,2,3,F,A,A,1,0,0,0
14,99,2,4,F,B,4,2,B,F,B,1,1,0,0
15,99,2,5,F,D,5,2,D,F,D,1,1,0,0
16,99,2,6,F,G,2,6,F,G,F,0,1,0,0
17,99,2,7,F,E,2,7,F,E,F,0,1,0,0
18,99,3,4,A,B,3,4,A,B,A,0,1,0,0
19,99,3,5,A,D,5,3,D,A,A,0,0,0,0
20,99,3,6,A,G,6,3,G,A,A,0,0,0,0
21,99,3,7,A,E,7,3,E,A,A,0,0,0,0
22,99,4,5,B,D,4,5,B,D,B,0,1,0,0
23,99,4,6,B,G,6,4,G,B,B,0,0,0,0
24,99,4,7,B,E,7,4,E,B,B,0,0,0,0
25,99,5,6,D,G,6,5,G,D,D,0,0,0,0
26,99,5,7,D,E,5,7,D,E,D,0,1,0,0
27,99,6,7,G,E,6,7,G,E,E,1,0,0,0
