trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,C,H,F,9,8,7,F,H,C,I would choose slot machine F.,1,1,17,50,87
1,1,2,3,4,B,I,D,2,4,3,B,D,I,I would choose slot machine B.,0,1,16,37,49
2,3,7,8,9,C,H,F,8,9,7,H,F,C,I would choose slot machine F.,1,0,13,50,85
3,3,7,8,9,C,H,F,7,9,8,C,F,H,I would choose slot machine F.,1,0,11,47,88
4,1,2,3,4,B,I,D,4,3,2,D,I,B,I would choose slot machine D.,1,1,16,31,53
5,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine E.,0,1,13,0,50
6,1,2,3,4,B,I,D,2,3,4,B,I,D,I would choose slot machine D.,1,0,11,33,50
7,1,2,3,4,B,I,D,2,3,4,B,I,D,I would choose slot machine D.,1,0,15,32,46
8,3,7,8,9,C,H,F,8,7,9,H,C,F,I would choose slot machine F.,1,0,11,48,87
9,2,5,-99,6,J,--,G,6,-99,5,G,--,J,I would choose slot machine G.,1,1,12,0,85
10,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,17,0,50
11,2,5,-99,6,J,--,G,5,-99,6,J,--,G,I would choose slot machine G.,1,0,13,0,84
12,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine _________.,0,0,12,0,50
13,2,5,-99,6,J,--,G,5,-99,6,J,--,G,I would choose slot machine G.,1,0,15,0,89
14,1,2,3,4,B,I,D,3,4,2,I,D,B,I would choose slot machine D.,1,0,17,30,51
15,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,15,0,53
16,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,11,0,48
17,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,12,0,48
18,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,12,0,48
19,1,2,3,4,B,I,D,4,3,2,D,I,B,Please respond with the letter of the slot machine you choose.,-99,-99,14,33,51
20,3,7,8,9,C,H,F,7,9,8,C,F,H,I would choose slot machine F.,1,0,15,46,86
21,3,7,8,9,C,H,F,8,9,7,H,F,C,I would choose slot machine F.,1,0,12,50,88
22,3,7,8,9,C,H,F,7,9,8,C,F,H,I would choose slot machine F.,1,0,9,49,83
23,3,7,8,9,C,H,F,7,8,9,C,H,F,I would choose slot machine F.,1,0,16,50,86
24,3,7,8,9,C,H,F,9,7,8,F,C,H,I would choose slot machine F.,1,1,14,47,89
25,3,7,8,9,C,H,F,9,7,8,F,C,H,I would choose slot machine F.,1,1,14,49,87
26,2,5,-99,6,J,--,G,5,-99,6,J,--,G,I would choose slot machine G.,1,0,16,0,84
27,3,7,8,9,C,H,F,7,8,9,C,H,F,I would choose slot machine F.,1,0,11,46,82
28,2,5,-99,6,J,--,G,5,-99,6,J,--,G,I would choose slot machine G.,1,0,10,0,86
29,2,5,-99,6,J,--,G,6,-99,5,G,--,J,I would choose slot machine G.,1,1,15,0,86
30,2,5,-99,6,J,--,G,5,-99,6,J,--,G,I would choose slot machine G.,1,0,16,0,90
31,1,2,3,4,B,I,D,2,3,4,B,I,D,Please respond with the letter of the slot machine you choose.,-99,-99,12,34,50
32,3,7,8,9,C,H,F,7,9,8,C,F,H,I would choose slot machine F.,1,0,14,49,86
33,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,15,0,50
34,3,7,8,9,C,H,F,9,8,7,F,H,C,I would choose slot machine F.,1,1,15,50,85
35,2,5,-99,6,J,--,G,6,-99,5,G,--,J,I would choose slot machine G.,1,1,14,0,90
36,3,7,8,9,C,H,F,9,7,8,F,C,H,I would choose slot machine F.,1,1,18,48,83
37,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine  A.,0,0,13,0,48
