trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,F,--,B,5,-99,6,F,--,B,"Slot machine F has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $2.
Slot machine B has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $2.

Please enter your choice: I would choose slot machine",-99,-99,13,0,85
1,1,2,3,4,I,E,C,4,3,2,C,E,I,Please respond with the letter of the slot machine you choose.,-99,-99,14,29,49
2,1,2,3,4,I,E,C,3,2,4,E,I,C,I would choose slot machine C.,1,0,12,30,50
3,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,15,0,51
4,3,7,8,9,H,G,J,7,8,9,H,G,J,I would choose slot machine H.,0,1,15,49,85
5,2,5,-99,6,F,--,B,6,-99,5,B,--,F,I would choose slot machine B.,1,1,12,0,85
6,1,2,3,4,I,E,C,2,4,3,I,C,E,I would choose slot machine E.,0,0,10,35,48
7,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,13,0,82
8,2,5,-99,6,F,--,B,6,-99,5,B,--,F,I would choose slot machine B.,1,1,13,0,84
9,3,7,8,9,H,G,J,7,8,9,H,G,J,I would choose slot machine G.,0,0,14,53,83
10,1,2,3,4,I,E,C,3,4,2,E,C,I,I would choose slot machine E.,0,1,10,29,50
11,3,7,8,9,H,G,J,9,7,8,J,H,G,I would choose slot machine G.,0,0,8,48,85
12,1,2,3,4,I,E,C,4,3,2,C,E,I,I would choose slot machine E.,0,0,13,32,49
13,0,0,-99,1,D,--,A,1,-99,0,A,--,D,I would choose slot machine A.,1,1,13,0,49
14,3,7,8,9,H,G,J,7,8,9,H,G,J,I would choose slot machine _________.,0,0,13,52,84
15,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,14,0,46
16,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,15,0,86
17,0,0,-99,1,D,--,A,1,-99,0,A,--,D,I would choose slot machine A.,1,1,15,0,47
18,3,7,8,9,H,G,J,9,7,8,J,H,G,I would choose slot machine J.,1,1,17,48,84
19,0,0,-99,1,D,--,A,1,-99,0,A,--,D,I would choose slot machine A.,1,1,14,0,48
20,2,5,-99,6,F,--,B,6,-99,5,B,--,F,I would choose slot machine B.,1,1,14,0,88
21,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,14,0,86
22,2,5,-99,6,F,--,B,6,-99,5,B,--,F,I would choose slot machine B.,1,1,13,0,87
23,3,7,8,9,H,G,J,8,7,9,G,H,J,I would choose slot machine G.,0,1,14,51,82
24,3,7,8,9,H,G,J,8,9,7,G,J,H,I would choose slot machine G.,0,1,14,46,86
25,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,12,0,47
26,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,12,0,82
27,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,14,0,48
28,1,2,3,4,I,E,C,3,2,4,E,I,C,Please respond with the number of the slot machine you choose.,-99,-99,14,31,49
29,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,13,0,51
30,2,5,-99,6,F,--,B,6,-99,5,B,--,F,I would choose slot machine B.,1,1,14,0,84
31,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,15,0,87
32,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,13,0,88
33,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,15,0,83
34,1,2,3,4,I,E,C,2,3,4,I,E,C,Please respond with the letter of the slot machine you choose.,-99,-99,12,34,48
35,1,2,3,4,I,E,C,4,2,3,C,I,E,Please respond with the number of the slot machine you would choose.,-99,-99,15,33,45
36,3,7,8,9,H,G,J,9,7,8,J,H,G,I would choose slot machine J.,1,1,14,53,86
37,1,2,3,4,I,E,C,4,2,3,C,I,E,Please respond with the number of the slot machine you choose.,-99,-99,15,33,48
38,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,13,0,46
39,1,2,3,4,I,E,C,4,3,2,C,E,I,"Please choose a slot machine:

I would choose slot machine C.",1,1,15,29,53
40,1,2,3,4,I,E,C,2,4,3,I,C,E,I would choose slot machine E.,0,0,12,30,51
41,3,7,8,9,H,G,J,7,8,9,H,G,J,I would choose slot machine J.,1,0,14,50,85
42,1,2,3,4,I,E,C,4,2,3,C,I,E,I would choose slot machine C.,1,1,14,30,47
43,3,7,8,9,H,G,J,7,8,9,H,G,J,I would choose slot machine J.,1,0,16,47,84
44,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,13,0,51
45,3,7,8,9,H,G,J,8,9,7,G,J,H,I would choose slot machine G.,0,1,16,49,88
46,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,11,0,48
47,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,13,0,52
48,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine A.,1,0,13,0,49
49,1,2,3,4,I,E,C,3,2,4,E,I,C,I would choose slot machine E.,0,1,15,33,54
50,3,7,8,9,H,G,J,8,9,7,G,J,H,I would choose slot machine G.,0,1,15,48,84
51,2,5,-99,6,F,--,B,6,-99,5,B,--,F,I would choose slot machine B.,1,1,11,0,89
52,0,0,-99,1,D,--,A,0,-99,1,D,--,A,I would choose slot machine D.,0,1,13,0,47
53,0,0,-99,1,D,--,A,1,-99,0,A,--,D,I would choose slot machine A.,1,1,10,0,51
54,3,7,8,9,H,G,J,9,7,8,J,H,G,I would choose slot machine J.,1,1,10,49,86
55,3,7,8,9,H,G,J,9,8,7,J,G,H,I would choose slot machine J.,1,1,11,55,88
56,1,2,3,4,I,E,C,2,3,4,I,E,C,Please choose a slot machine.,-99,-99,13,35,51
57,2,5,-99,6,F,--,B,5,-99,6,F,--,B,I would choose slot machine B.,1,0,11,0,88
58,3,7,8,9,H,G,J,9,7,8,J,H,G,"Please choose a slot machine:

I would choose slot machine J.",1,1,15,50,87
59,1,2,3,4,I,E,C,2,4,3,I,C,E,Please choose a slot machine.,-99,-99,15,33,48
0,99,0,-99,1,D,--,A,1,-99,0,A,--,D,I would choose slot machine A.,1,1,0,0,0
1,99,0,-99,2,D,--,I,0,-99,2,D,--,I,Please choose a slot machine.,-99,-99,0,0,0
2,99,0,-99,3,D,--,E,3,-99,0,E,--,D,I would choose slot machine E.,1,1,0,0,0
3,99,0,-99,4,D,--,C,0,-99,4,D,--,C,I would choose slot machine D.,0,1,0,0,0
4,99,0,-99,5,D,--,F,5,-99,0,F,--,D,I would choose slot machine F.,1,1,0,0,0
5,99,0,-99,6,D,--,B,0,-99,6,D,--,B,I would choose slot machine D.,0,1,0,0,0
6,99,0,-99,7,D,--,H,0,-99,7,D,--,H,I would choose slot machine D.,0,1,0,0,0
7,99,0,-99,8,D,--,G,8,-99,0,G,--,D,I would choose slot machine G.,1,1,0,0,0
8,99,0,-99,9,D,--,J,0,-99,9,D,--,J,I would choose slot machine J.,1,0,0,0,0
9,99,1,-99,2,A,--,I,1,-99,2,A,--,I,Please choose a slot machine.,-99,-99,0,0,0
10,99,1,-99,3,A,--,E,1,-99,3,A,--,E,I would choose slot machine A.,0,1,0,0,0
11,99,1,-99,4,A,--,C,4,-99,1,C,--,A,I would choose slot machine C.,1,1,0,0,0
12,99,1,-99,5,A,--,F,1,-99,5,A,--,F,I would choose slot machine A.,0,1,0,0,0
13,99,1,-99,6,A,--,B,6,-99,1,B,--,A,I would choose slot machine B.,1,1,0,0,0
14,99,1,-99,7,A,--,H,7,-99,1,H,--,A,I would choose slot machine A.,0,0,0,0,0
15,99,1,-99,8,A,--,G,8,-99,1,G,--,A,I would choose slot machine G.,1,1,0,0,0
16,99,1,-99,9,A,--,J,9,-99,1,J,--,A,I would choose slot machine J.,1,1,0,0,0
17,99,2,-99,3,I,--,E,3,-99,2,E,--,I,Please choose a slot machine.,-99,-99,0,0,0
18,99,2,-99,4,I,--,C,4,-99,2,C,--,I,Please choose a slot machine.,-99,-99,0,0,0
19,99,2,-99,5,I,--,F,5,-99,2,F,--,I,Please choose a slot machine.,-99,-99,0,0,0
20,99,2,-99,6,I,--,B,2,-99,6,I,--,B,Please choose a slot machine.,-99,-99,0,0,0
21,99,2,-99,7,I,--,H,2,-99,7,I,--,H,Please choose a slot machine.,-99,-99,0,0,0
22,99,2,-99,8,I,--,G,2,-99,8,I,--,G,Please choose a slot machine.,-99,-99,0,0,0
