trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,C,--,D,0,-99,1,C,--,D,"Slot machine C has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $2.
Slot machine D has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $1.

I would choose slot machine C.",0,1,14,0,53
1,3,7,8,9,B,I,A,8,7,9,I,B,A,I would choose slot machine B.,0,0,12,48,88
2,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,14,0,49
3,3,7,8,9,B,I,A,7,9,8,B,A,I,I would choose slot machine A.,1,0,13,50,87
4,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,15,0,83
5,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,13,0,49
6,3,7,8,9,B,I,A,8,9,7,I,A,B,I would choose slot machine A.,1,0,15,46,84
7,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,14,0,81
8,3,7,8,9,B,I,A,8,9,7,I,A,B,Please respond with the letter of the slot machine you choose.,-99,-99,11,49,86
9,1,2,3,4,J,E,F,3,2,4,E,J,F,I would choose slot machine E.,0,1,15,32,48
10,3,7,8,9,B,I,A,9,8,7,A,I,B,I would choose slot machine A.,1,1,14,50,83
11,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,14,0,43
12,1,2,3,4,J,E,F,4,2,3,F,J,E,I would choose slot machine F.,1,1,17,34,46
13,1,2,3,4,J,E,F,2,3,4,J,E,F,I would choose slot machine F.,1,0,16,27,53
14,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,14,0,86
15,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,14,0,86
16,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,14,0,49
17,1,2,3,4,J,E,F,4,3,2,F,E,J,I would choose slot machine F.,1,1,14,29,50
18,3,7,8,9,B,I,A,7,8,9,B,I,A,I would choose slot machine A.,1,0,16,51,89
19,3,7,8,9,B,I,A,7,9,8,B,A,I,I would choose slot machine A.,1,0,16,51,85
20,1,2,3,4,J,E,F,4,3,2,F,E,J,I would choose slot machine F.,1,1,14,33,49
21,3,7,8,9,B,I,A,9,8,7,A,I,B,Please respond with the number of the slot machine you choose.,-99,-99,10,51,85
22,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,15,0,51
23,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,14,0,86
24,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,13,0,88
25,1,2,3,4,J,E,F,4,3,2,F,E,J,I would choose slot machine F.,1,1,14,32,50
26,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,14,0,51
27,1,2,3,4,J,E,F,4,2,3,F,J,E,I would choose slot machine F.,1,1,16,30,50
28,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,11,0,48
29,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,14,0,84
30,1,2,3,4,J,E,F,4,2,3,F,J,E,I would choose slot machine F.,1,1,12,36,47
31,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,11,0,49
32,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,16,0,51
33,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,12,0,81
34,3,7,8,9,B,I,A,8,9,7,I,A,B,Please respond with the letter of the slot machine you choose.,-99,-99,17,48,83
35,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,12,0,53
36,1,2,3,4,J,E,F,2,3,4,J,E,F,I would choose slot machine F.,1,0,16,32,50
37,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,14,0,82
38,0,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,12,0,49
39,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,13,0,47
40,3,7,8,9,B,I,A,7,8,9,B,I,A,I would choose slot machine A.,1,0,12,46,83
41,1,2,3,4,J,E,F,2,3,4,J,E,F,I would choose slot machine F.,1,0,13,34,46
42,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,11,0,87
43,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,13,0,87
44,1,2,3,4,J,E,F,4,2,3,F,J,E,I would choose slot machine F.,1,1,15,32,52
45,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,16,0,52
46,1,2,3,4,J,E,F,3,4,2,E,F,J,I would choose slot machine F.,1,0,12,31,49
47,3,7,8,9,B,I,A,9,7,8,A,B,I,Please choose a slot machine.,-99,-99,15,50,86
48,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,14,0,86
49,1,2,3,4,J,E,F,2,3,4,J,E,F,I would choose slot machine F.,1,0,14,31,48
50,3,7,8,9,B,I,A,9,7,8,A,B,I,Please choose a slot machine.,-99,-99,13,54,86
51,3,7,8,9,B,I,A,9,8,7,A,I,B,Please choose a slot machine.,-99,-99,15,49,88
52,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,12,0,85
53,1,2,3,4,J,E,F,3,2,4,E,J,F,I would choose slot machine F.,1,0,13,30,48
54,1,2,3,4,J,E,F,2,4,3,J,F,E,I would choose slot machine F.,1,0,12,35,51
55,3,7,8,9,B,I,A,8,7,9,I,B,A,Please choose a slot machine.,-99,-99,16,50,87
56,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,13,0,86
57,0,0,-99,1,C,--,D,0,-99,1,C,--,D,I would choose slot machine D.,1,0,14,0,51
58,3,7,8,9,B,I,A,8,9,7,I,A,B,Please choose a slot machine.,-99,-99,13,50,83
59,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,11,0,83
0,99,0,-99,1,C,--,D,1,-99,0,D,--,C,I would choose slot machine D.,1,1,0,0,0
1,99,0,-99,2,C,--,J,2,-99,0,J,--,C,I would choose slot machine J.,1,1,0,0,0
2,99,0,-99,3,C,--,E,3,-99,0,E,--,C,I would choose slot machine E.,1,1,0,0,0
3,99,0,-99,4,C,--,F,0,-99,4,C,--,F,I would choose slot machine F.,1,0,0,0,0
4,99,0,-99,5,C,--,H,0,-99,5,C,--,H,I would choose slot machine C.,0,1,0,0,0
5,99,0,-99,6,C,--,G,6,-99,0,G,--,C,I would choose slot machine G.,1,1,0,0,0
6,99,0,-99,7,C,--,B,7,-99,0,B,--,C,I would choose slot machine B.,1,1,0,0,0
7,99,0,-99,8,C,--,I,8,-99,0,I,--,C,I would choose slot machine I.,1,1,0,0,0
8,99,0,-99,9,C,--,A,9,-99,0,A,--,C,I would choose slot machine A.,1,1,0,0,0
9,99,1,-99,2,D,--,J,1,-99,2,D,--,J,I would choose slot machine D.,0,1,0,0,0
10,99,1,-99,3,D,--,E,3,-99,1,E,--,D,I would choose slot machine E.,1,1,0,0,0
11,99,1,-99,4,D,--,F,1,-99,4,D,--,F,I would choose slot machine D.,0,1,0,0,0
12,99,1,-99,5,D,--,H,1,-99,5,D,--,H,I would choose slot machine D.,0,1,0,0,0
13,99,1,-99,6,D,--,G,6,-99,1,G,--,D,I would choose slot machine G.,1,1,0,0,0
14,99,1,-99,7,D,--,B,7,-99,1,B,--,D,I would choose slot machine D.,0,0,0,0,0
15,99,1,-99,8,D,--,I,8,-99,1,I,--,D,"Please choose one of the following options:

I would choose slot machine I.
I would choose slot machine D.",1,1,0,0,0
16,99,1,-99,9,D,--,A,9,-99,1,A,--,D,I would choose slot machine A.,1,1,0,0,0
17,99,2,-99,3,J,--,E,2,-99,3,J,--,E,I would choose slot machine E.,1,0,0,0,0
18,99,2,-99,4,J,--,F,4,-99,2,F,--,J,I would choose slot machine F.,1,1,0,0,0
19,99,2,-99,5,J,--,H,5,-99,2,H,--,J,I would choose slot machine H.,1,1,0,0,0
20,99,2,-99,6,J,--,G,2,-99,6,J,--,G,I would choose slot machine G.,1,0,0,0,0
21,99,2,-99,7,J,--,B,7,-99,2,B,--,J,I would choose slot machine B.,1,1,0,0,0
22,99,2,-99,8,J,--,I,8,-99,2,I,--,J,"Please choose one of the following options:

I would choose slot machine I.
I would choose slot machine J.",1,1,0,0,0
23,99,2,-99,9,J,--,A,2,-99,9,J,--,A,I would choose slot machine A.,1,0,0,0,0
24,99,3,-99,4,E,--,F,3,-99,4,E,--,F,I would choose slot machine E.,0,1,0,0,0
25,99,3,-99,5,E,--,H,3,-99,5,E,--,H,I would choose slot machine E.,0,1,0,0,0
