trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,I,E,J,3,4,2,E,J,I,"Slot machine E has a 10% chance of paying $10, a 20% chance of paying $5, and a 70% chance of paying $2.
Slot machine J has a 25% chance of paying $8, a 50% chance of paying $4, and a 25% chance of paying $1.
Slot machine I has a 30%",-99,-99,13,36,50
1,1,2,3,4,I,E,J,2,3,4,I,E,J,I would choose slot machine J.,1,0,13,32,45
2,2,5,-99,6,G,--,B,5,-99,6,G,--,B,I would choose slot machine G.,0,1,13,0,85
3,2,5,-99,6,G,--,B,5,-99,6,G,--,B,I would choose slot machine B.,1,0,12,0,85
4,3,7,8,9,A,C,F,8,9,7,C,F,A,I would choose slot machine _____________.,0,0,14,51,83
5,3,7,8,9,A,C,F,9,7,8,F,A,C,I would choose slot machine F.,1,1,13,50,84
6,2,5,-99,6,G,--,B,6,-99,5,B,--,G,I would choose slot machine B.,1,1,14,0,86
7,1,2,3,4,I,E,J,3,4,2,E,J,I,I would choose slot machine J.,1,0,17,29,50
8,3,7,8,9,A,C,F,8,9,7,C,F,A,I would choose slot machine F.,1,0,9,53,83
9,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine _.,0,0,12,0,49
10,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine D.,1,1,10,0,49
11,2,5,-99,6,G,--,B,5,-99,6,G,--,B,I would choose slot machine B.,1,0,17,0,87
12,1,2,3,4,I,E,J,4,2,3,J,I,E,I would choose slot machine J.,1,1,10,34,51
13,3,7,8,9,A,C,F,8,9,7,C,F,A,I would choose slot machine _________.,0,0,13,48,84
14,3,7,8,9,A,C,F,8,9,7,C,F,A,I would choose slot machine _________.,0,0,13,47,84
15,2,5,-99,6,G,--,B,6,-99,5,B,--,G,I would choose slot machine B.,1,1,11,0,85
16,0,0,-99,1,H,--,D,0,-99,1,H,--,D,I would choose slot machine D.,1,0,14,0,53
17,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine D.,1,1,15,0,50
18,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine D.,1,1,13,0,48
19,3,7,8,9,A,C,F,7,9,8,A,F,C,I would choose slot machine F.,1,0,13,51,85
20,1,2,3,4,I,E,J,4,3,2,J,E,I,I would choose slot machine J.,1,1,17,32,49
21,1,2,3,4,I,E,J,3,4,2,E,J,I,Please respond with the number of the slot machine you choose.,-99,-99,17,34,49
22,2,5,-99,6,G,--,B,6,-99,5,B,--,G,I would choose slot machine B.,1,1,12,0,84
23,1,2,3,4,I,E,J,3,2,4,E,I,J,Please respond with the number of the slot machine you choose.,-99,-99,12,29,46
24,3,7,8,9,A,C,F,7,8,9,A,C,F,I would choose slot machine  F.,0,0,10,53,87
25,1,2,3,4,I,E,J,4,3,2,J,E,I,Please respond with the number of the slot machine you choose.,-99,-99,17,35,53
26,3,7,8,9,A,C,F,7,8,9,A,C,F,I would choose slot machine F.,1,0,12,50,89
27,3,7,8,9,A,C,F,7,8,9,A,C,F,I would choose slot machine  F.,0,0,14,51,84
28,1,2,3,4,I,E,J,3,4,2,E,J,I,Please respond with the letter of the slot machine you choose.,-99,-99,12,33,49
29,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine D.,1,1,15,0,50
30,2,5,-99,6,G,--,B,5,-99,6,G,--,B,I would choose slot machine B.,1,0,13,0,87
31,1,2,3,4,I,E,J,4,2,3,J,I,E,Please respond with the number of the slot machine you would choose.,-99,-99,12,30,52
32,2,5,-99,6,G,--,B,5,-99,6,G,--,B,I would choose slot machine B.,1,0,15,0,88
33,1,2,3,4,I,E,J,3,4,2,E,J,I,Please respond with the letter of the slot machine you choose.,-99,-99,14,35,49
34,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine D.,1,1,12,0,49
35,3,7,8,9,A,C,F,9,8,7,F,C,A,I would choose slot machine F.,1,1,11,48,89
36,1,2,3,4,I,E,J,3,2,4,E,I,J,Please respond with the letter of the slot machine you choose.,-99,-99,14,31,50
37,1,2,3,4,I,E,J,3,4,2,E,J,I,"Please choose a slot machine.

(Note: This task is designed to test your ability to make decisions based on statistical data. The correct answer is not necessarily the slot machine that has delivered the highest payoff in the past, but rather the one that is most likely to deliver a high payoff in the future, based on the patterns and trends observed in the data. Good luck!)",-99,-99,10,33,51
38,0,0,-99,1,H,--,D,0,-99,1,H,--,D,I would choose slot machine D.,1,0,16,0,52
39,3,7,8,9,A,C,F,7,8,9,A,C,F,I would choose slot machine F.,1,0,12,49,85
40,0,0,-99,1,H,--,D,0,-99,1,H,--,D,I would choose slot machine D.,1,0,13,0,48
41,2,5,-99,6,G,--,B,5,-99,6,G,--,B,I would choose slot machine G.,0,1,13,0,88
42,0,0,-99,1,H,--,D,1,-99,0,D,--,H,I would choose slot machine D.,1,1,12,0,48
