trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,H,--,C,1,-99,0,C,--,H,"Slot machine C has a mean payoff of $10 and a standard deviation of $5.
Slot machine H has a mean payoff of $8 and a standard deviation of $3.

Please enter your choice:",-99,-99,13,0,52
1,1,2,3,4,J,E,I,4,3,2,I,E,J,I would choose slot machine I.,1,1,13,31,50
2,1,2,3,4,J,E,I,2,4,3,J,I,E,I would choose slot machine I.,1,0,15,32,52
3,3,7,8,9,A,G,F,9,7,8,F,A,G,I would choose slot machine F.,1,1,14,50,89
4,3,7,8,9,A,G,F,7,9,8,A,F,G,I would choose slot machine F.,1,0,10,51,86
5,1,2,3,4,J,E,I,4,2,3,I,J,E,I would choose slot machine I.,1,1,14,30,50
6,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,17,0,84
7,3,7,8,9,A,G,F,8,9,7,G,F,A,I would choose slot machine F.,1,0,15,48,89
8,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,13,0,84
9,3,7,8,9,A,G,F,9,7,8,F,A,G,I would choose slot machine F.,1,1,13,47,85
10,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,16,0,49
11,1,2,3,4,J,E,I,3,2,4,E,J,I,I would choose slot machine I.,1,0,11,33,50
12,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,13,0,83
13,1,2,3,4,J,E,I,4,2,3,I,J,E,I would choose slot machine I.,1,1,13,31,44
14,0,0,-99,1,H,--,C,0,-99,1,H,--,C,I would choose slot machine C.,1,0,12,0,52
15,3,7,8,9,A,G,F,9,8,7,F,G,A,I would choose slot machine F.,1,1,12,49,84
16,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,13,0,85
17,3,7,8,9,A,G,F,9,8,7,F,G,A,I would choose slot machine F.,1,1,11,53,84
18,3,7,8,9,A,G,F,7,8,9,A,G,F,I would choose slot machine F.,1,0,14,45,83
19,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,12,0,52
20,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,11,0,48
21,3,7,8,9,A,G,F,9,8,7,F,G,A,I would choose slot machine F.,1,1,15,51,87
22,1,2,3,4,J,E,I,2,3,4,J,E,I,Please respond with the number of the slot machine you choose.,-99,-99,13,33,48
23,3,7,8,9,A,G,F,9,8,7,F,G,A,I would choose slot machine F.,1,1,10,49,85
24,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,15,0,86
25,1,2,3,4,J,E,I,3,4,2,E,I,J,Please respond with the number of the slot machine you choose.,-99,-99,12,33,46
26,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,14,0,91
27,1,2,3,4,J,E,I,3,4,2,E,I,J,Please respond with the number of the slot machine you choose.,-99,-99,11,31,53
28,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,12,0,48
29,3,7,8,9,A,G,F,8,9,7,G,F,A,I would choose slot machine F.,1,0,12,48,86
30,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,12,0,86
31,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,15,0,51
32,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,15,0,86
33,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,14,0,87
34,0,0,-99,1,H,--,C,1,-99,0,C,--,H,I would choose slot machine C.,1,1,12,0,53
35,1,2,3,4,J,E,I,3,2,4,E,J,I,Please respond with the number of the slot machine you choose.,-99,-99,12,30,46
36,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,16,0,87
37,1,2,3,4,J,E,I,4,2,3,I,J,E,Please respond with the letter of the slot machine you choose.,-99,-99,16,32,56
