trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,J,--,E,0,-99,1,J,--,E,"Slot machine J has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $2.
Slot machine E has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $2.

Please enter your choice:",-99,-99,12,0,50
1,0,0,-99,1,J,--,E,1,-99,0,E,--,J,I would choose slot machine E.,1,1,13,0,45
2,1,2,3,4,D,C,A,3,4,2,C,A,D,I would choose slot machine C.,0,1,16,31,48
3,1,2,3,4,D,C,A,4,3,2,A,C,D,I would choose slot machine A.,1,1,11,30,48
4,0,0,-99,1,J,--,E,1,-99,0,E,--,J,I would choose slot machine E.,1,1,14,0,50
5,0,0,-99,1,J,--,E,0,-99,1,J,--,E,I would choose slot machine E.,1,0,12,0,50
6,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine H.,0,1,14,0,88
7,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,15,0,86
8,1,2,3,4,D,C,A,4,3,2,A,C,D,I would choose slot machine A.,1,1,15,32,47
9,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,11,0,87
10,1,2,3,4,D,C,A,2,3,4,D,C,A,I would choose slot machine A.,1,0,14,32,51
11,0,0,-99,1,J,--,E,1,-99,0,E,--,J,I would choose slot machine E.,1,1,14,0,52
12,1,2,3,4,D,C,A,2,4,3,D,A,C,I would choose slot machine A.,1,0,13,28,51
13,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,12,0,87
14,0,0,-99,1,J,--,E,0,-99,1,J,--,E,I would choose slot machine E.,1,0,15,0,48
15,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,16,0,85
16,3,7,8,9,I,F,B,9,8,7,B,F,I,I would choose slot machine F.,0,0,10,54,84
17,3,7,8,9,I,F,B,9,7,8,B,I,F,I would choose slot machine B.,1,1,16,49,82
18,2,5,-99,6,H,--,G,5,-99,6,H,--,G,I would choose slot machine G.,1,0,14,0,86
19,0,0,-99,1,J,--,E,0,-99,1,J,--,E,I would choose slot machine E.,1,0,11,0,48
20,0,0,-99,1,J,--,E,0,-99,1,J,--,E,I would choose slot machine E.,1,0,13,0,49
21,3,7,8,9,I,F,B,7,8,9,I,F,B,I would choose slot machine B.,1,0,17,52,85
22,3,7,8,9,I,F,B,7,8,9,I,F,B,Please respond with the letter of the slot machine you choose.,-99,-99,12,51,80
23,3,7,8,9,I,F,B,9,7,8,B,I,F,I would choose slot machine B.,1,1,15,50,82
24,3,7,8,9,I,F,B,8,7,9,F,I,B,Please respond with the letter of the slot machine you choose.,-99,-99,13,53,85
25,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,13,0,84
26,2,5,-99,6,H,--,G,6,-99,5,G,--,H,I would choose slot machine G.,1,1,18,0,82
27,1,2,3,4,D,C,A,4,3,2,A,C,D,I would choose slot machine A.,1,1,12,31,49
