trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine G.,0,1,15,0,85
1,1,2,3,4,E,H,C,4,3,2,C,H,E,I would choose slot machine C.,1,1,15,31,48
2,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,14,0,47
3,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,12,0,51
4,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,12,0,52
5,3,7,8,9,J,B,F,9,8,7,F,B,J,I would choose slot machine F.,1,1,11,46,86
6,1,2,3,4,E,H,C,3,2,4,H,E,C,I would choose slot machine C.,1,0,14,31,48
7,1,2,3,4,E,H,C,2,4,3,E,C,H,I would choose slot machine C.,1,0,11,32,49
8,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,14,0,52
9,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,14,0,81
10,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,15,0,84
11,1,2,3,4,E,H,C,3,2,4,H,E,C,I would choose slot machine _________.,0,0,10,27,50
12,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,13,0,47
13,3,7,8,9,J,B,F,7,8,9,J,B,F,I would choose slot machine F.,1,0,18,52,87
14,3,7,8,9,J,B,F,7,9,8,J,F,B,I would choose slot machine F.,1,0,12,51,85
15,1,2,3,4,E,H,C,2,3,4,E,H,C,I would choose slot machine H.,0,0,12,34,51
16,3,7,8,9,J,B,F,8,7,9,B,J,F,I would choose slot machine F.,1,0,13,48,84
17,3,7,8,9,J,B,F,9,7,8,F,J,B,I would choose slot machine F.,1,1,11,51,85
18,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,14,0,50
19,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,17,0,86
20,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,12,0,54
21,3,7,8,9,J,B,F,8,9,7,B,F,J,I would choose slot machine F.,1,0,16,50,86
22,3,7,8,9,J,B,F,7,8,9,J,B,F,I would choose slot machine F.,1,0,13,52,82
23,0,0,-99,1,D,--,I,1,-99,0,I,--,D,"You have 10 seconds to answer.

Please enter your choice.",-99,-99,16,0,50
24,0,0,-99,1,D,--,I,1,-99,0,I,--,D,"You have 10 seconds to answer.

Please enter your choice.",-99,-99,16,0,49
25,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,11,0,51
26,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,13,0,52
27,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,13,0,49
28,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,12,0,88
29,1,2,3,4,E,H,C,3,4,2,H,C,E,I would choose slot machine H.,0,1,10,30,52
