trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,F,--,C,1,-99,0,C,--,F,"Slot machine C has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $2.
Slot machine F has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $2.


Please enter your choice: I would choose",-99,-99,16,0,52
1,1,2,3,4,G,B,D,2,3,4,G,B,D,I would choose slot machine G.,0,1,16,32,50
2,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine E.,0,1,15,0,87
3,1,2,3,4,G,B,D,2,4,3,G,D,B,I would choose slot machine B.,0,0,16,28,50
4,1,2,3,4,G,B,D,3,4,2,B,D,G,I would choose slot machine B.,0,1,14,33,48
5,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,15,0,46
6,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,10,0,84
7,3,7,8,9,I,H,A,7,9,8,I,A,H,I would choose slot machine H.,0,0,14,52,85
8,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,15,0,49
9,1,2,3,4,G,B,D,3,4,2,B,D,G,I would choose slot machine B.,0,1,14,29,50
10,3,7,8,9,I,H,A,8,9,7,H,A,I,I would choose slot machine H.,0,1,13,49,88
11,3,7,8,9,I,H,A,8,9,7,H,A,I,I would choose slot machine H.,0,1,14,49,89
12,3,7,8,9,I,H,A,8,7,9,H,I,A,I would choose slot machine H.,0,1,14,51,92
13,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,13,0,88
14,3,7,8,9,I,H,A,7,9,8,I,A,H,I would choose slot machine H.,0,0,14,50,87
15,1,2,3,4,G,B,D,4,2,3,D,G,B,I would choose slot machine B.,0,0,18,32,53
16,3,7,8,9,I,H,A,7,9,8,I,A,H,I would choose slot machine H.,0,0,15,48,88
17,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,13,0,83
18,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,14,0,51
19,3,7,8,9,I,H,A,8,9,7,H,A,I,I would choose slot machine H.,0,1,12,49,86
20,1,2,3,4,G,B,D,3,2,4,B,G,D,I would choose slot machine B.,0,1,18,31,50
21,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,14,0,49
22,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,12,0,49
23,3,7,8,9,I,H,A,8,9,7,H,A,I,Please respond with the number of the slot machine you choose.,-99,-99,13,50,85
24,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,16,0,51
25,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,10,0,89
26,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,8,0,86
27,1,2,3,4,G,B,D,4,2,3,D,G,B,I would choose slot machine D.,1,1,14,33,49
28,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,13,0,88
29,3,7,8,9,I,H,A,7,9,8,I,A,H,Please respond with the letter of the slot machine you choose.,-99,-99,14,47,85
30,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,10,0,49
31,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,15,0,85
32,3,7,8,9,I,H,A,7,9,8,I,A,H,Please respond with the letter of the slot machine you choose.,-99,-99,15,49,86
33,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,12,0,84
34,1,2,3,4,G,B,D,4,2,3,D,G,B,I would choose slot machine D.,1,1,12,27,48
35,1,2,3,4,G,B,D,3,2,4,B,G,D,I would choose slot machine B.,0,1,13,33,50
36,1,2,3,4,G,B,D,4,3,2,D,B,G,I would choose slot machine D.,1,1,13,31,54
37,3,7,8,9,I,H,A,7,9,8,I,A,H,"Please choose a slot machine:

I would choose slot machine H.",0,0,12,46,85
38,1,2,3,4,G,B,D,3,4,2,B,D,G,I would choose slot machine D.,1,0,16,33,49
39,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,13,0,52
40,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,13,0,46
41,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,13,0,51
42,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,16,0,85
43,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,17,0,83
44,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,13,0,51
45,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,11,0,86
46,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,13,0,84
47,1,2,3,4,G,B,D,4,2,3,D,G,B,I would choose slot machine D.,1,1,14,32,46
48,3,7,8,9,I,H,A,7,8,9,I,H,A,"Please choose a slot machine:

I would choose slot machine H.",0,0,13,49,88
49,3,7,8,9,I,H,A,7,9,8,I,A,H,I would choose slot machine H.,0,0,13,52,85
50,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,14,0,48
51,3,7,8,9,I,H,A,9,8,7,A,H,I,Please choose a slot machine.,-99,-99,14,50,90
52,3,7,8,9,I,H,A,9,8,7,A,H,I,"Please choose a slot machine:

A) Slot machine A
B) Slot machine H
C) Slot machine I",-99,-99,15,51,86
53,0,0,-99,1,F,--,C,1,-99,0,C,--,F,I would choose slot machine C.,1,1,14,0,49
54,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,14,0,85
55,0,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,15,0,49
56,1,2,3,4,G,B,D,3,4,2,B,D,G,I would choose slot machine D.,1,0,14,34,49
57,1,2,3,4,G,B,D,2,4,3,G,D,B,I would choose slot machine D.,1,0,13,31,49
58,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,14,0,86
59,1,2,3,4,G,B,D,3,2,4,B,G,D,I would choose slot machine D.,1,0,11,30,50
0,99,0,-99,1,F,--,C,0,-99,1,F,--,C,I would choose slot machine C.,1,0,0,0,0
1,99,0,-99,2,F,--,G,2,-99,0,G,--,F,I would choose slot machine G.,1,1,0,0,0
2,99,0,-99,3,F,--,B,0,-99,3,F,--,B,I would choose slot machine F.,0,1,0,0,0
3,99,0,-99,4,F,--,D,4,-99,0,D,--,F,I would choose slot machine D.,1,1,0,0,0
4,99,0,-99,5,F,--,E,5,-99,0,E,--,F,I would choose slot machine E.,1,1,0,0,0
5,99,0,-99,6,F,--,J,0,-99,6,F,--,J,I would choose slot machine F.,0,1,0,0,0
6,99,0,-99,7,F,--,I,7,-99,0,I,--,F,Please choose a slot machine.,-99,-99,0,0,0
7,99,0,-99,8,F,--,H,0,-99,8,F,--,H,I would choose slot machine F.,0,1,0,0,0
8,99,0,-99,9,F,--,A,0,-99,9,F,--,A,I would choose slot machine F.,0,1,0,0,0
9,99,1,-99,2,C,--,G,1,-99,2,C,--,G,I would choose slot machine C.,0,1,0,0,0
10,99,1,-99,3,C,--,B,1,-99,3,C,--,B,I would choose slot machine C.,0,1,0,0,0
11,99,1,-99,4,C,--,D,1,-99,4,C,--,D,I would choose slot machine C.,0,1,0,0,0
12,99,1,-99,5,C,--,E,5,-99,1,E,--,C,I would choose slot machine C.,0,0,0,0,0
13,99,1,-99,6,C,--,J,6,-99,1,J,--,C,I would choose slot machine C.,0,0,0,0,0
14,99,1,-99,7,C,--,I,1,-99,7,C,--,I,Please choose a slot machine.,-99,-99,0,0,0
15,99,1,-99,8,C,--,H,8,-99,1,H,--,C,I would choose slot machine C.,0,0,0,0,0
16,99,1,-99,9,C,--,A,9,-99,1,A,--,C,I would choose slot machine C.,0,0,0,0,0
17,99,2,-99,3,G,--,B,2,-99,3,G,--,B,I would choose slot machine G.,0,1,0,0,0
18,99,2,-99,4,G,--,D,4,-99,2,D,--,G,I would choose slot machine D.,1,1,0,0,0
