trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,H,C,J,8,7,9,C,H,J,I would choose slot machine C.,0,1,13,47,84
1,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine D.,1,1,13,0,49
2,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine E.,0,1,16,0,84
3,3,7,8,9,H,C,J,8,7,9,C,H,J,I would choose slot machine J.,1,0,16,55,84
4,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine I.,1,0,14,0,89
5,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,11,0,50
6,3,7,8,9,H,C,J,7,9,8,H,J,C,I would choose slot machine C.,0,0,18,51,89
7,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,16,0,50
8,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine I.,1,0,14,0,86
9,1,2,3,4,G,B,A,2,4,3,G,A,B,I would choose slot machine G.,0,1,12,32,50
10,3,7,8,9,H,C,J,9,7,8,J,H,C,I would choose slot machine J.,1,1,14,50,86
11,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine _.,0,0,16,0,50
12,1,2,3,4,G,B,A,4,2,3,A,G,B,I would choose slot machine A.,1,1,12,29,48
13,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine _.,0,0,14,0,48
14,1,2,3,4,G,B,A,2,3,4,G,B,A,I would choose slot machine A.,1,0,13,29,50
15,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine _.,0,0,12,0,51
16,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine E.,0,1,9,0,84
17,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,12,0,86
18,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine I.,1,0,16,0,84
19,3,7,8,9,H,C,J,9,8,7,J,C,H,I would choose slot machine J.,1,1,9,51,85
20,2,5,-99,6,E,--,I,6,-99,5,I,--,E,I would choose slot machine I.,1,1,9,0,84
21,2,5,-99,6,E,--,I,5,-99,6,E,--,I,I would choose slot machine I.,1,0,14,0,87
22,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine _.,0,0,12,0,50
