trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,A,D,J,3,4,2,D,J,A,I would choose slot machine D.,0,1,12,32,52
1,2,5,-99,6,E,--,H,5,-99,6,E,--,H,I would choose slot machine E.,0,1,15,0,87
2,1,2,3,4,A,D,J,4,2,3,J,A,D,I would choose slot machine D.,0,0,9,35,50
3,2,5,-99,6,E,--,H,6,-99,5,H,--,E,I would choose slot machine H.,1,1,13,0,82
4,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine C.,0,1,15,0,49
5,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,12,0,49
6,3,7,8,9,I,B,F,9,7,8,F,I,B,I would choose slot machine F.,1,1,15,52,90
7,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,14,0,46
8,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,16,0,49
9,2,5,-99,6,E,--,H,6,-99,5,H,--,E,I would choose slot machine H.,1,1,11,0,85
10,1,2,3,4,A,D,J,3,4,2,D,J,A,I would choose slot machine J.,1,0,15,32,47
11,3,7,8,9,I,B,F,9,8,7,F,B,I,I would choose slot machine F.,1,1,13,46,85
12,1,2,3,4,A,D,J,3,2,4,D,A,J,I would choose slot machine J.,1,0,15,30,51
13,3,7,8,9,I,B,F,7,9,8,I,F,B,I would choose slot machine F.,1,0,13,46,86
14,2,5,-99,6,E,--,H,6,-99,5,H,--,E,I would choose slot machine H.,1,1,14,0,88
15,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,16,0,51
16,3,7,8,9,I,B,F,9,7,8,F,I,B,I would choose slot machine F.,1,1,14,48,85
17,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,16,0,44
18,3,7,8,9,I,B,F,8,7,9,B,I,F,I would choose slot machine F.,1,0,13,50,85
19,2,5,-99,6,E,--,H,5,-99,6,E,--,H,I would choose slot machine H.,1,0,9,0,84
20,2,5,-99,6,E,--,H,5,-99,6,E,--,H,I would choose slot machine H.,1,0,14,0,86
21,3,7,8,9,I,B,F,8,9,7,B,F,I,I would choose slot machine F.,1,0,15,51,85
22,1,2,3,4,A,D,J,2,4,3,A,J,D,I would choose slot machine J.,1,0,13,32,49
23,2,5,-99,6,E,--,H,6,-99,5,H,--,E,I would choose slot machine H.,1,1,14,0,89
24,1,2,3,4,A,D,J,2,4,3,A,J,D,I would choose slot machine J.,1,0,15,33,47
25,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,13,0,47
26,2,5,-99,6,E,--,H,5,-99,6,E,--,H,I would choose slot machine H.,1,0,15,0,86
27,1,2,3,4,A,D,J,4,2,3,J,A,D,I would choose slot machine J.,1,1,16,32,48
28,3,7,8,9,I,B,F,8,7,9,B,I,F,I would choose slot machine F.,1,0,15,53,86
29,2,5,-99,6,E,--,H,6,-99,5,H,--,E,I would choose slot machine H.,1,1,15,0,87
30,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,15,0,50
