trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,D,--,E,6,-99,5,E,--,D,I would choose slot machine E.,1,1,13,0,85
1,1,2,3,4,C,F,G,4,3,2,G,F,C,I would choose slot machine G.,1,1,15,30,52
2,3,7,8,9,A,H,J,8,7,9,H,A,J,I would choose slot machine H.,0,1,15,49,85
3,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine I.,0,1,14,0,48
4,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,11,0,86
5,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,10,0,85
6,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,13,0,86
7,3,7,8,9,A,H,J,8,7,9,H,A,J,I would choose slot machine J.,1,0,11,50,89
8,3,7,8,9,A,H,J,7,8,9,A,H,J,I would choose slot machine J.,1,0,17,49,86
9,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,11,0,48
10,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,14,0,49
11,1,2,3,4,C,F,G,3,4,2,F,G,C,I would choose slot machine G.,1,0,12,29,48
12,3,7,8,9,A,H,J,8,9,7,H,J,A,I would choose slot machine J.,1,0,14,51,87
13,1,2,3,4,C,F,G,2,3,4,C,F,G,I would choose slot machine G.,1,0,17,30,50
14,3,7,8,9,A,H,J,8,7,9,H,A,J,I would choose slot machine J.,1,0,15,48,86
15,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,12,0,85
16,1,2,3,4,C,F,G,4,3,2,G,F,C,I would choose slot machine G.,1,1,14,33,51
17,3,7,8,9,A,H,J,7,9,8,A,J,H,I would choose slot machine J.,1,0,15,49,82
18,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,17,0,49
19,2,5,-99,6,D,--,E,6,-99,5,E,--,D,I would choose slot machine E.,1,1,15,0,84
20,3,7,8,9,A,H,J,9,8,7,J,H,A,I would choose slot machine J.,1,1,12,48,85
21,0,0,-99,1,I,--,B,1,-99,0,B,--,I,I would choose slot machine B.,1,1,14,0,48
22,0,0,-99,1,I,--,B,1,-99,0,B,--,I,I would choose slot machine B.,1,1,14,0,48
23,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,15,0,84
24,0,0,-99,1,I,--,B,1,-99,0,B,--,I,I would choose slot machine B.,1,1,12,0,50
25,1,2,3,4,C,F,G,4,3,2,G,F,C,I would choose slot machine G.,1,1,13,27,48
26,1,2,3,4,C,F,G,4,3,2,G,F,C,I would choose slot machine G.,1,1,13,34,47
27,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,14,0,82
28,3,7,8,9,A,H,J,9,8,7,J,H,A,I would choose slot machine J.,1,1,15,46,87
29,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,12,0,86
30,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,13,0,52
31,0,0,-99,1,I,--,B,1,-99,0,B,--,I,I would choose slot machine B.,1,1,15,0,48
32,1,2,3,4,C,F,G,4,2,3,G,C,F,I would choose slot machine G.,1,1,12,31,50
33,2,5,-99,6,D,--,E,6,-99,5,E,--,D,I would choose slot machine E.,1,1,14,0,86
34,1,2,3,4,C,F,G,4,3,2,G,F,C,I would choose slot machine G.,1,1,19,30,48
35,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,14,0,88
36,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,14,0,50
37,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,12,0,49
38,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,11,0,50
39,1,2,3,4,C,F,G,4,3,2,G,F,C,I would choose slot machine G.,1,1,16,33,47
40,3,7,8,9,A,H,J,7,8,9,A,H,J,I would choose slot machine J.,1,0,15,51,87
41,3,7,8,9,A,H,J,9,7,8,J,A,H,I would choose slot machine J.,1,1,13,51,86
42,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,12,0,48
43,2,5,-99,6,D,--,E,6,-99,5,E,--,D,I would choose slot machine E.,1,1,12,0,86
44,1,2,3,4,C,F,G,2,4,3,C,G,F,I would choose slot machine G.,1,0,12,32,50
45,2,5,-99,6,D,--,E,6,-99,5,E,--,D,I would choose slot machine E.,1,1,16,0,83
46,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,12,0,88
47,0,0,-99,1,I,--,B,1,-99,0,B,--,I,I would choose slot machine B.,1,1,14,0,50
48,0,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,12,0,50
49,1,2,3,4,C,F,G,3,2,4,F,C,G,I would choose slot machine G.,1,0,12,31,51
50,3,7,8,9,A,H,J,8,7,9,H,A,J,I would choose slot machine J.,1,0,12,55,88
51,3,7,8,9,A,H,J,7,9,8,A,J,H,I would choose slot machine J.,1,0,15,48,87
52,3,7,8,9,A,H,J,8,9,7,H,J,A,I would choose slot machine J.,1,0,10,50,87
53,1,2,3,4,C,F,G,2,4,3,C,G,F,I would choose slot machine G.,1,0,12,31,48
54,2,5,-99,6,D,--,E,5,-99,6,D,--,E,I would choose slot machine E.,1,0,13,0,86
55,1,2,3,4,C,F,G,3,2,4,F,C,G,I would choose slot machine G.,1,0,15,31,51
56,1,2,3,4,C,F,G,3,4,2,F,G,C,I would choose slot machine G.,1,0,13,31,49
57,1,2,3,4,C,F,G,4,2,3,G,C,F,I would choose slot machine G.,1,1,14,30,49
58,3,7,8,9,A,H,J,7,8,9,A,H,J,I would choose slot machine J.,1,0,15,47,83
59,3,7,8,9,A,H,J,7,8,9,A,H,J,I would choose slot machine J.,1,0,12,49,85
0,99,0,-99,1,I,--,B,0,-99,1,I,--,B,I would choose slot machine B.,1,0,0,0,0
1,99,0,-99,2,I,--,C,0,-99,2,I,--,C,I would choose slot machine I.,0,1,0,0,0
2,99,0,-99,3,I,--,F,0,-99,3,I,--,F,I would choose slot machine F.,1,0,0,0,0
3,99,0,-99,4,I,--,G,4,-99,0,G,--,I,I would choose slot machine G.,1,1,0,0,0
4,99,0,-99,5,I,--,D,5,-99,0,D,--,I,I would choose slot machine D.,1,1,0,0,0
5,99,0,-99,6,I,--,E,6,-99,0,E,--,I,I would choose slot machine E.,1,1,0,0,0
