trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,D,--,C,1,-99,0,C,--,D,I would choose slot machine C.,1,1,10,0,54
1,3,7,8,9,I,J,B,7,8,9,I,J,B,I would choose slot machine I.,0,1,11,51,86
2,3,7,8,9,I,J,B,8,9,7,J,B,I,I would choose slot machine B.,1,0,11,53,86
3,1,2,3,4,F,H,E,4,2,3,E,F,H,I would choose slot machine E.,1,1,7,33,50
4,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,15,0,83
5,3,7,8,9,I,J,B,7,8,9,I,J,B,I would choose slot machine B.,1,0,12,49,89
6,3,7,8,9,I,J,B,9,8,7,B,J,I,I would choose slot machine B.,1,1,15,45,88
7,1,2,3,4,F,H,E,2,3,4,F,H,E,I would choose slot machine E.,1,0,11,31,53
8,0,0,-99,1,D,--,C,1,-99,0,C,--,D,I would choose slot machine C.,1,1,14,0,51
9,1,2,3,4,F,H,E,4,2,3,E,F,H,I would choose slot machine E.,1,1,15,33,50
10,3,7,8,9,I,J,B,7,8,9,I,J,B,I would choose slot machine B.,1,0,15,50,84
11,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,14,0,85
12,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,16,0,88
13,0,0,-99,1,D,--,C,0,-99,1,D,--,C,I would choose slot machine C.,1,0,10,0,51
14,0,0,-99,1,D,--,C,1,-99,0,C,--,D,I would choose slot machine C.,1,1,12,0,47
15,0,0,-99,1,D,--,C,0,-99,1,D,--,C,I would choose slot machine C.,1,0,17,0,51
16,0,0,-99,1,D,--,C,0,-99,1,D,--,C,I would choose slot machine C.,1,0,12,0,50
17,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,13,0,89
18,0,0,-99,1,D,--,C,0,-99,1,D,--,C,I would choose slot machine C.,1,0,16,0,49
19,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,13,0,85
20,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,10,0,88
21,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,13,0,80
22,0,0,-99,1,D,--,C,0,-99,1,D,--,C,I would choose slot machine C.,1,0,14,0,51
23,0,0,-99,1,D,--,C,1,-99,0,C,--,D,I would choose slot machine C.,1,1,12,0,48
24,0,0,-99,1,D,--,C,0,-99,1,D,--,C,I would choose slot machine C.,1,0,13,0,47
25,1,2,3,4,F,H,E,3,2,4,H,F,E,I would choose slot machine E.,1,0,14,29,50
26,1,2,3,4,F,H,E,4,2,3,E,F,H,I would choose slot machine E.,1,1,12,34,54
27,3,7,8,9,I,J,B,9,8,7,B,J,I,I would choose slot machine B.,1,1,11,49,85
28,3,7,8,9,I,J,B,8,9,7,J,B,I,I would choose slot machine B.,1,0,13,49,86
29,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,10,0,83
30,3,7,8,9,I,J,B,9,8,7,B,J,I,I would choose slot machine B.,1,1,17,49,81
31,3,7,8,9,I,J,B,9,8,7,B,J,I,I would choose slot machine B.,1,1,15,48,82
32,0,0,-99,1,D,--,C,1,-99,0,C,--,D,I would choose slot machine C.,1,1,14,0,48
33,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,12,0,87
34,3,7,8,9,I,J,B,8,7,9,J,I,B,I would choose slot machine B.,1,0,15,49,87
