trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,I,G,F,9,7,8,F,I,G,I would choose slot machine F.,1,1,9,48,83
1,3,7,8,9,I,G,F,7,8,9,I,G,F,I would choose slot machine F.,1,0,14,50,84
2,3,7,8,9,I,G,F,9,7,8,F,I,G,I would choose slot machine F.,1,1,13,50,85
3,1,2,3,4,D,B,H,2,3,4,D,B,H,I would choose slot machine F.,0,0,13,27,48
4,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine C.,0,1,18,0,89
5,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,17,0,89
6,1,2,3,4,D,B,H,3,2,4,B,D,H,I would choose slot machine H.,1,0,13,30,50
7,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,13,0,87
8,1,2,3,4,D,B,H,4,2,3,H,D,B,I would choose slot machine H.,1,1,14,31,51
9,3,7,8,9,I,G,F,8,7,9,G,I,F,I would choose slot machine F.,1,0,11,49,84
10,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,12,0,48
11,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,16,0,87
12,1,2,3,4,D,B,H,3,4,2,B,H,D,I would choose slot machine H.,1,0,14,30,51
13,3,7,8,9,I,G,F,7,8,9,I,G,F,I would choose slot machine F.,1,0,15,50,85
14,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,12,0,47
15,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine J.,1,0,10,0,87
16,3,7,8,9,I,G,F,7,9,8,I,F,G,I would choose slot machine F.,1,0,14,48,84
17,3,7,8,9,I,G,F,8,9,7,G,F,I,I would choose slot machine F.,1,0,13,48,85
18,3,7,8,9,I,G,F,7,9,8,I,F,G,I would choose slot machine F.,1,0,15,50,89
19,1,2,3,4,D,B,H,2,3,4,D,B,H,I would choose slot machine H.,1,0,13,32,49
20,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine J.,1,0,13,0,84
21,1,2,3,4,D,B,H,3,2,4,B,D,H,I would choose slot machine H.,1,0,13,33,46
22,3,7,8,9,I,G,F,9,8,7,F,G,I,I would choose slot machine F.,1,1,12,51,87
23,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,11,0,51
24,1,2,3,4,D,B,H,4,3,2,H,B,D,I would choose slot machine H.,1,1,14,35,46
25,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,15,0,46
26,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,15,0,88
27,1,2,3,4,D,B,H,4,3,2,H,B,D,I would choose slot machine H.,1,1,12,30,50
28,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,16,0,53
29,3,7,8,9,I,G,F,9,7,8,F,I,G,I would choose slot machine F.,1,1,10,50,84
30,3,7,8,9,I,G,F,7,9,8,I,F,G,I would choose slot machine F.,1,0,11,45,84
31,1,2,3,4,D,B,H,2,3,4,D,B,H,I would choose slot machine H.,1,0,18,29,52
32,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,15,0,88
33,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,12,0,87
34,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine J.,1,0,12,0,85
35,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,14,0,53
36,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine J.,1,0,12,0,87
37,3,7,8,9,I,G,F,7,9,8,I,F,G,I would choose slot machine F.,1,0,14,49,84
38,1,2,3,4,D,B,H,2,3,4,D,B,H,I would choose slot machine H.,1,0,11,28,52
39,0,0,-99,1,E,--,A,0,-99,1,E,--,A,I would choose slot machine A.,1,0,15,0,46
40,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,14,0,51
41,3,7,8,9,I,G,F,8,7,9,G,I,F,I would choose slot machine F.,1,0,18,50,88
42,1,2,3,4,D,B,H,4,2,3,H,D,B,I would choose slot machine H.,1,1,18,31,51
43,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,15,0,84
44,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,11,0,52
45,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,13,0,49
46,0,0,-99,1,E,--,A,1,-99,0,A,--,E,I would choose slot machine A.,1,1,17,0,48
