trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,A,--,G,5,-99,6,A,--,G,I would choose slot machine A.,0,1,15,0,87
1,1,2,3,4,C,B,E,3,4,2,B,E,C,I would choose slot machine B.,0,1,12,33,51
2,1,2,3,4,C,B,E,2,3,4,C,B,E,I would choose slot machine E.,1,0,14,31,50
3,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,12,0,47
4,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,17,0,49
5,3,7,8,9,H,F,D,9,7,8,D,H,F,I would choose slot machine D.,1,1,16,52,85
6,3,7,8,9,H,F,D,9,7,8,D,H,F,I would choose slot machine D.,1,1,11,49,86
7,1,2,3,4,C,B,E,3,4,2,B,E,C,I would choose slot machine E.,1,0,14,31,52
8,3,7,8,9,H,F,D,7,9,8,H,D,F,I would choose slot machine D.,1,0,14,49,85
9,1,2,3,4,C,B,E,3,4,2,B,E,C,I would choose slot machine E.,1,0,17,31,52
10,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,14,0,51
11,2,5,-99,6,A,--,G,5,-99,6,A,--,G,I would choose slot machine G.,1,0,10,0,82
12,1,2,3,4,C,B,E,2,3,4,C,B,E,I would choose slot machine E.,1,0,11,33,49
13,2,5,-99,6,A,--,G,5,-99,6,A,--,G,I would choose slot machine G.,1,0,13,0,86
14,1,2,3,4,C,B,E,4,3,2,E,B,C,I would choose slot machine E.,1,1,17,32,48
15,3,7,8,9,H,F,D,8,9,7,F,D,H,I would choose slot machine D.,1,0,12,45,85
16,1,2,3,4,C,B,E,4,3,2,E,B,C,I would choose slot machine E.,1,1,16,29,50
17,1,2,3,4,C,B,E,4,3,2,E,B,C,I would choose slot machine E.,1,1,15,31,44
18,1,2,3,4,C,B,E,3,4,2,B,E,C,I would choose slot machine E.,1,0,14,28,51
19,2,5,-99,6,A,--,G,6,-99,5,G,--,A,I would choose slot machine G.,1,1,12,0,88
20,2,5,-99,6,A,--,G,5,-99,6,A,--,G,I would choose slot machine G.,1,0,14,0,87
21,3,7,8,9,H,F,D,7,9,8,H,D,F,I would choose slot machine D.,1,0,14,48,85
22,1,2,3,4,C,B,E,3,2,4,B,C,E,I would choose slot machine E.,1,0,15,30,51
23,2,5,-99,6,A,--,G,6,-99,5,G,--,A,I would choose slot machine G.,1,1,13,0,86
24,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,13,0,49
25,1,2,3,4,C,B,E,2,4,3,C,E,B,I would choose slot machine E.,1,0,13,29,49
26,2,5,-99,6,A,--,G,5,-99,6,A,--,G,I would choose slot machine G.,1,0,15,0,88
27,0,0,-99,1,J,--,I,1,-99,0,I,--,J,I would choose slot machine I.,1,1,15,0,49
28,1,2,3,4,C,B,E,2,4,3,C,E,B,I would choose slot machine E.,1,0,14,32,48
29,3,7,8,9,H,F,D,9,7,8,D,H,F,I would choose slot machine D.,1,1,15,50,83
30,0,0,-99,1,J,--,I,0,-99,1,J,--,I,I would choose slot machine I.,1,0,9,0,50
31,2,5,-99,6,A,--,G,5,-99,6,A,--,G,I would choose slot machine G.,1,0,14,0,87
