trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,A,E,H,9,8,7,H,E,A,I would choose slot machine H.,1,1,14,52,85
1,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine F.,0,1,17,0,52
2,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,13,0,49
3,1,2,3,4,J,C,G,3,4,2,C,G,J,I would choose slot machine C.,0,1,13,31,46
4,3,7,8,9,A,E,H,8,9,7,E,H,A,I would choose slot machine H.,1,0,15,49,85
5,2,5,-99,6,I,--,B,6,-99,5,B,--,I,I would choose slot machine B.,1,1,12,0,88
6,2,5,-99,6,I,--,B,5,-99,6,I,--,B,I would choose slot machine B.,1,0,16,0,86
7,1,2,3,4,J,C,G,2,4,3,J,G,C,I would choose slot machine G.,1,0,14,33,48
8,3,7,8,9,A,E,H,7,9,8,A,H,E,I would choose slot machine H.,1,0,10,47,85
9,2,5,-99,6,I,--,B,6,-99,5,B,--,I,I would choose slot machine B.,1,1,10,0,88
10,2,5,-99,6,I,--,B,6,-99,5,B,--,I,I would choose slot machine B.,1,1,13,0,88
11,3,7,8,9,A,E,H,7,9,8,A,H,E,I would choose slot machine H.,1,0,15,50,85
12,3,7,8,9,A,E,H,9,7,8,H,A,E,I would choose slot machine H.,1,1,15,51,87
13,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,13,0,53
14,3,7,8,9,A,E,H,7,9,8,A,H,E,I would choose slot machine H.,1,0,16,50,83
15,1,2,3,4,J,C,G,4,3,2,G,C,J,I would choose slot machine G.,1,1,10,31,47
16,3,7,8,9,A,E,H,7,8,9,A,E,H,I would choose slot machine H.,1,0,13,48,85
17,1,2,3,4,J,C,G,3,4,2,C,G,J,I would choose slot machine G.,1,0,12,35,48
18,2,5,-99,6,I,--,B,6,-99,5,B,--,I,I would choose slot machine B.,1,1,15,0,83
19,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine D.,1,1,14,0,51
20,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,10,0,52
21,2,5,-99,6,I,--,B,6,-99,5,B,--,I,I would choose slot machine B.,1,1,14,0,90
22,3,7,8,9,A,E,H,7,8,9,A,E,H,I would choose slot machine H.,1,0,15,50,85
23,1,2,3,4,J,C,G,4,2,3,G,J,C,I would choose slot machine G.,1,1,12,32,48
24,3,7,8,9,A,E,H,8,7,9,E,A,H,I would choose slot machine H.,1,0,13,47,90
25,1,2,3,4,J,C,G,4,2,3,G,J,C,I would choose slot machine G.,1,1,14,27,50
26,1,2,3,4,J,C,G,3,2,4,C,J,G,I would choose slot machine G.,1,0,15,33,47
27,3,7,8,9,A,E,H,9,7,8,H,A,E,I would choose slot machine H.,1,1,12,51,81
28,1,2,3,4,J,C,G,3,4,2,C,G,J,I would choose slot machine G.,1,0,16,30,49
29,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,11,0,51
30,3,7,8,9,A,E,H,9,7,8,H,A,E,I would choose slot machine H.,1,1,14,51,84
31,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,17,0,49
32,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine D.,1,1,12,0,52
33,2,5,-99,6,I,--,B,6,-99,5,B,--,I,I would choose slot machine B.,1,1,17,0,87
34,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine D.,1,1,15,0,54
35,0,0,-99,1,F,--,D,1,-99,0,D,--,F,I would choose slot machine D.,1,1,15,0,52
36,3,7,8,9,A,E,H,9,7,8,H,A,E,I would choose slot machine H.,1,1,13,45,87
37,0,0,-99,1,F,--,D,0,-99,1,F,--,D,I would choose slot machine D.,1,0,14,0,50
38,1,2,3,4,J,C,G,2,4,3,J,G,C,I would choose slot machine G.,1,0,16,29,50
39,2,5,-99,6,I,--,B,5,-99,6,I,--,B,I would choose slot machine B.,1,0,11,0,86
