trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,I,B,G,2,4,3,I,G,B,I would choose slot machine G.,1,0,13,31,46
1,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine F.,0,1,14,0,87
2,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine H.,0,1,15,0,54
3,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,14,0,83
4,1,2,3,4,I,B,G,4,3,2,G,B,I,I would choose slot machine G.,1,1,12,30,47
5,3,7,8,9,J,C,D,8,7,9,C,J,D,I would choose slot machine C.,0,1,17,47,80
6,1,2,3,4,I,B,G,4,3,2,G,B,I,I would choose slot machine G.,1,1,11,30,47
7,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,13,0,89
8,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,13,0,84
9,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,16,0,85
10,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,15,0,86
11,3,7,8,9,J,C,D,8,9,7,C,D,J,I would choose slot machine D.,1,0,12,50,87
12,3,7,8,9,J,C,D,9,7,8,D,J,C,I would choose slot machine D.,1,1,13,52,88
13,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,12,0,84
14,3,7,8,9,J,C,D,9,8,7,D,C,J,I would choose slot machine D.,1,1,13,50,89
15,1,2,3,4,I,B,G,3,4,2,B,G,I,I would choose slot machine G.,1,0,14,34,46
16,3,7,8,9,J,C,D,7,9,8,J,D,C,I would choose slot machine D.,1,0,16,50,81
17,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,11,0,91
18,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,15,0,53
19,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,12,0,50
20,0,0,-99,1,H,--,E,1,-99,0,E,--,H,I would choose slot machine E.,1,1,10,0,52
21,0,0,-99,1,H,--,E,1,-99,0,E,--,H,I would choose slot machine E.,1,1,12,0,52
22,3,7,8,9,J,C,D,7,9,8,J,D,C,I would choose slot machine D.,1,0,14,50,85
23,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,14,0,51
24,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,12,0,87
25,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,14,0,49
26,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,11,0,86
27,1,2,3,4,I,B,G,3,4,2,B,G,I,I would choose slot machine G.,1,0,18,32,52
28,1,2,3,4,I,B,G,2,4,3,I,G,B,I would choose slot machine G.,1,0,16,33,46
29,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,14,0,52
30,3,7,8,9,J,C,D,7,9,8,J,D,C,I would choose slot machine D.,1,0,14,46,88
31,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,12,0,83
32,1,2,3,4,I,B,G,4,2,3,G,I,B,I would choose slot machine G.,1,1,11,32,47
33,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,15,0,51
34,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,14,0,54
35,1,2,3,4,I,B,G,4,2,3,G,I,B,I would choose slot machine G.,1,1,12,34,51
36,1,2,3,4,I,B,G,3,2,4,B,I,G,I would choose slot machine G.,1,0,11,29,47
37,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,17,0,88
38,1,2,3,4,I,B,G,3,4,2,B,G,I,I would choose slot machine G.,1,0,15,30,48
39,1,2,3,4,I,B,G,2,4,3,I,G,B,I would choose slot machine G.,1,0,13,29,49
40,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,17,0,54
41,3,7,8,9,J,C,D,7,9,8,J,D,C,I would choose slot machine D.,1,0,13,53,88
42,0,0,-99,1,H,--,E,1,-99,0,E,--,H,I would choose slot machine E.,1,1,14,0,49
43,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,13,0,88
44,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,12,0,50
45,0,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,13,0,49
46,3,7,8,9,J,C,D,9,8,7,D,C,J,I would choose slot machine D.,1,1,14,49,86
47,1,2,3,4,I,B,G,3,4,2,B,G,I,I would choose slot machine G.,1,0,13,32,48
48,1,2,3,4,I,B,G,4,3,2,G,B,I,I would choose slot machine G.,1,1,14,30,49
49,1,2,3,4,I,B,G,2,3,4,I,B,G,I would choose slot machine G.,1,0,15,30,52
50,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,13,0,88
51,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,11,0,86
52,3,7,8,9,J,C,D,7,8,9,J,C,D,I would choose slot machine D.,1,0,13,50,88
53,3,7,8,9,J,C,D,9,7,8,D,J,C,I would choose slot machine D.,1,1,16,49,83
54,3,7,8,9,J,C,D,8,9,7,C,D,J,I would choose slot machine D.,1,0,15,51,84
55,0,0,-99,1,H,--,E,1,-99,0,E,--,H,I would choose slot machine E.,1,1,15,0,54
56,3,7,8,9,J,C,D,9,8,7,D,C,J,I would choose slot machine D.,1,1,13,50,86
57,1,2,3,4,I,B,G,3,2,4,B,I,G,I would choose slot machine G.,1,0,15,32,50
58,3,7,8,9,J,C,D,7,8,9,J,C,D,I would choose slot machine D.,1,0,13,51,86
59,3,7,8,9,J,C,D,7,9,8,J,D,C,I would choose slot machine D.,1,0,13,46,89
0,99,0,-99,1,H,--,E,0,-99,1,H,--,E,I would choose slot machine E.,1,0,0,0,0
1,99,0,-99,2,H,--,I,0,-99,2,H,--,I,I would choose slot machine H.,0,1,0,0,0
2,99,0,-99,3,H,--,B,0,-99,3,H,--,B,I would choose slot machine H.,0,1,0,0,0
3,99,0,-99,4,H,--,G,4,-99,0,G,--,H,I would choose slot machine G.,1,1,0,0,0
4,99,0,-99,5,H,--,F,0,-99,5,H,--,F,I would choose slot machine H.,0,1,0,0,0
5,99,0,-99,6,H,--,A,0,-99,6,H,--,A,I would choose slot machine A.,1,0,0,0,0
6,99,0,-99,7,H,--,J,0,-99,7,H,--,J,I would choose slot machine H.,0,1,0,0,0
7,99,0,-99,8,H,--,C,0,-99,8,H,--,C,I would choose slot machine H.,0,1,0,0,0
8,99,0,-99,9,H,--,D,0,-99,9,H,--,D,I would choose slot machine D.,1,0,0,0,0
9,99,1,-99,2,E,--,I,2,-99,1,I,--,E,I would choose slot machine E.,0,0,0,0,0
10,99,1,-99,3,E,--,B,3,-99,1,B,--,E,I would choose slot machine E.,0,0,0,0,0
11,99,1,-99,4,E,--,G,1,-99,4,E,--,G,I would choose slot machine E.,0,1,0,0,0
12,99,1,-99,5,E,--,F,1,-99,5,E,--,F,I would choose slot machine E.,0,1,0,0,0
