trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,D,E,B,2,3,4,D,E,B,I would choose slot machine D.,0,1,13,32,53
1,1,2,3,4,D,E,B,4,3,2,B,E,D,I would choose slot machine B.,1,1,13,30,51
2,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,16,0,87
3,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine C.,0,1,9,0,48
4,1,2,3,4,D,E,B,4,3,2,B,E,D,I would choose slot machine B.,1,1,13,32,48
5,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,12,0,86
6,1,2,3,4,D,E,B,3,4,2,E,B,D,I would choose slot machine B.,1,0,16,30,47
7,1,2,3,4,D,E,B,4,2,3,B,D,E,I would choose slot machine B.,1,1,15,32,52
8,3,7,8,9,J,H,I,8,9,7,H,I,J,I would choose slot machine H.,0,1,14,47,85
9,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,14,0,46
10,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,12,0,83
11,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,13,0,89
12,1,2,3,4,D,E,B,3,4,2,E,B,D,I would choose slot machine B.,1,0,13,31,48
13,0,0,-99,1,C,--,G,1,-99,0,G,--,C,I would choose slot machine G.,1,1,12,0,52
14,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,13,0,56
15,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,13,0,48
16,3,7,8,9,J,H,I,9,7,8,I,J,H,I would choose slot machine I.,1,1,13,49,89
17,3,7,8,9,J,H,I,9,7,8,I,J,H,I would choose slot machine I.,1,1,12,47,83
18,3,7,8,9,J,H,I,8,9,7,H,I,J,I would choose slot machine I.,1,0,15,51,85
19,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,14,0,49
20,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,13,0,50
21,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,12,0,48
22,3,7,8,9,J,H,I,9,8,7,I,H,J,I would choose slot machine I.,1,1,11,50,86
23,3,7,8,9,J,H,I,8,7,9,H,J,I,I would choose slot machine I.,1,0,16,49,84
24,3,7,8,9,J,H,I,7,9,8,J,I,H,I would choose slot machine I.,1,0,17,48,86
25,1,2,3,4,D,E,B,3,2,4,E,D,B,I would choose slot machine B.,1,0,14,33,50
26,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,12,0,54
27,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,17,0,50
28,1,2,3,4,D,E,B,2,4,3,D,B,E,I would choose slot machine B.,1,0,13,32,54
29,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,16,0,86
30,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,14,0,90
31,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,12,0,86
32,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,13,0,88
33,3,7,8,9,J,H,I,8,9,7,H,I,J,I would choose slot machine I.,1,0,15,50,84
34,0,0,-99,1,C,--,G,0,-99,1,C,--,G,I would choose slot machine G.,1,0,17,0,47
35,1,2,3,4,D,E,B,2,4,3,D,B,E,I would choose slot machine B.,1,0,12,32,49
36,3,7,8,9,J,H,I,7,9,8,J,I,H,I would choose slot machine I.,1,0,17,49,86
37,2,5,-99,6,F,--,A,6,-99,5,A,--,F,I would choose slot machine A.,1,1,13,0,85
38,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,14,0,85
39,3,7,8,9,J,H,I,7,8,9,J,H,I,I would choose slot machine I.,1,0,10,51,82
40,2,5,-99,6,F,--,A,5,-99,6,F,--,A,I would choose slot machine A.,1,0,14,0,90
41,3,7,8,9,J,H,I,7,8,9,J,H,I,I would choose slot machine I.,1,0,14,47,84
42,3,7,8,9,J,H,I,8,9,7,H,I,J,I would choose slot machine I.,1,0,12,49,82
43,1,2,3,4,D,E,B,2,3,4,D,E,B,I would choose slot machine B.,1,0,12,29,52
