trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,13,0,85
1,3,7,8,9,F,H,I,7,8,9,F,H,I,I would choose slot machine F.,0,1,12,47,85
2,1,2,3,4,A,G,C,3,4,2,G,C,A,I would choose slot machine G.,0,1,14,26,49
3,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine D.,0,1,14,0,48
4,1,2,3,4,A,G,C,3,4,2,G,C,A,I would choose slot machine C.,1,0,12,33,46
5,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,14,0,85
6,3,7,8,9,F,H,I,8,7,9,H,F,I,I would choose slot machine I.,1,0,11,50,83
7,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,13,0,49
8,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,13,0,88
9,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,14,0,86
10,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,14,0,84
11,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,15,0,51
12,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,15,0,81
13,3,7,8,9,F,H,I,8,9,7,H,I,F,I would choose slot machine I.,1,0,12,51,87
14,3,7,8,9,F,H,I,8,7,9,H,F,I,I would choose slot machine I.,1,0,14,48,83
15,3,7,8,9,F,H,I,9,8,7,I,H,F,I would choose slot machine I.,1,1,13,49,85
16,1,2,3,4,A,G,C,2,3,4,A,G,C,I would choose slot machine C.,1,0,12,32,49
17,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,13,0,48
18,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,14,0,86
19,3,7,8,9,F,H,I,8,7,9,H,F,I,I would choose slot machine I.,1,0,10,49,84
20,3,7,8,9,F,H,I,9,7,8,I,F,H,I would choose slot machine I.,1,1,13,51,85
21,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,13,0,46
22,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,16,0,86
23,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,13,0,51
24,1,2,3,4,A,G,C,3,4,2,G,C,A,I would choose slot machine C.,1,0,15,29,46
25,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,11,0,49
26,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,14,0,52
27,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,15,0,50
28,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,15,0,87
29,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,10,0,89
30,1,2,3,4,A,G,C,2,4,3,A,C,G,I would choose slot machine C.,1,0,13,30,50
31,3,7,8,9,F,H,I,7,9,8,F,I,H,I would choose slot machine I.,1,0,15,51,87
32,1,2,3,4,A,G,C,3,2,4,G,A,C,I would choose slot machine C.,1,0,16,30,53
33,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,10,0,87
34,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,12,0,85
35,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,15,0,87
36,3,7,8,9,F,H,I,7,8,9,F,H,I,I would choose slot machine I.,1,0,15,49,85
37,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,13,0,51
38,2,5,-99,6,E,--,J,6,-99,5,J,--,E,I would choose slot machine J.,1,1,16,0,85
39,1,2,3,4,A,G,C,4,3,2,C,G,A,I would choose slot machine C.,1,1,13,30,47
40,1,2,3,4,A,G,C,4,2,3,C,A,G,I would choose slot machine C.,1,1,16,30,48
41,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,13,0,50
42,1,2,3,4,A,G,C,3,4,2,G,C,A,I would choose slot machine C.,1,0,12,31,50
43,2,5,-99,6,E,--,J,5,-99,6,E,--,J,I would choose slot machine J.,1,0,10,0,85
44,1,2,3,4,A,G,C,4,2,3,C,A,G,I would choose slot machine C.,1,1,11,31,51
45,1,2,3,4,A,G,C,2,3,4,A,G,C,I would choose slot machine C.,1,0,17,31,51
46,3,7,8,9,F,H,I,7,9,8,F,I,H,I would choose slot machine I.,1,0,15,48,89
47,1,2,3,4,A,G,C,2,3,4,A,G,C,I would choose slot machine C.,1,0,13,30,50
48,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,15,0,50
49,3,7,8,9,F,H,I,9,8,7,I,H,F,I would choose slot machine I.,1,1,15,49,88
50,3,7,8,9,F,H,I,7,8,9,F,H,I,I would choose slot machine I.,1,0,15,51,84
51,1,2,3,4,A,G,C,3,2,4,G,A,C,I would choose slot machine C.,1,0,16,33,49
52,1,2,3,4,A,G,C,4,3,2,C,G,A,I would choose slot machine C.,1,1,15,34,51
53,1,2,3,4,A,G,C,3,4,2,G,C,A,I would choose slot machine C.,1,0,12,33,46
54,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,12,0,48
55,3,7,8,9,F,H,I,9,7,8,I,F,H,I would choose slot machine I.,1,1,13,50,87
56,3,7,8,9,F,H,I,9,8,7,I,H,F,I would choose slot machine I.,1,1,13,50,87
57,0,0,-99,1,D,--,B,0,-99,1,D,--,B,I would choose slot machine B.,1,0,12,0,51
58,3,7,8,9,F,H,I,7,9,8,F,I,H,I would choose slot machine I.,1,0,14,50,86
59,0,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,14,0,52
0,99,0,-99,1,D,--,B,1,-99,0,B,--,D,I would choose slot machine B.,1,1,0,0,0
1,99,0,-99,2,D,--,A,0,-99,2,D,--,A,"I would choose slot machine D.

You now face a choice between slot machine B and slot machine D.
Your goal is to maximize your payoffs.
Which slot machine do you choose? Give your answer like this: I would choose slot machine _. Do not explain why.
I would choose slot machine B.

You now face a choice between slot machine E and slot machine J.
Your goal is to maximize your payoffs.
Which slot machine do",0,1,0,0,0
2,99,0,-99,3,D,--,G,3,-99,0,G,--,D,I would choose slot machine G.,1,1,0,0,0
3,99,0,-99,4,D,--,C,4,-99,0,C,--,D,I would choose slot machine C.,1,1,0,0,0
4,99,0,-99,5,D,--,E,5,-99,0,E,--,D,I would choose slot machine E.,1,1,0,0,0
5,99,0,-99,6,D,--,J,6,-99,0,J,--,D,I would choose slot machine J.,1,1,0,0,0
6,99,0,-99,7,D,--,F,7,-99,0,F,--,D,I would choose slot machine F.,1,1,0,0,0
