trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,C,B,J,8,7,9,B,C,J,I would choose slot machine B.,0,1,10,49,86
1,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine I.,0,1,15,0,87
2,3,7,8,9,C,B,J,9,7,8,J,C,B,I would choose slot machine J.,1,1,13,46,82
3,3,7,8,9,C,B,J,9,7,8,J,C,B,I would choose slot machine J.,1,1,15,47,85
4,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine F.,0,1,13,0,51
5,3,7,8,9,C,B,J,9,8,7,J,B,C,I would choose slot machine J.,1,1,11,49,89
6,3,7,8,9,C,B,J,7,9,8,C,J,B,I would choose slot machine J.,1,0,18,48,87
7,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,16,0,47
8,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,17,0,50
9,1,2,3,4,E,A,D,4,3,2,D,A,E,I would choose slot machine D.,1,1,12,31,48
10,0,0,-99,1,F,--,H,1,-99,0,H,--,F,I would choose slot machine H.,1,1,12,0,49
11,0,0,-99,1,F,--,H,1,-99,0,H,--,F,I would choose slot machine H.,1,1,14,0,50
12,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,15,0,46
13,1,2,3,4,E,A,D,3,2,4,A,E,D,I would choose slot machine D.,1,0,14,29,47
14,1,2,3,4,E,A,D,2,3,4,E,A,D,I would choose slot machine D.,1,0,18,29,52
15,0,0,-99,1,F,--,H,1,-99,0,H,--,F,I would choose slot machine H.,1,1,14,0,56
16,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,15,0,48
17,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,18,0,85
18,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,11,0,53
19,0,0,-99,1,F,--,H,1,-99,0,H,--,F,I would choose slot machine H.,1,1,15,0,47
20,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,16,0,82
21,2,5,-99,6,I,--,G,5,-99,6,I,--,G,I would choose slot machine G.,1,0,14,0,87
22,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,16,0,51
23,3,7,8,9,C,B,J,8,9,7,B,J,C,I would choose slot machine J.,1,0,13,47,90
24,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,10,0,50
25,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,15,0,57
