trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine D.,0,1,13,0,53
1,3,7,8,9,B,E,C,7,9,8,B,C,E,I would choose slot machine B.,0,1,16,47,85
2,1,2,3,4,J,F,H,4,2,3,H,J,F,I would choose slot machine H.,1,1,12,34,46
3,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine G.,0,1,12,0,88
4,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,16,0,48
5,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,12,0,51
6,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,14,0,83
7,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,12,0,84
8,1,2,3,4,J,F,H,4,2,3,H,J,F,I would choose slot machine H.,1,1,13,33,52
9,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,15,0,83
10,3,7,8,9,B,E,C,9,7,8,C,B,E,I would choose slot machine C.,1,1,15,48,87
11,3,7,8,9,B,E,C,8,9,7,E,C,B,I would choose slot machine C.,1,0,13,52,86
12,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,14,0,45
13,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,16,0,85
14,3,7,8,9,B,E,C,8,9,7,E,C,B,I would choose slot machine C.,1,0,16,46,86
15,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,13,0,88
16,1,2,3,4,J,F,H,2,3,4,J,F,H,I would choose slot machine H.,1,0,15,33,47
17,1,2,3,4,J,F,H,3,2,4,F,J,H,I would choose slot machine H.,1,0,13,33,49
18,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,14,0,45
19,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,9,0,49
20,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,14,0,89
21,1,2,3,4,J,F,H,4,3,2,H,F,J,I would choose slot machine H.,1,1,14,32,51
22,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,17,0,52
23,3,7,8,9,B,E,C,9,8,7,C,E,B,I would choose slot machine C.,1,1,14,50,86
24,3,7,8,9,B,E,C,9,7,8,C,B,E,I would choose slot machine C.,1,1,15,48,87
25,1,2,3,4,J,F,H,3,2,4,F,J,H,I would choose slot machine H.,1,0,17,29,49
26,3,7,8,9,B,E,C,9,7,8,C,B,E,I would choose slot machine C.,1,1,16,51,86
27,3,7,8,9,B,E,C,9,8,7,C,E,B,I would choose slot machine C.,1,1,12,47,88
28,1,2,3,4,J,F,H,4,2,3,H,J,F,I would choose slot machine H.,1,1,14,34,51
29,1,2,3,4,J,F,H,4,2,3,H,J,F,I would choose slot machine H.,1,1,17,31,48
30,3,7,8,9,B,E,C,9,8,7,C,E,B,I would choose slot machine C.,1,1,14,51,86
31,1,2,3,4,J,F,H,2,3,4,J,F,H,I would choose slot machine H.,1,0,15,35,47
32,1,2,3,4,J,F,H,4,2,3,H,J,F,I would choose slot machine H.,1,1,11,34,55
33,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,16,0,85
34,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,13,0,83
35,3,7,8,9,B,E,C,7,9,8,B,C,E,I would choose slot machine C.,1,0,15,50,86
36,1,2,3,4,J,F,H,2,4,3,J,H,F,I would choose slot machine H.,1,0,18,31,52
37,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,15,0,47
38,1,2,3,4,J,F,H,2,4,3,J,H,F,I would choose slot machine H.,1,0,13,30,49
39,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,12,0,49
40,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,10,0,87
41,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,9,0,83
42,1,2,3,4,J,F,H,2,4,3,J,H,F,I would choose slot machine H.,1,0,15,31,50
43,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,12,0,50
44,0,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,16,0,49
45,3,7,8,9,B,E,C,9,8,7,C,E,B,I would choose slot machine C.,1,1,14,51,87
46,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,15,0,85
47,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,9,0,85
48,1,2,3,4,J,F,H,3,4,2,F,H,J,I would choose slot machine H.,1,0,9,29,50
49,3,7,8,9,B,E,C,7,8,9,B,E,C,I would choose slot machine C.,1,0,15,50,84
50,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,14,0,50
51,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,11,0,49
52,3,7,8,9,B,E,C,9,7,8,C,B,E,I would choose slot machine C.,1,1,12,50,87
53,3,7,8,9,B,E,C,8,7,9,E,B,C,I would choose slot machine C.,1,0,15,53,84
54,2,5,-99,6,G,--,A,5,-99,6,G,--,A,I would choose slot machine A.,1,0,12,0,90
55,3,7,8,9,B,E,C,9,7,8,C,B,E,I would choose slot machine C.,1,1,14,49,88
56,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,13,0,51
57,1,2,3,4,J,F,H,4,2,3,H,J,F,I would choose slot machine H.,1,1,13,33,47
58,0,0,-99,1,D,--,I,0,-99,1,D,--,I,I would choose slot machine I.,1,0,15,0,54
59,2,5,-99,6,G,--,A,6,-99,5,A,--,G,I would choose slot machine A.,1,1,14,0,83
0,99,0,-99,1,D,--,I,1,-99,0,I,--,D,I would choose slot machine I.,1,1,0,0,0
1,99,0,-99,2,D,--,J,0,-99,2,D,--,J,I would choose slot machine D.,0,1,0,0,0
2,99,0,-99,3,D,--,F,3,-99,0,F,--,D,I would choose slot machine F.,1,1,0,0,0
3,99,0,-99,4,D,--,H,0,-99,4,D,--,H,I would choose slot machine H.,1,0,0,0,0
4,99,0,-99,5,D,--,G,0,-99,5,D,--,G,I would choose slot machine D.,0,1,0,0,0
5,99,0,-99,6,D,--,A,6,-99,0,A,--,D,I would choose slot machine A.,1,1,0,0,0
6,99,0,-99,7,D,--,B,7,-99,0,B,--,D,I would choose slot machine D.,0,0,0,0,0
7,99,0,-99,8,D,--,E,8,-99,0,E,--,D,I would choose slot machine E.,1,1,0,0,0
8,99,0,-99,9,D,--,C,0,-99,9,D,--,C,I would choose slot machine C.,1,0,0,0,0
9,99,1,-99,2,I,--,J,1,-99,2,I,--,J,I would choose slot machine I.,0,1,0,0,0
10,99,1,-99,3,I,--,F,3,-99,1,F,--,I,I would choose slot machine I.,0,0,0,0,0
11,99,1,-99,4,I,--,H,4,-99,1,H,--,I,I would choose slot machine I.,0,0,0,0,0
12,99,1,-99,5,I,--,G,1,-99,5,I,--,G,I would choose slot machine I.,0,1,0,0,0
13,99,1,-99,6,I,--,A,1,-99,6,I,--,A,I would choose slot machine I.,0,1,0,0,0
14,99,1,-99,7,I,--,B,7,-99,1,B,--,I,I would choose slot machine I.,0,0,0,0,0
