trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,C,D,I,9,8,7,I,D,C,I would choose slot machine D.,0,0,15,52,87
1,2,5,-99,6,B,--,F,5,-99,6,B,--,F,I would choose slot machine B.,0,1,15,0,88
2,0,0,-99,1,A,--,J,0,-99,1,A,--,J,I would choose slot machine A.,0,1,19,0,49
3,0,0,-99,1,A,--,J,0,-99,1,A,--,J,I would choose slot machine J.,1,0,14,0,52
4,1,2,3,4,E,G,H,2,3,4,E,G,H,I would choose slot machine E.,0,1,12,32,47
5,0,0,-99,1,A,--,J,0,-99,1,A,--,J,I would choose slot machine J.,1,0,15,0,46
6,1,2,3,4,E,G,H,4,2,3,H,E,G,I would choose slot machine H.,1,1,16,28,51
7,0,0,-99,1,A,--,J,1,-99,0,J,--,A,I would choose slot machine J.,1,1,14,0,51
8,0,0,-99,1,A,--,J,0,-99,1,A,--,J,I would choose slot machine J.,1,0,11,0,49
9,2,5,-99,6,B,--,F,6,-99,5,F,--,B,I would choose slot machine F.,1,1,10,0,88
10,1,2,3,4,E,G,H,3,4,2,G,H,E,I would choose slot machine H.,1,0,12,30,50
11,0,0,-99,1,A,--,J,0,-99,1,A,--,J,I would choose slot machine J.,1,0,12,0,50
12,2,5,-99,6,B,--,F,5,-99,6,B,--,F,I would choose slot machine F.,1,0,12,0,87
13,0,0,-99,1,A,--,J,0,-99,1,A,--,J,I would choose slot machine J.,1,0,12,0,49
14,3,7,8,9,C,D,I,8,9,7,D,I,C,I would choose slot machine I.,1,0,13,49,89
15,1,2,3,4,E,G,H,2,3,4,E,G,H,I would choose slot machine H.,1,0,13,28,52
16,0,0,-99,1,A,--,J,1,-99,0,J,--,A,I would choose slot machine J.,1,1,12,0,54
17,2,5,-99,6,B,--,F,6,-99,5,F,--,B,I would choose slot machine F.,1,1,13,0,87
18,0,0,-99,1,A,--,J,1,-99,0,J,--,A,I would choose slot machine J.,1,1,11,0,50
