trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
1,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,0.0,1.0
2,0,0,1,B,A,0,1,B,A,"I would choose slot machine B.

Here's why:

We know that in Round 1, slot machine A delivered 0 points, which is 0 points more than slot machine B delivered (0 points).
This means that slot machine B had an equal chance of delivering 0 points as slot machine A did.

Since there is no information to suggest that slot machine A is more likely to deliver points than slot machine B, we should choose the slot",0,1,0.0,1.0
3,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
4,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
5,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
6,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,0.0,1.0
7,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,0.0,1.0
8,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,0.0,1.0
9,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,0.0,1.0
10,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
11,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,0.0,1.0
12,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
13,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,0.0,0.0
14,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
15,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
16,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
17,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
18,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,0.0,1.0
19,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
20,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,0.0
21,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
22,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
23,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
24,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,0.0,1.0
25,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,1.0,1.0
26,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,0.0,1.0
27,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
28,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
29,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,1.0,1.0
30,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
31,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,1.0,1.0
32,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
33,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
34,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
35,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
36,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
37,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
38,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,0.0,1.0
39,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,0.0,1.0
40,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,0.0,1.0
41,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
42,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,1.0,0.0
43,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,1.0,1.0
44,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
45,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,0.0,0.0
46,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
47,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,0.0
48,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,0.0,1.0
49,1,2,3,C,D,3,2,D,C,I would choose slot machine D.,1,1,0.0,1.0
50,1,2,3,C,D,2,3,C,D,I would choose slot machine D.,1,0,1.0,0.0
51,0,0,1,B,A,1,0,A,B,I would choose slot machine A.,1,1,0.0,1.0
52,0,0,1,B,A,0,1,B,A,I would choose slot machine A.,1,0,1.0,0.0
