trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,0.0,0.1
1,1,2,3,C,A,2,3,C,A,I would choose slot machine C.,0,1,0.0,0.0
2,0,0,1,F,B,0,1,F,B,I would choose slot machine F.,0,1,-1.0,0.0
3,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,0.0,0.0
4,3,6,7,D,G,6,7,D,G,I would choose slot machine D.,0,1,0.0,1.0
5,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,0.1,0.0
6,3,6,7,D,G,7,6,G,D,I would choose slot machine G.,1,1,0.0,1.0
7,1,2,3,C,A,3,2,A,C,I would choose slot machine C.,0,0,-0.1,0.0
8,2,4,5,H,E,4,5,H,E,I would choose slot machine H.,0,1,0.0,0.1
9,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,0.0,0.0
10,3,6,7,D,G,6,7,D,G,I would choose slot machine G.,1,0,0.0,1.0
11,3,6,7,D,G,6,7,D,G,I would choose slot machine G.,1,0,0.0,1.0
12,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,-1.0,-1.0
13,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,0.0,0.1
14,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,-1.0,-1.0
15,0,0,1,F,B,1,0,B,F,I would choose slot machine B.,1,1,-1.0,0.0
16,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,0.0,0.1
17,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,0.0,0.1
18,3,6,7,D,G,6,7,D,G,I would choose slot machine G.,1,0,0.0,0.0
19,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,-1.0,0.0
20,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,0.1,0.1
21,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,-0.1,0.0
22,3,6,7,D,G,7,6,G,D,I would choose slot machine G.,1,1,0.0,1.0
23,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,0.0,0.0
24,2,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,0.0,0.0
25,3,6,7,D,G,7,6,G,D,I would choose slot machine G.,1,1,0.0,1.0
26,0,0,1,F,B,1,0,B,F,I would choose slot machine B.,1,1,-1.0,0.0
27,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,0.0,0.0
28,3,6,7,D,G,6,7,D,G,I would choose slot machine G.,1,0,1.0,1.0
29,3,6,7,D,G,6,7,D,G,I would choose slot machine G.,1,0,1.0,0.0
30,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,0.0,0.0
31,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,-0.1,0.0
32,1,2,3,C,A,2,3,C,A,I would choose slot machine A.,1,0,-0.1,-0.1
33,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,-0.1,0.0
34,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,-0.1,-0.1
35,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,-0.1,0.0
36,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,0.0,0.1
37,0,0,1,F,B,1,0,B,F,I would choose slot machine B.,1,1,-1.0,-1.0
38,0,0,1,F,B,0,1,F,B,I would choose slot machine B.,1,0,-1.0,0.0
39,0,0,1,F,B,1,0,B,F,I would choose slot machine B.,1,1,-1.0,0.0
40,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,-0.1,0.0
41,3,6,7,D,G,7,6,G,D,I would choose slot machine G.,1,1,0.0,1.0
42,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,0.0,0.0
43,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,0.0,0.1
44,3,6,7,D,G,6,7,D,G,I would choose slot machine G.,1,0,0.0,0.0
45,3,6,7,D,G,7,6,G,D,I would choose slot machine G.,1,1,1.0,1.0
46,1,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,-0.1,-0.1
47,2,4,5,H,E,4,5,H,E,I would choose slot machine E.,1,0,0.1,0.1
0,99,0,1,F,B,1,0,B,F,I would choose slot machine B.,1,1,0.0,0.0
1,99,0,2,F,C,2,0,C,F,I would choose slot machine C.,1,1,0.0,0.0
2,99,0,3,F,A,0,3,F,A,I would choose slot machine A.,1,0,0.0,0.0
3,99,0,4,F,H,4,0,H,F,I would choose slot machine H.,1,1,0.0,0.0
4,99,0,5,F,E,0,5,F,E,I would choose slot machine E.,1,0,0.0,0.0
5,99,0,6,F,D,6,0,D,F,I would choose slot machine D.,1,1,0.0,0.0
6,99,0,7,F,G,0,7,F,G,I would choose slot machine G.,1,0,0.0,0.0
7,99,1,2,B,C,1,2,B,C,I would choose slot machine B.,0,1,0.0,0.0
8,99,1,3,B,A,1,3,B,A,I would choose slot machine B.,0,1,0.0,0.0
9,99,1,4,B,H,1,4,B,H,I would choose slot machine H.,1,0,0.0,0.0
10,99,1,5,B,E,5,1,E,B,I would choose slot machine E.,1,1,0.0,0.0
11,99,1,6,B,D,6,1,D,B,I would choose slot machine D.,1,1,0.0,0.0
12,99,1,7,B,G,7,1,G,B,I would choose slot machine G.,1,1,0.0,0.0
13,99,2,3,C,A,3,2,A,C,I would choose slot machine A.,1,1,0.0,0.0
14,99,2,4,C,H,4,2,H,C,I would choose slot machine H.,1,1,0.0,0.0
15,99,2,5,C,E,5,2,E,C,I would choose slot machine E.,1,1,0.0,0.0
16,99,2,6,C,D,6,2,D,C,I would choose slot machine D.,1,1,0.0,0.0
17,99,2,7,C,G,2,7,C,G,I would choose slot machine G.,1,0,0.0,0.0
18,99,3,4,A,H,3,4,A,H,I would choose slot machine H.,1,0,0.0,0.0
19,99,3,5,A,E,5,3,E,A,I would choose slot machine E.,1,1,0.0,0.0
20,99,3,6,A,D,6,3,D,A,I would choose slot machine D.,1,1,0.0,0.0
21,99,3,7,A,G,3,7,A,G,I would choose slot machine G.,1,0,0.0,0.0
22,99,4,5,H,E,5,4,E,H,I would choose slot machine E.,1,1,0.0,0.0
23,99,4,6,H,D,4,6,H,D,I would choose slot machine H.,0,1,0.0,0.0
24,99,4,7,H,G,4,7,H,G,I would choose slot machine G.,1,0,0.0,0.0
25,99,5,6,E,D,5,6,E,D,I would choose slot machine E.,0,1,0.0,0.0
26,99,5,7,E,G,5,7,E,G,I would choose slot machine G.,1,0,0.0,0.0
27,99,6,7,D,G,7,6,G,D,I would choose slot machine G.,1,1,0.0,0.0
