trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,3,6,7,A,B,6,7,A,B,I would choose slot machine A.,0,1,0.0,1.0
1,0,0,1,H,C,1,0,C,H,I would choose slot machine C.,1,1,0.0,0.0
2,0,0,1,H,C,1,0,C,H,I would choose slot machine C.,1,1,-1.0,-1.0
3,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.0,0.1
4,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,1.0,1.0
5,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
6,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,0.0
7,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,1.0,0.0
8,2,4,5,F,G,4,5,F,G,I would choose slot machine G.,1,0,0.1,0.1
9,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,0.0
10,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,-0.1
11,3,6,7,A,B,6,7,A,B,I would choose slot machine A.,0,1,1.0,1.0
12,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.0,0.1
13,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.1,0.1
14,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,0.0,0.0
15,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.0,0.0
16,2,4,5,F,G,4,5,F,G,I would choose slot machine G.,1,0,0.0,0.1
17,0,0,1,H,C,0,1,H,C,I would choose slot machine H.,0,1,0.0,0.0
18,3,6,7,A,B,7,6,B,A,I would choose slot machine A.,0,0,0.0,1.0
19,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,0.0,-0.1
20,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,0.0,0.0
21,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.1,0.1
22,2,4,5,F,G,4,5,F,G,I would choose slot machine G.,1,0,0.0,0.0
23,0,0,1,H,C,1,0,C,H,I would choose slot machine H.,0,0,0.0,-1.0
24,2,4,5,F,G,4,5,F,G,I would choose slot machine G.,1,0,0.0,0.1
25,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,0.0,1.0
26,0,0,1,H,C,1,0,C,H,I would choose slot machine H.,0,0,-1.0,0.0
27,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.0,0.1
28,0,0,1,H,C,0,1,H,C,I would choose slot machine H.,0,1,-1.0,-1.0
29,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
30,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,0.0,1.0
31,0,0,1,H,C,0,1,H,C,I would choose slot machine H.,0,1,-1.0,0.0
32,3,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,0.0,1.0
33,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
34,1,2,3,D,E,3,2,E,D,I would choose slot machine E.,1,1,-0.1,0.0
35,0,0,1,H,C,1,0,C,H,I would choose slot machine C.,1,1,-1.0,0.0
36,0,0,1,H,C,1,0,C,H,I would choose slot machine C.,1,1,-1.0,0.0
37,0,0,1,H,C,1,0,C,H,I would choose slot machine C.,1,1,-1.0,0.0
38,0,0,1,H,C,0,1,H,C,I would choose slot machine C.,1,0,-1.0,0.0
39,2,4,5,F,G,4,5,F,G,I would choose slot machine G.,1,0,0.0,0.0
40,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,-0.1
41,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,0.0,1.0
42,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,0.0,1.0
43,0,0,1,H,C,0,1,H,C,I would choose slot machine C.,1,0,-1.0,0.0
44,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,-0.1,0.0
45,1,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,0.0,0.0
46,3,6,7,A,B,7,6,B,A,I would choose slot machine B.,1,1,0.0,0.0
47,2,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.0,0.1
0,99,0,1,H,C,0,1,H,C,I would choose slot machine C.,1,0,0.0,0.0
1,99,0,2,H,D,0,2,H,D,I would choose slot machine D.,1,0,0.0,0.0
2,99,0,3,H,E,0,3,H,E,I would choose slot machine E.,1,0,0.0,0.0
3,99,0,4,H,F,4,0,F,H,I would choose slot machine F.,1,1,0.0,0.0
4,99,0,5,H,G,5,0,G,H,I would choose slot machine G.,1,1,0.0,0.0
5,99,0,6,H,A,6,0,A,H,I would choose slot machine A.,1,1,0.0,0.0
6,99,0,7,H,B,7,0,B,H,I would choose slot machine B.,1,1,0.0,0.0
7,99,1,2,C,D,1,2,C,D,I would choose slot machine C.,0,1,0.0,0.0
8,99,1,3,C,E,1,3,C,E,I would choose slot machine E.,1,0,0.0,0.0
9,99,1,4,C,F,4,1,F,C,I would choose slot machine F.,1,1,0.0,0.0
10,99,1,5,C,G,1,5,C,G,I would choose slot machine G.,1,0,0.0,0.0
11,99,1,6,C,A,1,6,C,A,I would choose slot machine A.,1,0,0.0,0.0
12,99,1,7,C,B,7,1,B,C,I would choose slot machine B.,1,1,0.0,0.0
13,99,2,3,D,E,2,3,D,E,I would choose slot machine E.,1,0,0.0,0.0
14,99,2,4,D,F,2,4,D,F,I would choose slot machine F.,1,0,0.0,0.0
15,99,2,5,D,G,2,5,D,G,I would choose slot machine G.,1,0,0.0,0.0
16,99,2,6,D,A,6,2,A,D,I would choose slot machine A.,1,1,0.0,0.0
17,99,2,7,D,B,7,2,B,D,I would choose slot machine B.,1,1,0.0,0.0
18,99,3,4,E,F,4,3,F,E,I would choose slot machine F.,1,1,0.0,0.0
19,99,3,5,E,G,5,3,G,E,I would choose slot machine G.,1,1,0.0,0.0
20,99,3,6,E,A,6,3,A,E,I would choose slot machine E.,0,0,0.0,0.0
21,99,3,7,E,B,7,3,B,E,I would choose slot machine B.,1,1,0.0,0.0
22,99,4,5,F,G,5,4,G,F,I would choose slot machine G.,1,1,0.0,0.0
23,99,4,6,F,A,6,4,A,F,I would choose slot machine F.,0,0,0.0,0.0
24,99,4,7,F,B,7,4,B,F,I would choose slot machine B.,1,1,0.0,0.0
25,99,5,6,G,A,6,5,A,G,I would choose slot machine G.,0,0,0.0,0.0
26,99,5,7,G,B,5,7,G,B,I would choose slot machine B.,1,0,0.0,0.0
27,99,6,7,A,B,6,7,A,B,I would choose slot machine B.,1,0,0.0,0.0
