trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,2,4,5,G,C,5,4,C,G,I would choose slot machine C.,1,1,28.0,27.0
1,1,2,3,A,D,2,3,A,D,I would choose slot machine A.,0,1,27.0,26.0
2,3,6,7,F,B,7,6,B,F,I would choose slot machine B.,1,1,29.0,34.0
3,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,29.0,34.0
4,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,27.0,26.0
5,0,0,1,H,E,0,1,H,E,I would choose slot machine H.,0,1,20.0,25.0
6,2,4,5,G,C,5,4,C,G,I would choose slot machine G.,0,0,28.0,27.0
7,3,6,7,F,B,7,6,B,F,I would choose slot machine B.,1,1,29.0,34.0
8,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,25.0
9,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,25.0
10,2,4,5,G,C,5,4,C,G,I would choose slot machine G.,0,0,28.0,42.0
11,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,27.0,26.0
12,3,6,7,F,B,6,7,F,B,I would choose slot machine B.,1,0,44.0,34.0
13,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,27.0,26.0
14,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
15,2,4,5,G,C,4,5,G,C,I would choose slot machine C.,1,0,28.0,42.0
16,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,20.0,25.0
17,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,20.0,10.0
18,2,4,5,G,C,4,5,G,C,I would choose slot machine C.,1,0,28.0,27.0
19,2,4,5,G,C,5,4,C,G,I would choose slot machine C.,1,1,28.0,27.0
20,3,6,7,F,B,7,6,B,F,I would choose slot machine B.,1,1,29.0,34.0
21,1,2,3,A,D,3,2,D,A,I would choose slot machine A.,0,0,27.0,26.0
