trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,H,--,A,5,-99,6,H,--,A,"Slot machine H pays off $10 on average per play.
Slot machine A pays off $15 on average per play.

Please respond with your choice.",-99,-99,12,0,84
1,2,5,-99,6,H,--,A,6,-99,5,A,--,H,I would choose slot machine A.,1,1,12,0,84
2,1,2,3,4,E,I,D,2,4,3,E,D,I,I would choose slot machine E.,0,1,11,32,47
3,2,5,-99,6,H,--,A,6,-99,5,A,--,H,I would choose slot machine A.,1,1,15,0,84
4,2,5,-99,6,H,--,A,5,-99,6,H,--,A,I would choose slot machine A.,1,0,12,0,86
5,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,11,0,50
6,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine C.,1,0,15,0,48
7,3,7,8,9,F,J,G,8,7,9,J,F,G,I would choose slot machine J.,0,1,14,48,86
8,1,2,3,4,E,I,D,3,2,4,I,E,D,I would choose slot machine E.,0,0,15,30,52
9,1,2,3,4,E,I,D,2,4,3,E,D,I,I would choose slot machine E.,0,1,13,35,48
10,3,7,8,9,F,J,G,8,9,7,J,G,F,I would choose slot machine G.,1,0,13,52,86
11,3,7,8,9,F,J,G,8,7,9,J,F,G,I would choose slot machine J.,0,1,15,49,85
12,3,7,8,9,F,J,G,7,8,9,F,J,G,I would choose slot machine G.,1,0,13,50,84
13,1,2,3,4,E,I,D,3,2,4,I,E,D,I would choose slot machine E.,0,0,8,33,49
14,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine _________.,0,0,16,0,49
15,3,7,8,9,F,J,G,7,8,9,F,J,G,I would choose slot machine G.,1,0,18,49,86
16,2,5,-99,6,H,--,A,5,-99,6,H,--,A,I would choose slot machine  A.,0,0,12,0,86
17,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,18,0,50
18,1,2,3,4,E,I,D,2,4,3,E,D,I,I would choose slot machine E.,0,1,17,29,52
19,2,5,-99,6,H,--,A,5,-99,6,H,--,A,I would choose slot machine  A.,0,0,15,0,85
20,2,5,-99,6,H,--,A,6,-99,5,A,--,H,I would choose slot machine A.,1,1,14,0,82
21,1,2,3,4,E,I,D,4,3,2,D,I,E,I would choose slot machine E.,0,0,12,31,50
22,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,15,0,55
23,3,7,8,9,F,J,G,9,8,7,G,J,F,I would choose slot machine G.,1,1,12,52,85
24,3,7,8,9,F,J,G,9,8,7,G,J,F,I would choose slot machine G.,1,1,11,48,86
25,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,15,0,46
26,1,2,3,4,E,I,D,4,2,3,D,E,I,Please respond with the number of the slot machine you choose.,-99,-99,12,30,49
27,1,2,3,4,E,I,D,3,4,2,I,D,E,Please respond with the letter of the slot machine you choose.,-99,-99,12,33,49
