trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,1,2,3,4,C,G,A,4,3,2,A,G,C,I would choose slot machine A.,1,1,11,34,53
1,3,7,8,9,E,J,F,7,8,9,E,J,F,I would choose slot machine E.,0,1,15,52,84
2,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,13,0,49
3,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,14,0,50
4,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine D.,0,1,13,0,86
5,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,16,0,51
6,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,15,0,88
7,1,2,3,4,C,G,A,4,2,3,A,C,G,I would choose slot machine G.,0,0,10,32,47
8,3,7,8,9,E,J,F,8,9,7,J,F,E,I would choose slot machine F.,1,0,11,54,82
9,3,7,8,9,E,J,F,9,8,7,F,J,E,I would choose slot machine F.,1,1,17,49,84
10,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,14,0,49
11,1,2,3,4,C,G,A,3,2,4,G,C,A,I would choose slot machine G.,0,1,11,30,50
12,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,14,0,52
13,1,2,3,4,C,G,A,4,2,3,A,C,G,I would choose slot machine G.,0,0,15,34,47
14,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,15,0,49
15,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,9,0,49
16,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,12,0,87
17,3,7,8,9,E,J,F,7,9,8,E,F,J,I would choose slot machine E.,0,1,13,53,85
18,3,7,8,9,E,J,F,9,7,8,F,E,J,I would choose slot machine F.,1,1,14,51,86
19,0,0,-99,1,I,--,H,0,-99,1,I,--,H,I would choose slot machine H.,1,0,16,0,50
20,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine B.,1,0,11,0,85
21,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,17,0,46
22,1,2,3,4,C,G,A,2,3,4,C,G,A,I would choose slot machine G.,0,0,16,33,46
23,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,11,0,49
24,1,2,3,4,C,G,A,4,3,2,A,G,C,I would choose slot machine G.,0,0,11,32,48
25,1,2,3,4,C,G,A,2,4,3,C,A,G,I would choose slot machine G.,0,0,11,29,46
26,0,0,-99,1,I,--,H,1,-99,0,H,--,I,I would choose slot machine H.,1,1,16,0,47
27,0,0,-99,1,I,--,H,0,-99,1,I,--,H,Please respond with your choice.,-99,-99,13,0,46
28,1,2,3,4,C,G,A,4,3,2,A,G,C,I would choose slot machine A.,1,1,12,31,47
29,0,0,-99,1,I,--,H,1,-99,0,H,--,I,Please respond with the number of the slot machine you choose.,-99,-99,14,0,49
30,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine D.,0,1,14,0,83
31,3,7,8,9,E,J,F,9,8,7,F,J,E,I would choose slot machine F.,1,1,16,48,84
32,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,13,0,84
33,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine D.,0,1,17,0,85
34,1,2,3,4,C,G,A,4,3,2,A,G,C,Please respond with the number of the slot machine you choose.,-99,-99,13,31,51
35,3,7,8,9,E,J,F,9,7,8,F,E,J,I would choose slot machine F.,1,1,12,50,85
36,3,7,8,9,E,J,F,7,9,8,E,F,J,I would choose slot machine E.,0,1,17,51,85
37,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,12,0,85
38,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,10,0,86
39,1,2,3,4,C,G,A,2,3,4,C,G,A,Please respond with the letter of the slot machine you choose.,-99,-99,18,33,50
40,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,14,0,83
41,3,7,8,9,E,J,F,8,9,7,J,F,E,I would choose slot machine E.,0,0,13,47,83
42,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine D.,0,1,13,0,86
43,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,11,0,88
44,3,7,8,9,E,J,F,9,8,7,F,J,E,Please respond with the letter of the slot machine you choose.,-99,-99,15,49,86
45,1,2,3,4,C,G,A,2,4,3,C,A,G,Please respond with the letter of the slot machine you choose.,-99,-99,8,30,48
46,0,0,-99,1,I,--,H,0,-99,1,I,--,H,Please respond with the letter of the slot machine you choose.,-99,-99,14,0,47
47,0,0,-99,1,I,--,H,1,-99,0,H,--,I,Please respond with the number of the slot machine you choose.,-99,-99,13,0,46
48,1,2,3,4,C,G,A,2,3,4,C,G,A,Please respond with the number of the slot machine you choose.,-99,-99,11,29,50
49,2,5,-99,6,D,--,B,6,-99,5,B,--,D,I would choose slot machine B.,1,1,13,0,86
50,3,7,8,9,E,J,F,8,9,7,J,F,E,Please respond with the number of the slot machine you choose.,-99,-99,12,47,83
51,1,2,3,4,C,G,A,4,2,3,A,C,G,I would choose slot machine A.,1,1,11,32,51
52,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine D.,0,1,14,0,91
53,3,7,8,9,E,J,F,9,8,7,F,J,E,I would choose slot machine F.,1,1,15,48,85
54,1,2,3,4,C,G,A,2,4,3,C,A,G,I would choose slot machine G.,0,0,13,30,50
55,1,2,3,4,C,G,A,2,4,3,C,A,G,I would choose slot machine G.,0,0,14,31,48
56,3,7,8,9,E,J,F,7,8,9,E,J,F,I would choose slot machine E.,0,1,14,48,86
57,3,7,8,9,E,J,F,9,8,7,F,J,E,I would choose slot machine F.,1,1,15,52,83
58,2,5,-99,6,D,--,B,5,-99,6,D,--,B,I would choose slot machine D.,0,1,11,0,83
59,3,7,8,9,E,J,F,7,8,9,E,J,F,I would choose slot machine E.,0,1,10,47,84
0,99,0,-99,1,I,--,H,0,-99,1,I,--,H,Please respond with the number of the slot machine you choose.,-99,-99,0,0,0
1,99,0,-99,2,I,--,C,0,-99,2,I,--,C,I would choose slot machine I.,0,1,0,0,0
2,99,0,-99,3,I,--,G,3,-99,0,G,--,I,Please respond with your choice.,-99,-99,0,0,0
3,99,0,-99,4,I,--,A,4,-99,0,A,--,I,Please respond with your choice.,-99,-99,0,0,0
4,99,0,-99,5,I,--,D,0,-99,5,I,--,D,I would choose slot machine I.,0,1,0,0,0
5,99,0,-99,6,I,--,B,6,-99,0,B,--,I,Please respond with your choice.,-99,-99,0,0,0
6,99,0,-99,7,I,--,E,7,-99,0,E,--,I,Please respond with your choice.,-99,-99,0,0,0
7,99,0,-99,8,I,--,J,8,-99,0,J,--,I,Please respond with your choice.,-99,-99,0,0,0
8,99,0,-99,9,I,--,F,9,-99,0,F,--,I,Please respond with your choice.,-99,-99,0,0,0
9,99,1,-99,2,H,--,C,1,-99,2,H,--,C,I would choose slot machine H.,0,1,0,0,0
10,99,1,-99,3,H,--,G,1,-99,3,H,--,G,I would choose slot machine H.,0,1,0,0,0
11,99,1,-99,4,H,--,A,4,-99,1,A,--,H,I would choose slot machine A.,1,1,0,0,0
12,99,1,-99,5,H,--,D,1,-99,5,H,--,D,I would choose slot machine H.,0,1,0,0,0
13,99,1,-99,6,H,--,B,6,-99,1,B,--,H,I would choose slot machine B.,1,1,0,0,0
14,99,1,-99,7,H,--,E,7,-99,1,E,--,H,I would choose slot machine E.,1,1,0,0,0
15,99,1,-99,8,H,--,J,8,-99,1,J,--,H,I would choose slot machine J.,1,1,0,0,0
16,99,1,-99,9,H,--,F,9,-99,1,F,--,H,I would choose slot machine F.,1,1,0,0,0
17,99,2,-99,3,C,--,G,2,-99,3,C,--,G,I would choose slot machine C.,0,1,0,0,0
18,99,2,-99,4,C,--,A,2,-99,4,C,--,A,I would choose slot machine C.,0,1,0,0,0
19,99,2,-99,5,C,--,D,5,-99,2,D,--,C,I would choose slot machine D.,1,1,0,0,0
20,99,2,-99,6,C,--,B,6,-99,2,B,--,C,I would choose slot machine B.,1,1,0,0,0
21,99,2,-99,7,C,--,E,2,-99,7,C,--,E,I would choose slot machine C.,0,1,0,0,0
22,99,2,-99,8,C,--,J,8,-99,2,J,--,C,I would choose slot machine J.,1,1,0,0,0
23,99,2,-99,9,C,--,F,2,-99,9,C,--,F,I would choose slot machine F.,1,0,0,0,0
24,99,3,-99,4,G,--,A,3,-99,4,G,--,A,I would choose slot machine G.,0,1,0,0,0
25,99,3,-99,5,G,--,D,5,-99,3,D,--,G,I would choose slot machine D.,1,1,0,0,0
26,99,3,-99,6,G,--,B,6,-99,3,B,--,G,I would choose slot machine B.,1,1,0,0,0
27,99,3,-99,7,G,--,E,3,-99,7,G,--,E,I would choose slot machine G.,0,1,0,0,0
28,99,3,-99,8,G,--,J,8,-99,3,J,--,G,I would choose slot machine J.,1,1,0,0,0
29,99,3,-99,9,G,--,F,9,-99,3,F,--,G,I would choose slot machine F.,1,1,0,0,0
30,99,4,-99,5,A,--,D,5,-99,4,D,--,A,I would choose slot machine D.,1,1,0,0,0
31,99,4,-99,6,A,--,B,4,-99,6,A,--,B,I would choose slot machine A.,0,1,0,0,0
32,99,4,-99,7,A,--,E,7,-99,4,E,--,A,I would choose slot machine E.,1,1,0,0,0
33,99,4,-99,8,A,--,J,4,-99,8,A,--,J,I would choose slot machine A.,0,1,0,0,0
34,99,4,-99,9,A,--,F,4,-99,9,A,--,F,I would choose slot machine F.,1,0,0,0,0
