trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,I,--,E,6,-99,5,E,--,I,"Slot machine E has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $2.
Slot machine I has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $2.

Please enter your choice:",-99,-99,15,0,86
1,1,2,3,4,D,A,C,3,2,4,A,D,C,I would choose slot machine A.,0,1,16,30,50
2,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,12,0,82
3,1,2,3,4,D,A,C,4,3,2,C,A,D,I would choose slot machine C.,1,1,15,34,50
4,1,2,3,4,D,A,C,4,2,3,C,D,A,I would choose slot machine C.,1,1,14,29,45
5,0,0,-99,1,F,--,H,1,-99,0,H,--,F,I would choose slot machine H.,1,1,11,0,50
6,3,7,8,9,G,B,J,7,8,9,G,B,J,I would choose slot machine G.,0,1,13,52,85
7,3,7,8,9,G,B,J,9,8,7,J,B,G,I would choose slot machine J.,1,1,13,50,88
8,0,0,-99,1,F,--,H,1,-99,0,H,--,F,I would choose slot machine H.,1,1,10,0,51
9,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,10,0,86
10,0,0,-99,1,F,--,H,0,-99,1,F,--,H,I would choose slot machine H.,1,0,13,0,52
11,2,5,-99,6,I,--,E,6,-99,5,E,--,I,I would choose slot machine E.,1,1,13,0,85
12,3,7,8,9,G,B,J,7,9,8,G,J,B,I would choose slot machine G.,0,1,14,52,84
13,1,2,3,4,D,A,C,3,4,2,A,C,D,I would choose slot machine A.,0,1,16,32,49
14,3,7,8,9,G,B,J,9,8,7,J,B,G,I would choose slot machine J.,1,1,16,47,86
15,3,7,8,9,G,B,J,7,8,9,G,B,J,I would choose slot machine J.,1,0,15,50,83
16,3,7,8,9,G,B,J,7,9,8,G,J,B,I would choose slot machine G.,0,1,14,48,84
