trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,D,H,A,7,8,9,D,H,A,I would choose slot machine D.,0,1,14,49,88
1,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine C.,0,1,14,0,83
2,3,7,8,9,D,H,A,8,9,7,H,A,D,I would choose slot machine A.,1,0,15,48,86
3,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,15,0,85
4,3,7,8,9,D,H,A,8,7,9,H,D,A,I would choose slot machine A.,1,0,14,44,86
5,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine F.,0,1,10,0,47
6,1,2,3,4,I,E,G,4,2,3,G,I,E,I would choose slot machine G.,1,1,13,32,48
7,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,12,0,49
8,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine J.,1,0,15,0,81
9,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,16,0,82
10,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,12,0,47
11,3,7,8,9,D,H,A,8,7,9,H,D,A,I would choose slot machine H.,0,1,16,47,82
12,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine F.,0,1,14,0,48
13,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,12,0,85
14,3,7,8,9,D,H,A,8,7,9,H,D,A,I would choose slot machine H.,0,1,14,50,85
15,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,13,0,85
16,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,11,0,52
17,3,7,8,9,D,H,A,8,7,9,H,D,A,I would choose slot machine H.,0,1,12,50,83
18,0,0,-99,1,F,--,B,1,-99,0,B,--,F,I would choose slot machine B.,1,1,14,0,52
19,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,16,0,85
20,3,7,8,9,D,H,A,9,7,8,A,D,H,I would choose slot machine A.,1,1,9,50,86
21,3,7,8,9,D,H,A,8,7,9,H,D,A,I would choose slot machine H.,0,1,16,51,87
22,1,2,3,4,I,E,G,3,2,4,E,I,G,I would choose slot machine G.,1,0,13,31,49
23,1,2,3,4,I,E,G,3,4,2,E,G,I,I would choose slot machine G.,1,0,14,29,50
24,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine F.,0,1,12,0,48
25,1,2,3,4,I,E,G,3,2,4,E,I,G,I would choose slot machine G.,1,0,12,33,52
26,1,2,3,4,I,E,G,4,3,2,G,E,I,I would choose slot machine G.,1,1,13,35,45
27,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,14,0,85
28,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,12,0,82
29,1,2,3,4,I,E,G,4,3,2,G,E,I,Please respond with the letter of the slot machine you choose.,-99,-99,9,32,51
30,3,7,8,9,D,H,A,9,7,8,A,D,H,I would choose slot machine A.,1,1,20,52,81
31,2,5,-99,6,C,--,J,6,-99,5,J,--,C,I would choose slot machine J.,1,1,12,0,84
32,0,0,-99,1,F,--,B,0,-99,1,F,--,B,I would choose slot machine F.,0,1,13,0,48
33,2,5,-99,6,C,--,J,5,-99,6,C,--,J,I would choose slot machine C.,0,1,13,0,86
