trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,2,5,-99,6,B,--,A,6,-99,5,A,--,B,"Slot machine A has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $2.
Slot machine B has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $1.

Please enter your choice by typing A or B.",-99,-99,14,0,88
1,0,0,-99,1,F,--,G,1,-99,0,G,--,F,I would choose slot machine G.,1,1,13,0,48
2,1,2,3,4,C,I,J,3,4,2,I,J,C,I would choose slot machine J.,1,0,14,33,49
3,3,7,8,9,H,E,D,9,7,8,D,H,E,I would choose slot machine D.,1,1,15,49,88
4,1,2,3,4,C,I,J,4,3,2,J,I,C,I would choose slot machine J.,1,1,14,30,51
5,3,7,8,9,H,E,D,8,7,9,E,H,D,I would choose slot machine E.,0,1,15,46,86
6,1,2,3,4,C,I,J,3,4,2,I,J,C,I would choose slot machine J.,1,0,13,33,50
7,1,2,3,4,C,I,J,2,4,3,C,J,I,I would choose slot machine J.,1,0,17,36,54
8,3,7,8,9,H,E,D,7,9,8,H,D,E,I would choose slot machine E.,0,0,14,51,84
9,0,0,-99,1,F,--,G,0,-99,1,F,--,G,I would choose slot machine G.,1,0,15,0,47
10,1,2,3,4,C,I,J,2,4,3,C,J,I,I would choose slot machine J.,1,0,12,35,50
11,2,5,-99,6,B,--,A,5,-99,6,B,--,A,I would choose slot machine A.,1,0,17,0,85
12,0,0,-99,1,F,--,G,0,-99,1,F,--,G,I would choose slot machine G.,1,0,13,0,49
13,3,7,8,9,H,E,D,9,8,7,D,E,H,I would choose slot machine D.,1,1,13,51,85
14,1,2,3,4,C,I,J,3,4,2,I,J,C,I would choose slot machine J.,1,0,12,34,53
15,2,5,-99,6,B,--,A,6,-99,5,A,--,B,I would choose slot machine A.,1,1,14,0,84
16,1,2,3,4,C,I,J,3,2,4,I,C,J,I would choose slot machine J.,1,0,13,30,48
17,3,7,8,9,H,E,D,9,7,8,D,H,E,I would choose slot machine D.,1,1,15,51,86
18,2,5,-99,6,B,--,A,6,-99,5,A,--,B,I would choose slot machine A.,1,1,16,0,83
19,2,5,-99,6,B,--,A,6,-99,5,A,--,B,I would choose slot machine  A.,0,0,11,0,86
20,1,2,3,4,C,I,J,3,4,2,I,J,C,I would choose slot machine J.,1,0,11,31,49
21,2,5,-99,6,B,--,A,5,-99,6,B,--,A,I would choose slot machine B.,0,1,14,0,85
22,1,2,3,4,C,I,J,4,2,3,J,C,I,I would choose slot machine J.,1,1,11,30,48
23,3,7,8,9,H,E,D,7,8,9,H,E,D,I would choose slot machine E.,0,0,12,53,87
24,0,0,-99,1,F,--,G,1,-99,0,G,--,F,I would choose slot machine G.,1,1,14,0,49
25,2,5,-99,6,B,--,A,6,-99,5,A,--,B,I would choose slot machine A.,1,1,11,0,85
26,0,0,-99,1,F,--,G,1,-99,0,G,--,F,I would choose slot machine G.,1,1,13,0,51
27,1,2,3,4,C,I,J,3,4,2,I,J,C,Please respond with the letter of the slot machine you choose.,-99,-99,13,33,52
28,0,0,-99,1,F,--,G,0,-99,1,F,--,G,I would choose slot machine G.,1,0,18,0,48
29,1,2,3,4,C,I,J,2,4,3,C,J,I,Please respond with the letter of the slot machine you choose.,-99,-99,15,31,50
30,3,7,8,9,H,E,D,8,9,7,E,D,H,I would choose slot machine E.,0,1,14,50,88
31,0,0,-99,1,F,--,G,0,-99,1,F,--,G,I would choose slot machine F.,0,1,15,0,50
32,1,2,3,4,C,I,J,4,2,3,J,C,I,Please respond with the letter of the slot machine you choose.,-99,-99,13,29,52
33,1,2,3,4,C,I,J,3,4,2,I,J,C,Please respond with the letter of the slot machine you choose.,-99,-99,11,33,52
34,0,0,-99,1,F,--,G,1,-99,0,G,--,F,I would choose slot machine G.,1,1,14,0,51
35,0,0,-99,1,F,--,G,1,-99,0,G,--,F,I would choose slot machine G.,1,1,13,0,50
36,3,7,8,9,H,E,D,7,9,8,H,D,E,I would choose slot machine E.,0,0,13,53,86
37,2,5,-99,6,B,--,A,5,-99,6,B,--,A,Please respond with your choice.,-99,-99,8,0,83
38,3,7,8,9,H,E,D,8,7,9,E,H,D,Please respond with the number of the slot machine you choose.,-99,-99,14,51,86
39,2,5,-99,6,B,--,A,6,-99,5,A,--,B,I would choose slot machine A.,1,1,18,0,86
