trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,J,E,G,8,9,7,E,G,J,I would choose slot machine E.,0,1,14,51,84
1,3,7,8,9,J,E,G,9,8,7,G,E,J,I would choose slot machine G.,1,1,15,46,83
2,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,13,0,88
3,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,17,0,47
4,1,2,3,4,D,I,A,3,2,4,I,D,A,I would choose slot machine D.,0,0,15,31,52
5,3,7,8,9,J,E,G,7,8,9,J,E,G,I would choose slot machine G.,1,0,10,50,85
6,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,15,0,48
7,3,7,8,9,J,E,G,9,7,8,G,J,E,I would choose slot machine G.,1,1,13,51,87
8,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,15,0,52
9,1,2,3,4,D,I,A,2,3,4,D,I,A,I would choose slot machine D.,0,1,11,33,51
10,0,0,-99,1,B,--,C,0,-99,1,B,--,C,I would choose slot machine B.,0,1,13,0,48
11,3,7,8,9,J,E,G,8,7,9,E,J,G,I would choose slot machine G.,1,0,13,48,87
12,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,13,0,52
13,2,5,-99,6,F,--,H,6,-99,5,H,--,F,I would choose slot machine H.,1,1,14,0,85
14,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,13,0,49
15,1,2,3,4,D,I,A,2,4,3,D,A,I,I would choose slot machine D.,0,1,12,33,51
16,1,2,3,4,D,I,A,2,3,4,D,I,A,I would choose slot machine D.,0,1,13,33,52
17,0,0,-99,1,B,--,C,1,-99,0,C,--,B,I would choose slot machine C.,1,1,13,0,49
