trial,context,L_index,M_index,H_index,L_option,M_option,H_option,left_index,middle_index,right_index,left_option,middle_option,right_option,choice,accuracy,chose_left,L_outcome,M_outcome,H_outcome
0,3,7,8,9,E,G,J,9,8,7,J,G,E,"Slot machine J has a 20% chance of paying $10, a 30% chance of paying $5, and a 50% chance of paying $0.
Slot machine G has a 40% chance of paying $8, a 30% chance of paying $4, and a 30% chance of paying $0.
Slot machine E has a 50% chance",-99,-99,13,47,86
1,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,16,0,86
2,1,2,3,4,B,D,C,3,2,4,D,B,C,I would choose slot machine D.,0,1,16,38,50
3,1,2,3,4,B,D,C,2,3,4,B,D,C,I would choose slot machine C.,1,0,12,30,51
4,0,0,-99,1,H,--,I,1,-99,0,I,--,H,I would choose slot machine I.,1,1,13,0,50
5,0,0,-99,1,H,--,I,1,-99,0,I,--,H,I would choose slot machine I.,1,1,11,0,47
6,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,15,0,90
7,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,12,0,86
8,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine I.,1,0,12,0,50
9,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,13,0,84
10,3,7,8,9,E,G,J,8,7,9,G,E,J,I would choose slot machine J.,1,0,13,55,87
11,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine I.,1,0,14,0,49
12,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,12,0,84
13,3,7,8,9,E,G,J,9,7,8,J,E,G,I would choose slot machine J.,1,1,13,50,85
14,3,7,8,9,E,G,J,8,9,7,G,J,E,I would choose slot machine J.,1,0,11,51,86
15,1,2,3,4,B,D,C,3,2,4,D,B,C,I would choose slot machine D.,0,1,14,31,49
16,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine H.,0,1,14,0,46
17,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine H.,0,1,15,0,52
18,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine H.,0,1,16,0,51
19,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,14,0,87
20,1,2,3,4,B,D,C,3,2,4,D,B,C,I would choose slot machine D.,0,1,9,30,44
21,1,2,3,4,B,D,C,4,3,2,C,D,B,I would choose slot machine C.,1,1,17,35,48
22,1,2,3,4,B,D,C,3,4,2,D,C,B,I would choose slot machine D.,0,1,13,29,51
23,1,2,3,4,B,D,C,2,4,3,B,C,D,I would choose slot machine B.,0,1,12,29,53
24,0,0,-99,1,H,--,I,1,-99,0,I,--,H,I would choose slot machine I.,1,1,11,0,54
25,1,2,3,4,B,D,C,4,2,3,C,B,D,I would choose slot machine C.,1,1,14,29,52
26,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine H.,0,1,13,0,46
27,1,2,3,4,B,D,C,2,4,3,B,C,D,I would choose slot machine B.,0,1,17,30,48
28,0,0,-99,1,H,--,I,0,-99,1,H,--,I,I would choose slot machine H.,0,1,10,0,51
29,3,7,8,9,E,G,J,9,8,7,J,G,E,Please respond with the letter of the slot machine you choose.,-99,-99,11,50,87
30,1,2,3,4,B,D,C,3,2,4,D,B,C,I would choose slot machine D.,0,1,14,30,50
31,3,7,8,9,E,G,J,9,8,7,J,G,E,I would choose slot machine J.,1,1,15,51,84
32,3,7,8,9,E,G,J,7,9,8,E,J,G,I would choose slot machine J.,1,0,13,50,91
33,2,5,-99,6,A,--,F,5,-99,6,A,--,F,I would choose slot machine F.,1,0,9,0,85
34,3,7,8,9,E,G,J,7,9,8,E,J,G,I would choose slot machine J.,1,0,9,48,84
35,3,7,8,9,E,G,J,9,7,8,J,E,G,I would choose slot machine J.,1,1,13,51,89
36,0,0,-99,1,H,--,I,0,-99,1,H,--,I,Please respond with the number of the slot machine you choose.,-99,-99,12,0,50
37,3,7,8,9,E,G,J,7,8,9,E,G,J,I would choose slot machine J.,1,0,16,49,83
38,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,16,0,85
39,0,0,-99,1,H,--,I,1,-99,0,I,--,H,Please respond with your choice.,-99,-99,10,0,51
40,3,7,8,9,E,G,J,8,9,7,G,J,E,I would choose slot machine G.,0,1,15,48,86
41,0,0,-99,1,H,--,I,1,-99,0,I,--,H,Please respond with the letter of the slot machine you choose.,-99,-99,12,0,50
42,3,7,8,9,E,G,J,8,7,9,G,E,J,Please respond with the number of the slot machine you choose.,-99,-99,12,52,86
43,2,5,-99,6,A,--,F,5,-99,6,A,--,F,I would choose slot machine F.,1,0,15,0,88
44,2,5,-99,6,A,--,F,5,-99,6,A,--,F,I would choose slot machine F.,1,0,13,0,86
45,2,5,-99,6,A,--,F,5,-99,6,A,--,F,I would choose slot machine F.,1,0,8,0,86
46,2,5,-99,6,A,--,F,5,-99,6,A,--,F,I would choose slot machine F.,1,0,11,0,87
47,3,7,8,9,E,G,J,7,9,8,E,J,G,Please respond with the letter of the slot machine you choose.,-99,-99,13,48,85
48,2,5,-99,6,A,--,F,6,-99,5,F,--,A,I would choose slot machine F.,1,1,11,0,87
49,1,2,3,4,B,D,C,3,2,4,D,B,C,Please respond with the letter of the slot machine you choose.,-99,-99,14,31,51
