trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,21,22
1,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,26,29
2,2,4,5,E,D,4,5,E,D,I would choose slot machine D.,1,0,26,30
3,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,21,23
4,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,14,18
5,2,4,5,E,D,4,5,E,D,I would choose slot machine D.,1,0,26,30
6,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,20,22
7,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,22,23
8,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,13,16
9,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,14,17
10,3,6,7,C,B,6,7,C,B,I would choose slot machine C.,0,1,33,35
11,0,0,1,H,F,0,1,H,F,I would choose slot machine F.,1,0,16,16
12,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,20,23
13,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,32,36
14,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,20,23
15,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,33,37
16,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,27,29
17,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,34,37
18,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,34,34
19,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,17,16
20,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,25,30
21,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,20,24
22,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,27,30
23,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,25,31
24,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,15,17
25,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,26,29
26,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,20,25
27,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,15,18
28,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,21,24
29,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,33,35
30,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,25,30
31,0,0,1,H,F,0,1,H,F,I would choose slot machine F.,1,0,15,17
32,0,0,1,H,F,0,1,H,F,I would choose slot machine F.,1,0,13,19
33,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,32,35
34,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,21,23
35,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,15,18
36,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,14,15
37,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,30,36
38,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,20,23
39,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,13,16
40,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,20,24
41,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,33,36
42,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,33,35
43,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,30,36
44,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,33,34
45,0,0,1,H,F,0,1,H,F,I would choose slot machine F.,1,0,16,18
46,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28,28
47,2,4,5,E,D,5,4,D,E,I would choose slot machine E.,0,0,24,30
48,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,22,24
49,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,26,29
50,0,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,15,17
51,1,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,20,23
52,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,28,30
53,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,32,37
54,2,4,5,E,D,5,4,D,E,I would choose slot machine D.,1,1,26,28
55,3,6,7,C,B,6,7,C,B,I would choose slot machine B.,1,0,34,35
56,2,4,5,E,D,4,5,E,D,I would choose slot machine E.,0,1,27,29
57,1,2,3,G,A,3,2,A,G,I would choose slot machine A.,1,1,20,25
58,0,0,1,H,F,0,1,H,F,I would choose slot machine F.,1,0,15,18
59,3,6,7,C,B,7,6,B,C,I would choose slot machine B.,1,1,31,37
0,99,0,1,H,F,1,0,F,H,I would choose slot machine F.,1,1,0,0
1,99,0,2,H,G,0,2,H,G,I would choose slot machine G.,1,0,0,0
2,99,0,3,H,A,3,0,A,H,I would choose slot machine A.,1,1,0,0
3,99,0,4,H,E,0,4,H,E,I would choose slot machine E.,1,0,0,0
4,99,0,5,H,D,0,5,H,D,I would choose slot machine D.,1,0,0,0
5,99,0,6,H,C,6,0,C,H,I would choose slot machine C.,1,1,0,0
6,99,0,7,H,B,0,7,H,B,I would choose slot machine B.,1,0,0,0
7,99,1,2,F,G,2,1,G,F,I would choose slot machine G.,1,1,0,0
8,99,1,3,F,A,3,1,A,F,I would choose slot machine A.,1,1,0,0
9,99,1,4,F,E,1,4,F,E,I would choose slot machine E.,1,0,0,0
10,99,1,5,F,D,1,5,F,D,I would choose slot machine F.,0,1,0,0
11,99,1,6,F,C,6,1,C,F,I would choose slot machine F.,0,0,0,0
12,99,1,7,F,B,1,7,F,B,I would choose slot machine F.,0,1,0,0
13,99,2,3,G,A,2,3,G,A,I would choose slot machine A.,1,0,0,0
