trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,20,24
1,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,21,23
2,2,4,5,G,A,4,5,G,A,I would choose slot machine G.,0,1,26,31
3,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,31,36
4,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,25,28
5,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,27,30
6,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,17
7,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,21,23
8,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,16,18
9,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,21,23
10,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,14,19
11,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,33,36
12,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,32,36
13,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,26,30
14,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,26,29
15,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,16
16,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,15,18
17,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,33,37
18,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,20,23
19,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,13,16
20,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,32,37
21,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,19,24
22,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,30,37
23,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,20,24
24,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,31,36
25,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,27,29
26,2,4,5,G,A,4,5,G,A,I would choose slot machine A.,1,0,27,30
27,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,28,28
28,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,21,23
29,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,20,25
30,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,14,18
31,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,32,35
32,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,20,23
33,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,17,16
34,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,34,34
35,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,31,36
36,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,33,36
37,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,33,36
38,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,16,17
39,2,4,5,G,A,4,5,G,A,I would choose slot machine A.,1,0,27,28
40,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,15,18
41,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,20,24
42,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,27,28
43,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,20,24
44,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,15,17
45,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,16,18
46,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,31,36
47,3,6,7,D,F,6,7,D,F,I would choose slot machine F.,1,0,33,36
48,2,4,5,G,A,4,5,G,A,I would choose slot machine A.,1,0,26,30
49,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,26,30
50,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,15,18
51,3,6,7,D,F,7,6,F,D,I would choose slot machine F.,1,1,33,35
52,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,22,24
53,1,2,3,C,B,2,3,C,B,I would choose slot machine B.,1,0,22,24
54,0,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,14,19
55,2,4,5,G,A,4,5,G,A,I would choose slot machine A.,1,0,29,30
56,1,2,3,C,B,3,2,B,C,I would choose slot machine B.,1,1,21,23
57,2,4,5,G,A,4,5,G,A,I would choose slot machine A.,1,0,26,30
58,2,4,5,G,A,5,4,A,G,I would choose slot machine A.,1,1,25,30
59,0,0,1,H,E,1,0,E,H,I would choose slot machine E.,1,1,13,17
0,99,0,1,H,E,0,1,H,E,I would choose slot machine E.,1,0,0,0
1,99,0,2,H,C,0,2,H,C,I would choose slot machine H.,0,1,0,0
2,99,0,3,H,B,3,0,B,H,I would choose slot machine B.,1,1,0,0
3,99,0,4,H,G,0,4,H,G,I would choose slot machine G.,1,0,0,0
4,99,0,5,H,A,5,0,A,H,I would choose slot machine A.,1,1,0,0
5,99,0,6,H,D,6,0,D,H,I would choose slot machine D.,1,1,0,0
6,99,0,7,H,F,7,0,F,H,I would choose slot machine F.,1,1,0,0
7,99,1,2,E,C,1,2,E,C,I would choose slot machine E.,0,1,0,0
8,99,1,3,E,B,3,1,B,E,I would choose slot machine B.,1,1,0,0
9,99,1,4,E,G,1,4,E,G,I would choose slot machine E.,0,1,0,0
10,99,1,5,E,A,1,5,E,A,I would choose slot machine A.,1,0,0,0
11,99,1,6,E,D,6,1,D,E,I would choose slot machine E.,0,0,0,0
12,99,1,7,E,F,1,7,E,F,I would choose slot machine E.,0,1,0,0
