trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,G,C,2,3,G,C,G,0,1,22,25
1,2,4,5,F,E,4,5,F,E,F,0,1,27,30
2,3,6,7,D,A,7,6,A,D,A,1,1,33,37
3,1,2,3,G,C,3,2,C,G,C,1,1,22,23
4,3,6,7,D,A,6,7,D,A,A,1,0,32,36
5,2,4,5,F,E,5,4,E,F,E,1,1,26,29
6,2,4,5,F,E,5,4,E,F,F,0,0,26,29
7,3,6,7,D,A,7,6,A,D,A,1,1,33,37
8,2,4,5,F,E,4,5,F,E,F,0,1,27,31
9,0,0,1,H,B,0,1,H,B,H,0,1,15,18
10,1,2,3,G,C,3,2,C,G,C,1,1,20,25
11,3,6,7,D,A,7,6,A,D,A,1,1,34,35
12,0,0,1,H,B,0,1,H,B,B,1,0,15,18
13,1,2,3,G,C,2,3,G,C,G,0,1,21,24
14,0,0,1,H,B,0,1,H,B,H,0,1,14,18
15,1,2,3,G,C,2,3,G,C,C,1,0,21,23
16,0,0,1,H,B,1,0,B,H,B,1,1,15,19
17,2,4,5,F,E,4,5,F,E,F,0,1,27,30
18,0,0,1,H,B,1,0,B,H,B,1,1,15,17
19,1,2,3,G,C,3,2,C,G,C,1,1,23,22
20,1,2,3,G,C,3,2,C,G,G,0,0,22,24
21,0,0,1,H,B,1,0,B,H,B,1,1,13,18
22,3,6,7,D,A,7,6,A,D,A,1,1,33,36
23,0,0,1,H,B,1,0,B,H,B,1,1,17,16
24,0,0,1,H,B,0,1,H,B,H,0,1,14,18
25,3,6,7,D,A,6,7,D,A,A,1,0,33,36
26,0,0,1,H,B,1,0,B,H,B,1,1,14,17
27,2,4,5,F,E,4,5,F,E,F,0,1,26,30
28,1,2,3,G,C,3,2,C,G,G,0,0,20,23
29,1,2,3,G,C,2,3,G,C,C,1,0,22,22
30,3,6,7,D,A,7,6,A,D,A,1,1,32,36
31,1,2,3,G,C,3,2,C,G,C,1,1,19,23
32,3,6,7,D,A,6,7,D,A,A,1,0,33,35
33,2,4,5,F,E,4,5,F,E,F,0,1,25,29
34,2,4,5,F,E,4,5,F,E,F,0,1,27,30
35,2,4,5,F,E,4,5,F,E,F,0,1,27,30
36,0,0,1,H,B,1,0,B,H,B,1,1,16,16
37,3,6,7,D,A,7,6,A,D,A,1,1,34,36
38,1,2,3,G,C,3,2,C,G,C,1,1,19,24
39,1,2,3,G,C,2,3,G,C,C,1,0,21,23
40,3,6,7,D,A,6,7,D,A,A,1,0,31,36
41,2,4,5,F,E,5,4,E,F,F,0,0,25,30
42,3,6,7,D,A,6,7,D,A,A,1,0,33,36
43,0,0,1,H,B,0,1,H,B,B,1,0,14,18
44,0,0,1,H,B,1,0,B,H,B,1,1,12,16
45,2,4,5,F,E,4,5,F,E,F,0,1,27,29
46,0,0,1,H,B,1,0,B,H,B,1,1,14,17
47,3,6,7,D,A,6,7,D,A,A,1,0,31,35
48,1,2,3,G,C,3,2,C,G,C,1,1,19,24
49,3,6,7,D,A,7,6,A,D,A,1,1,32,37
50,2,4,5,F,E,4,5,F,E,F,0,1,27,28
51,3,6,7,D,A,7,6,A,D,A,1,1,32,36
52,3,6,7,D,A,6,7,D,A,A,1,0,33,35
53,2,4,5,F,E,4,5,F,E,F,0,1,26,29
54,0,0,1,H,B,0,1,H,B,B,1,0,15,16
55,1,2,3,G,C,2,3,G,C,C,1,0,19,24
56,2,4,5,F,E,4,5,F,E,F,0,1,27,29
57,1,2,3,G,C,3,2,C,G,C,1,1,21,23
58,2,4,5,F,E,5,4,E,F,F,0,0,27,29
59,0,0,1,H,B,1,0,B,H,B,1,1,15,16
0,99,0,1,H,B,1,0,B,H,B,1,1,0,0
1,99,0,2,H,G,2,0,G,H,H,0,0,0,0
2,99,0,3,H,C,3,0,C,H,C,1,1,0,0
3,99,0,4,H,F,4,0,F,H,F,1,1,0,0
4,99,0,5,H,E,0,5,H,E,E,1,0,0,0
5,99,0,6,H,D,6,0,D,H,D,1,1,0,0
6,99,0,7,H,A,7,0,A,H,A,1,1,0,0
7,99,1,2,B,G,2,1,G,B,G,1,1,0,0
8,99,1,3,B,C,3,1,C,B,C,1,1,0,0
9,99,1,4,B,F,4,1,F,B,F,1,1,0,0
10,99,1,5,B,E,5,1,E,B,E,1,1,0,0
11,99,1,6,B,D,6,1,D,B,B,0,0,0,0
12,99,1,7,B,A,7,1,A,B,A,1,1,0,0
13,99,2,3,G,C,3,2,C,G,C,1,1,0,0
14,99,2,4,G,F,4,2,F,G,F,1,1,0,0
15,99,2,5,G,E,2,5,G,E,E,1,0,0,0
16,99,2,6,G,D,6,2,D,G,D,1,1,0,0
17,99,2,7,G,A,2,7,G,A,A,1,0,0,0
18,99,3,4,C,F,3,4,C,F,F,1,0,0,0
19,99,3,5,C,E,3,5,C,E,C,0,1,0,0
20,99,3,6,C,D,6,3,D,C,C,0,0,0,0
21,99,3,7,C,A,3,7,C,A,C,0,1,0,0
22,99,4,5,F,E,5,4,E,F,E,1,1,0,0
23,99,4,6,F,D,4,6,F,D,F,0,1,0,0
24,99,4,7,F,A,4,7,F,A,A,1,0,0,0
25,99,5,6,E,D,5,6,E,D,E,0,1,0,0
26,99,5,7,E,A,7,5,A,E,A,1,1,0,0
27,99,6,7,D,A,6,7,D,A,A,1,0,0,0
