trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,0,0,1,A,E,1,0,E,A,E,1,1,15,17
1,3,6,7,H,C,7,6,C,H,C,1,1,32,34
2,0,0,1,A,E,0,1,A,E,A,0,1,15,18
3,2,4,5,D,G,4,5,D,G,D,0,1,28,29
4,3,6,7,H,C,6,7,H,C,C,1,0,33,36
5,3,6,7,H,C,6,7,H,C,C,1,0,32,37
6,1,2,3,F,B,2,3,F,B,F,0,1,20,21
7,2,4,5,D,G,4,5,D,G,D,0,1,27,29
8,3,6,7,H,C,6,7,H,C,C,1,0,32,34
9,2,4,5,D,G,5,4,G,D,G,1,1,29,29
10,3,6,7,H,C,7,6,C,H,C,1,1,32,37
11,2,4,5,D,G,5,4,G,D,G,1,1,26,29
12,2,4,5,D,G,4,5,D,G,D,0,1,27,32
13,3,6,7,H,C,6,7,H,C,C,1,0,34,37
14,0,0,1,A,E,1,0,E,A,A,0,0,14,17
15,1,2,3,F,B,3,2,B,F,F,0,0,21,23
16,2,4,5,D,G,4,5,D,G,D,0,1,27,29
17,0,0,1,A,E,1,0,E,A,E,1,1,14,16
18,1,2,3,F,B,2,3,F,B,B,1,0,21,22
19,0,0,1,A,E,1,0,E,A,E,1,1,14,18
20,2,4,5,D,G,4,5,D,G,D,0,1,27,29
21,3,6,7,H,C,7,6,C,H,C,1,1,33,35
22,2,4,5,D,G,5,4,G,D,D,0,0,26,31
23,1,2,3,F,B,2,3,F,B,B,1,0,20,24
24,0,0,1,A,E,0,1,A,E,A,0,1,15,17
25,2,4,5,D,G,5,4,G,D,D,0,0,28,30
26,2,4,5,D,G,5,4,G,D,G,1,1,26,30
27,0,0,1,A,E,1,0,E,A,E,1,1,15,17
28,3,6,7,H,C,6,7,H,C,C,1,0,32,35
29,3,6,7,H,C,6,7,H,C,C,1,0,31,36
30,0,0,1,A,E,1,0,E,A,E,1,1,13,18
31,1,2,3,F,B,2,3,F,B,B,1,0,19,23
32,1,2,3,F,B,2,3,F,B,F,0,1,20,24
33,1,2,3,F,B,3,2,B,F,B,1,1,21,26
34,3,6,7,H,C,7,6,C,H,C,1,1,34,38
35,1,2,3,F,B,2,3,F,B,B,1,0,22,25
36,0,0,1,A,E,0,1,A,E,A,0,1,15,18
37,2,4,5,D,G,5,4,G,D,G,1,1,29,29
38,1,2,3,F,B,3,2,B,F,B,1,1,20,23
39,0,0,1,A,E,1,0,E,A,E,1,1,14,18
40,3,6,7,H,C,6,7,H,C,C,1,0,32,35
41,0,0,1,A,E,0,1,A,E,A,0,1,16,17
42,2,4,5,D,G,4,5,D,G,D,0,1,28,27
43,3,6,7,H,C,6,7,H,C,H,0,1,32,35
44,2,4,5,D,G,4,5,D,G,D,0,1,27,31
45,1,2,3,F,B,3,2,B,F,B,1,1,21,22
46,0,0,1,A,E,0,1,A,E,A,0,1,13,16
47,1,2,3,F,B,3,2,B,F,B,1,1,20,22
48,1,2,3,F,B,2,3,F,B,B,1,0,21,23
49,3,6,7,H,C,7,6,C,H,C,1,1,31,36
50,2,4,5,D,G,4,5,D,G,D,0,1,27,30
51,2,4,5,D,G,4,5,D,G,D,0,1,26,27
52,0,0,1,A,E,1,0,E,A,A,0,0,14,19
53,3,6,7,H,C,6,7,H,C,H,0,1,33,37
54,1,2,3,F,B,3,2,B,F,B,1,1,19,23
55,0,0,1,A,E,1,0,E,A,E,1,1,13,18
56,1,2,3,F,B,2,3,F,B,B,1,0,22,24
57,0,0,1,A,E,0,1,A,E,A,0,1,14,19
58,3,6,7,H,C,6,7,H,C,H,0,1,33,35
59,1,2,3,F,B,3,2,B,F,F,0,0,21,24
0,99,0,1,A,E,0,1,A,E,A,0,1,0,0
1,99,0,2,A,F,0,2,A,F,A,0,1,0,0
2,99,0,3,A,B,3,0,B,A,A,0,0,0,0
3,99,0,4,A,D,4,0,D,A,A,0,0,0,0
4,99,0,5,A,G,0,5,A,G,A,0,1,0,0
5,99,0,6,A,H,6,0,H,A,H,1,1,0,0
6,99,0,7,A,C,7,0,C,A,C,1,1,0,0
7,99,1,2,E,F,2,1,F,E,F,1,1,0,0
8,99,1,3,E,B,1,3,E,B,B,1,0,0,0
9,99,1,4,E,D,1,4,E,D,D,1,0,0,0
10,99,1,5,E,G,1,5,E,G,E,0,1,0,0
11,99,1,6,E,H,1,6,E,H,E,0,1,0,0
12,99,1,7,E,C,1,7,E,C,C,1,0,0,0
13,99,2,3,F,B,3,2,B,F,B,1,1,0,0
14,99,2,4,F,D,4,2,D,F,D,1,1,0,0
15,99,2,5,F,G,2,5,F,G,F,0,1,0,0
16,99,2,6,F,H,6,2,H,F,H,1,1,0,0
17,99,2,7,F,C,2,7,F,C,C,1,0,0,0
18,99,3,4,B,D,4,3,D,B,B,0,0,0,0
19,99,3,5,B,G,3,5,B,G,B,0,1,0,0
20,99,3,6,B,H,3,6,B,H,H,1,0,0,0
21,99,3,7,B,C,3,7,B,C,C,1,0,0,0
22,99,4,5,D,G,5,4,G,D,G,1,1,0,0
23,99,4,6,D,H,6,4,H,D,H,1,1,0,0
24,99,4,7,D,C,7,4,C,D,C,1,1,0,0
25,99,5,6,G,H,5,6,G,H,H,1,0,0,0
26,99,5,7,G,C,7,5,C,G,G,0,0,0,0
27,99,6,7,H,C,7,6,C,H,C,1,1,0,0
