trial,context,L_index,H_index,L_option,H_option,left_index,right_index,left_option,right_option,choice,accuracy,chose_left,L_outcome,H_outcome
0,1,2,3,H,B,3,2,B,H,B,1,1,20,22
1,1,2,3,H,B,3,2,B,H,B,1,1,19,23
2,1,2,3,H,B,2,3,H,B,B,1,0,21,22
3,2,4,5,F,G,5,4,G,F,G,1,1,27,29
4,3,6,7,C,E,6,7,C,E,C,0,1,33,36
5,1,2,3,H,B,2,3,H,B,B,1,0,20,22
6,0,0,1,D,A,0,1,D,A,A,1,0,14,18
7,0,0,1,D,A,1,0,A,D,A,1,1,13,19
8,2,4,5,F,G,4,5,F,G,F,0,1,23,31
9,0,0,1,D,A,0,1,D,A,A,1,0,16,18
10,0,0,1,D,A,0,1,D,A,A,1,0,15,18
11,3,6,7,C,E,7,6,E,C,C,0,0,34,35
12,2,4,5,F,G,4,5,F,G,F,0,1,28,29
13,3,6,7,C,E,7,6,E,C,C,0,0,35,35
14,2,4,5,F,G,5,4,G,F,G,1,1,24,31
15,1,2,3,H,B,3,2,B,H,B,1,1,21,25
16,2,4,5,F,G,4,5,F,G,F,0,1,25,28
17,0,0,1,D,A,0,1,D,A,A,1,0,13,16
18,3,6,7,C,E,7,6,E,C,C,0,0,31,37
19,3,6,7,C,E,7,6,E,C,E,1,1,32,35
20,0,0,1,D,A,0,1,D,A,A,1,0,15,17
21,0,0,1,D,A,1,0,A,D,A,1,1,15,17
22,3,6,7,C,E,7,6,E,C,C,0,0,32,34
23,0,0,1,D,A,1,0,A,D,A,1,1,15,17
24,2,4,5,F,G,4,5,F,G,F,0,1,26,30
25,1,2,3,H,B,3,2,B,H,B,1,1,20,23
26,3,6,7,C,E,7,6,E,C,C,0,0,30,34
27,2,4,5,F,G,5,4,G,F,G,1,1,27,28
28,2,4,5,F,G,4,5,F,G,F,0,1,25,29
29,0,0,1,D,A,1,0,A,D,A,1,1,15,18
30,1,2,3,H,B,3,2,B,H,B,1,1,22,25
31,3,6,7,C,E,7,6,E,C,C,0,0,33,36
32,0,0,1,D,A,0,1,D,A,D,0,1,16,16
33,3,6,7,C,E,7,6,E,C,C,0,0,31,36
34,3,6,7,C,E,6,7,C,E,C,0,1,32,35
35,1,2,3,H,B,2,3,H,B,H,0,1,20,24
36,1,2,3,H,B,2,3,H,B,B,1,0,23,23
37,0,0,1,D,A,0,1,D,A,A,1,0,15,18
38,3,6,7,C,E,7,6,E,C,C,0,0,32,36
39,0,0,1,D,A,1,0,A,D,A,1,1,14,16
40,2,4,5,F,G,4,5,F,G,F,0,1,27,29
41,1,2,3,H,B,3,2,B,H,B,1,1,20,25
42,3,6,7,C,E,7,6,E,C,C,0,0,34,35
43,2,4,5,F,G,4,5,F,G,F,0,1,25,29
44,2,4,5,F,G,5,4,G,F,F,0,0,26,30
45,2,4,5,F,G,4,5,F,G,F,0,1,27,31
46,1,2,3,H,B,3,2,B,H,B,1,1,22,26
47,3,6,7,C,E,6,7,C,E,E,1,0,34,37
48,1,2,3,H,B,2,3,H,B,H,0,1,20,23
49,0,0,1,D,A,1,0,A,D,A,1,1,15,17
50,0,0,1,D,A,0,1,D,A,A,1,0,15,17
51,2,4,5,F,G,5,4,G,F,G,1,1,25,30
52,2,4,5,F,G,5,4,G,F,G,1,1,26,30
53,0,0,1,D,A,1,0,A,D,A,1,1,16,17
54,3,6,7,C,E,7,6,E,C,C,0,0,33,35
55,1,2,3,H,B,2,3,H,B,H,0,1,21,24
56,1,2,3,H,B,3,2,B,H,B,1,1,22,23
57,2,4,5,F,G,5,4,G,F,G,1,1,25,30
58,1,2,3,H,B,2,3,H,B,B,1,0,20,24
59,3,6,7,C,E,7,6,E,C,C,0,0,34,36
0,99,0,1,D,A,1,0,A,D,A,1,1,0,0
1,99,0,2,D,H,0,2,D,H,D,0,1,0,0
2,99,0,3,D,B,0,3,D,B,D,0,1,0,0
3,99,0,4,D,F,4,0,F,D,F,1,1,0,0
4,99,0,5,D,G,5,0,G,D,D,0,0,0,0
5,99,0,6,D,C,6,0,C,D,C,1,1,0,0
6,99,0,7,D,E,0,7,D,E,D,0,1,0,0
7,99,1,2,A,H,2,1,H,A,H,1,1,0,0
8,99,1,3,A,B,3,1,B,A,A,0,0,0,0
9,99,1,4,A,F,1,4,A,F,A,0,1,0,0
10,99,1,5,A,G,5,1,G,A,A,0,0,0,0
11,99,1,6,A,C,6,1,C,A,C,1,1,0,0
12,99,1,7,A,E,7,1,E,A,E,1,1,0,0
13,99,2,3,H,B,2,3,H,B,B,1,0,0,0
14,99,2,4,H,F,2,4,H,F,F,1,0,0,0
15,99,2,5,H,G,5,2,G,H,H,0,0,0,0
16,99,2,6,H,C,2,6,H,C,C,1,0,0,0
17,99,2,7,H,E,2,7,H,E,E,1,0,0,0
18,99,3,4,B,F,3,4,B,F,B,0,1,0,0
19,99,3,5,B,G,3,5,B,G,G,1,0,0,0
20,99,3,6,B,C,6,3,C,B,C,1,1,0,0
21,99,3,7,B,E,7,3,E,B,B,0,0,0,0
22,99,4,5,F,G,5,4,G,F,G,1,1,0,0
23,99,4,6,F,C,4,6,F,C,C,1,0,0,0
24,99,4,7,F,E,4,7,F,E,F,0,1,0,0
25,99,5,6,G,C,5,6,G,C,G,0,1,0,0
26,99,5,7,G,E,7,5,E,G,E,1,1,0,0
27,99,6,7,C,E,7,6,E,C,C,0,0,0,0
